cat,loc,time,mean,mode,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%,time_end
medical,16,2020-04-09 21:40:00,3.462381,3.22033,2.409534,4.720654,2.51216,4.43608,2.877155,4.453041,3.017212,3.868763,1.844436,2.370669,2.509510,2.634586,2.673037,2.741113,2.848999,2.917793,2.949635,2.984063,3.021692,3.041956,3.099852,3.146446,3.216732,3.228208,3.266134,3.287978,3.327926,3.375162,3.408715,3.481002,3.517346,3.540007,3.616078,3.707921,3.729372,3.785314,3.824838,3.843227,3.887135,3.956742,4.017654,4.062772,4.128525,4.232694,4.291784,4.382661,4.434268,4.610943,5.104351,2020-04-09 21:40:00
medical,16,2020-04-09 16:20:00,3.199972,3.139423,2.765857,3.703371,2.800587,3.626294,2.784367,3.462668,2.986911,3.345381,2.517469,2.765672,2.805475,2.838295,2.870010,2.888813,2.905936,2.939729,2.966684,2.985225,2.999653,3.026919,3.044230,3.074043,3.096773,3.119571,3.127898,3.139433,3.151893,3.159486,3.169756,3.192943,3.205397,3.222891,3.246596,3.269218,3.300840,3.321338,3.334525,3.345070,3.369546,3.415462,3.434319,3.446950,3.498658,3.535743,3.558959,3.609174,3.627626,3.698614,4.152043,2020-04-09 16:20:00
medical,16,2020-04-08 13:15:00,3.781088,3.252008,2.414643,4.946097,2.780255,4.859922,3.073470,4.712228,3.301752,4.114993,2.353040,2.614641,2.819997,2.885721,2.997928,3.075728,3.122145,3.179199,3.238437,3.275370,3.308766,3.366705,3.412357,3.429275,3.494739,3.546856,3.584953,3.603988,3.632833,3.670007,3.697594,3.779963,3.822973,3.843958,3.863303,3.929446,3.982275,4.020939,4.052080,4.094613,4.179091,4.259002,4.306308,4.370660,4.484594,4.572477,4.663508,4.716434,4.910557,5.115290,6.629544,2020-04-08 13:15:00
medical,16,2020-04-09 01:05:00,3.828976,3.121277,1.625568,5.869500,2.291751,5.652425,2.336447,4.967082,2.806266,4.190161,1.509902,2.105069,2.338258,2.388289,2.463465,2.581849,2.618462,2.746985,2.838382,2.909186,2.982105,3.039892,3.114064,3.195628,3.267404,3.350129,3.427754,3.494032,3.551743,3.616035,3.641578,3.712364,3.775293,3.849477,3.905835,4.006075,4.069140,4.172652,4.259956,4.408567,4.599625,4.727485,4.772771,4.885820,4.972380,5.075126,5.244200,5.538930,5.769845,6.700417,8.676378,2020-04-09 01:05:00
medical,16,2020-04-10 11:00:00,3.743588,4.246205,2.045968,5.142840,2.365911,5.047321,2.312561,4.577543,3.130868,4.341020,2.013401,2.319943,2.399111,2.500262,2.610082,2.730012,2.834319,2.889439,2.980732,3.047631,3.125483,3.160469,3.194901,3.247272,3.284037,3.322816,3.388746,3.428707,3.495466,3.586132,3.667941,3.749085,3.823652,3.870829,3.934586,4.035230,4.118503,4.203866,4.246200,4.306878,4.339829,4.414706,4.509227,4.590973,4.739070,4.848313,4.955116,5.040631,5.136037,5.612151,6.325959,2020-04-10 11:00:00
medical,16,2020-04-08 13:20:00,4.05497,4.203165,2.709059,5.359022,2.802492,4.946364,3.178943,4.805395,3.667608,4.421386,2.431559,2.800467,2.927485,3.071621,3.199024,3.264409,3.373950,3.439084,3.510705,3.578421,3.661934,3.727997,3.780562,3.824227,3.839581,3.870112,3.911118,3.946390,3.976400,4.036610,4.080738,4.096681,4.159219,4.198554,4.225918,4.236657,4.287385,4.318654,4.346447,4.373490,4.411950,4.493306,4.550717,4.606342,4.709328,4.765095,4.832428,4.916602,5.078232,5.565376,6.306582,2020-04-08 13:20:00
medical,16,2020-04-09 01:20:00,5.383939,4.580032,2.787042,8.474500,2.943112,7.901209,3.007071,6.906590,4.060313,5.945792, 2.062109, 2.950249, 3.062251, 3.234528, 3.381415, 3.559316, 3.820299, 3.994552, 4.101749, 4.170962, 4.256132, 4.295768, 4.379976, 4.569990, 4.592270, 4.741657, 4.803801, 4.886039, 4.983136, 5.023443, 5.079069, 5.274074, 5.363628, 5.498134, 5.586610, 5.692482, 5.803115, 5.917908, 6.049170, 6.271002, 6.426953, 6.514349, 6.648132, 6.893030, 7.001497, 7.267259, 7.671007, 7.905189, 8.131243, 8.804202,11.330215,2020-04-09 01:20:00
medical,16,2020-04-09 16:25:00,3.53673,3.724476,3.043635,4.015814,3.090112,3.904421,3.134282,3.751905,3.457058,3.751905,2.824234,3.088950,3.124649,3.158643,3.203249,3.267011,3.292243,3.316664,3.331997,3.344245,3.363102,3.387976,3.410286,3.432029,3.445486,3.462613,3.482296,3.494389,3.503835,3.538105,3.550956,3.563853,3.575348,3.582728,3.594539,3.607840,3.636251,3.654169,3.671599,3.692926,3.702290,3.707779,3.718058,3.729831,3.744280,3.814345,3.877189,3.896637,3.968768,4.017133,4.270702,2020-04-09 16:25:00
medical,16,2020-04-09 21:45:00,3.882418,3.844939,2.910691,5.067275,2.910691,4.736069,3.047094,4.450858,3.598025,4.359957,2.393265,2.906553,2.984471,3.074203,3.134216,3.158316,3.235094,3.284644,3.312407,3.364923,3.475247,3.503438,3.581747,3.608218,3.646333,3.675718,3.730038,3.770076,3.848710,3.867868,3.899342,3.935683,3.965770,4.004470,4.034985,4.059736,4.098519,4.130081,4.192778,4.234905,4.269278,4.308894,4.343598,4.377538,4.430685,4.513049,4.604429,4.711083,4.880160,5.006711,5.635524,2020-04-09 21:45:00
medical,16,2020-04-08 13:25:00,3.89317,3.830264,2.936820,4.907108,3.038256,4.672076,3.282691,4.624291,3.527961,4.276793,2.739722,2.987423,3.091785,3.151589,3.214961,3.280705,3.332842,3.389385,3.417841,3.454092,3.492628,3.541435,3.565991,3.582495,3.620333,3.643698,3.706191,3.755104,3.803723,3.810197,3.831746,3.862726,3.908213,3.953680,4.023343,4.050643,4.081275,4.144459,4.213721,4.229573,4.271177,4.305856,4.373624,4.394409,4.470827,4.516299,4.561213,4.618248,4.859199,4.909739,6.002631,2020-04-08 13:25:00
medical,16,2020-04-10 11:15:00,5.192526,5.33649,3.181829,7.488056,3.026897,6.780217,3.683378,6.409968,4.185692,5.387704,3.026897,3.313784,3.564882,3.722523,3.898480,4.071036,4.142367,4.202599,4.249423,4.301725,4.382571,4.475636,4.588167,4.697561,4.735349,4.782341,4.833853,4.879748,4.953952,4.968943,5.051656,5.101242,5.160981,5.202704,5.252360,5.335562,5.383604,5.432144,5.538155,5.698250,5.795389,5.900988,6.062155,6.209388,6.291890,6.502117,6.744615,7.210048,7.409647,7.694112,8.567936,2020-04-10 11:15:00
medical,16,2020-04-09 01:40:00,5.703053,3.249338,2.778691,8.607413,3.134735,8.065972,3.052435,7.055732,4.686255,6.615442, 2.471622, 3.139883, 3.247661, 3.433202, 3.715699, 3.849601, 4.004492, 4.197826, 4.370667, 4.494113, 4.625825, 4.709551, 4.781665, 4.870968, 5.014799, 5.070523, 5.171023, 5.222695, 5.309834, 5.378586, 5.561700, 5.658988, 5.841224, 5.926672, 6.048715, 6.113194, 6.185926, 6.314978, 6.401754, 6.499389, 6.563331, 6.773976, 6.999455, 7.158699, 7.637515, 7.742978, 7.908098, 8.067306, 8.475470, 9.250872,10.137387,2020-04-09 01:40:00
medical,16,2020-04-09 16:30:00,3.232855,3.221143,2.868673,3.774230,2.877036,3.581705,2.928352,3.463442,3.092758,3.356018,2.701633,2.833608,2.891282,2.930064,2.938787,2.987838,2.999344,3.025776,3.049765,3.075618,3.094619,3.107406,3.118235,3.128418,3.139416,3.151864,3.161151,3.167714,3.184395,3.211537,3.232647,3.243643,3.257004,3.266849,3.278198,3.282304,3.292090,3.317896,3.341316,3.349081,3.356819,3.381478,3.403614,3.430828,3.448603,3.464180,3.494226,3.561192,3.675289,3.737928,3.928958,2020-04-09 16:30:00
medical,16,2020-04-08 13:30:00,3.728457,3.611781,2.372768,5.115949,2.496771,4.612974,2.825349,4.470306,3.115908,4.002522,2.372768,2.530135,2.634616,2.755868,2.849767,2.945327,3.012229,3.070913,3.113197,3.172936,3.217053,3.247408,3.334873,3.392131,3.463360,3.493979,3.530900,3.573962,3.611781,3.651268,3.663109,3.716187,3.747703,3.775515,3.810522,3.872942,3.936865,3.984112,4.001138,4.083307,4.146951,4.211567,4.255349,4.297183,4.371286,4.450591,4.539119,4.756664,5.096114,5.343309,6.588829,2020-04-08 13:30:00
medical,16,2020-04-09 21:50:00,3.89886,3.865427,2.782237,4.990655,2.947571,4.908692,3.005169,4.548907,3.598270,4.399711,2.511941,2.813443,2.914321,3.027941,3.138933,3.160613,3.265227,3.303755,3.354549,3.429299,3.486780,3.510504,3.545361,3.587037,3.642157,3.697644,3.733119,3.762915,3.804894,3.838057,3.865427,3.902853,3.951243,3.977684,4.006577,4.089518,4.126460,4.169984,4.244405,4.267373,4.299732,4.325449,4.365887,4.397000,4.480101,4.626237,4.692335,4.784549,4.894558,5.193077,5.911416,2020-04-09 21:50:00
medical,16,2020-04-09 02:10:00,5.975792,5.858301,2.997728,9.411735,2.997728,8.152562,3.956316,7.459290,4.676167,6.682804, 2.618223, 3.272756, 3.854856, 4.034642, 4.095281, 4.208350, 4.300127, 4.381106, 4.599919, 4.711108, 4.780123, 4.888330, 5.021976, 5.121945, 5.185865, 5.255985, 5.309419, 5.412187, 5.515202, 5.659932, 5.790540, 5.897939, 5.997350, 6.077800, 6.210205, 6.281227, 6.369625, 6.477562, 6.606086, 6.747487, 6.931413, 6.980807, 7.179422, 7.328137, 7.419347, 7.722272, 7.961697, 8.325043, 9.120516,10.519309,12.404077,2020-04-09 02:10:00
medical,16,2020-04-08 13:35:00,3.66739,3.470623,2.347649,4.718690,2.497445,4.487671,2.908622,4.435501,3.156250,4.007071,2.347649,2.501940,2.646317,2.757344,2.886511,2.956443,3.007800,3.073180,3.152093,3.179658,3.206453,3.227620,3.290656,3.326920,3.349725,3.406023,3.432583,3.459896,3.535076,3.586637,3.616203,3.630967,3.663719,3.733218,3.766725,3.859526,3.912923,3.947387,4.004031,4.047901,4.123237,4.158654,4.189031,4.283849,4.307781,4.350508,4.423138,4.492334,4.695912,5.147125,6.625644,2020-04-08 13:35:00
medical,16,2020-04-10 11:25:00,5.129291,5.627752,3.146856,7.153672,3.337398,6.861019,3.706799,6.425370,4.345032,5.692390,3.146856,3.291553,3.550630,3.710410,3.794589,3.921352,4.046939,4.102504,4.167628,4.244589,4.350655,4.411022,4.525315,4.581870,4.596209,4.664751,4.749311,4.785558,4.841932,4.918803,4.969785,5.035210,5.142119,5.211786,5.281980,5.352840,5.456030,5.506055,5.627735,5.664820,5.709880,5.862081,6.028185,6.112726,6.311499,6.432810,6.709165,6.810656,7.130362,7.377308,8.472449,2020-04-10 11:25:00
medical,16,2020-04-09 16:35:00,3.227356,3.119625,2.680745,3.687289,2.837717,3.687289,2.898793,3.531913,3.035684,3.348018,2.678697,2.751683,2.810104,2.867405,2.903386,2.927012,2.963838,2.976391,2.994625,3.034931,3.045865,3.074063,3.094099,3.107017,3.121731,3.144397,3.155485,3.169691,3.191199,3.200729,3.230135,3.251735,3.260090,3.266038,3.288323,3.298611,3.306420,3.325550,3.340297,3.347966,3.368069,3.391145,3.413329,3.456554,3.479853,3.495362,3.574503,3.613638,3.666453,3.756131,4.094682,2020-04-09 16:35:00
medical,16,2020-04-09 02:15:00,6.943261,6.264661, 3.505491,10.035856,4.059332,9.578027,4.732476,8.930847,5.270898,7.276547, 3.505491, 4.057755, 4.272648, 4.712712, 4.897352, 5.138219, 5.283430, 5.403603, 5.528955, 5.618330, 5.771202, 5.851803, 5.912429, 6.004154, 6.122827, 6.248985, 6.293286, 6.355713, 6.445702, 6.537261, 6.699603, 6.892330, 6.974045, 7.047687, 7.122429, 7.211465, 7.347424, 7.515087, 7.613701, 7.773867, 7.994244, 8.095010, 8.303464, 8.607396, 8.844935, 8.925843, 9.180288, 9.575955,10.029669,10.736471,14.200446,2020-04-09 02:15:00
medical,16,2020-04-08 13:40:00,3.422151,3.551859,1.909359,4.888909,2.195283,4.567909,2.581770,4.392699,2.701547,3.597119,1.523515,2.090312,2.401821,2.476468,2.579469,2.636009,2.688429,2.713748,2.773584,2.838427,2.895486,2.947932,2.979166,3.013009,3.060031,3.102107,3.139171,3.207723,3.240079,3.282489,3.348308,3.395919,3.433331,3.457168,3.521450,3.550550,3.593339,3.664681,3.713853,3.795743,3.903424,3.954688,4.068920,4.162815,4.262615,4.304561,4.377925,4.503246,4.870714,5.087373,5.900196,2020-04-08 13:40:00
medical,16,2020-04-09 22:00:00,5.64837,5.858776,3.965197,7.374815,4.198835,7.222396,4.543409,6.995397,4.815216,6.050521,3.441814,3.980668,4.202014,4.361361,4.450653,4.566289,4.613522,4.739810,4.814272,4.924091,4.965441,4.998288,5.039113,5.109691,5.155932,5.221079,5.299316,5.362450,5.387699,5.453483,5.519898,5.616594,5.708933,5.780309,5.818769,5.848588,5.869299,5.987098,6.048655,6.302750,6.404667,6.488585,6.548039,6.637967,6.813900,6.890382,6.976433,7.030790,7.271801,7.703024,8.161530,2020-04-09 22:00:00
medical,16,2020-04-09 02:30:00,5.350693,4.610382,2.681685,8.568061,2.834511,7.899679,2.871858,6.702812,3.784234,5.656368, 2.460074, 2.870925, 2.961355, 3.310748, 3.448073, 3.619008, 3.773436, 3.852293, 3.917510, 4.088187, 4.175885, 4.336560, 4.430638, 4.545117, 4.640809, 4.734041, 4.855571, 4.899687, 4.964388, 5.080359, 5.121198, 5.142166, 5.332132, 5.403072, 5.496324, 5.560951, 5.643696, 5.827765, 5.998182, 6.119914, 6.182095, 6.326129, 6.517003, 6.701452, 7.068886, 7.334643, 7.799132, 7.902762, 8.312493, 9.035044,11.095313,2020-04-09 02:30:00
medical,16,2020-04-08 13:45:00,4.040336,3.158212,2.753003,5.838312,2.693513,5.484939,2.753003,4.785944,3.320592,4.380146,2.049023,2.780742,2.849860,2.983829,3.063042,3.128317,3.166398,3.211528,3.296032,3.337507,3.381577,3.435487,3.477979,3.582167,3.613746,3.686287,3.721267,3.751768,3.798861,3.849526,3.935442,3.989052,4.034204,4.085634,4.152014,4.218023,4.276985,4.326464,4.363590,4.454736,4.537941,4.553589,4.687191,4.810189,5.008630,5.111730,5.314843,5.625715,5.735990,5.842164,6.951079,2020-04-08 13:45:00
medical,16,2020-04-09 16:40:00,3.219115,3.060925,2.735717,3.736039,2.818924,3.656783,2.898241,3.535293,3.032503,3.382212,2.662966,2.780484,2.852711,2.872116,2.899117,2.919850,2.957950,2.966883,2.991668,3.004090,3.030010,3.049549,3.060950,3.071363,3.082638,3.108004,3.122166,3.148561,3.160680,3.173673,3.184203,3.212612,3.231071,3.238797,3.266597,3.284314,3.309952,3.331381,3.353174,3.373114,3.381747,3.413471,3.450732,3.472217,3.492501,3.516494,3.538160,3.638634,3.684315,3.784324,4.115187,2020-04-09 16:40:00
medical,16,2020-04-10 12:00:00,6.867269,7.486294, 3.405995,10.784034,3.650393,9.930794,4.044593,8.686115,5.083523,7.224799, 3.230142, 3.782349, 4.087985, 4.546761, 4.617462, 4.751615, 5.067224, 5.150745, 5.218560, 5.359261, 5.580837, 5.683467, 5.817450, 5.984049, 6.056132, 6.191014, 6.227582, 6.277173, 6.376435, 6.457827, 6.620741, 6.708015, 6.804095, 6.885538, 7.011278, 7.069458, 7.210864, 7.302961, 7.439466, 7.523758, 7.760577, 8.027781, 8.388434, 8.584407, 8.844278, 9.361886, 9.587322,10.034101,10.590120,11.332347,14.155422,2020-04-10 12:00:00
medical,16,2020-04-08 13:50:00,3.599083,3.678053,2.337455,4.793577,2.676395,4.672354,2.764188,4.382023,3.019147,3.941558,1.875978,2.362991,2.669304,2.760119,2.783371,2.817023,2.889685,2.995850,3.030668,3.084848,3.115441,3.170618,3.182457,3.213184,3.265637,3.316855,3.378350,3.405419,3.471406,3.518944,3.585702,3.640192,3.666862,3.687369,3.734385,3.800372,3.841953,3.927608,3.977458,4.025769,4.110228,4.170540,4.209946,4.250865,4.312263,4.370385,4.460776,4.515703,4.635739,4.801740,5.606384,2020-04-08 13:50:00
medical,16,2020-04-09 02:50:00,8.0124,7.527906, 3.942559,12.106131, 4.906977,11.720614, 5.272095,10.552553,5.120389,8.097051, 3.474033, 4.286489, 4.944585, 5.187188, 5.379625, 5.436457, 5.736984, 5.872576, 6.078047, 6.264059, 6.322442, 6.444314, 6.656951, 6.746601, 6.939611, 7.084281, 7.209607, 7.387699, 7.497358, 7.530660, 7.629851, 7.847448, 8.013768, 8.236453, 8.452622, 8.619924, 8.882218, 9.107296, 9.241755, 9.388042, 9.480327, 9.803644,10.095745,10.242700,10.411948,10.512811,10.821330,11.308637,11.729930,12.312765,15.497335,2020-04-09 02:50:00
medical,16,2020-04-09 22:05:00,4.331154,3.781494,2.980489,5.701770,3.207132,5.494773,3.353223,5.235825,3.718864,4.617649,2.599416,3.003250,3.228757,3.349365,3.415606,3.503021,3.626165,3.685535,3.728415,3.743209,3.779233,3.805078,3.845014,3.934141,4.015660,4.066327,4.128233,4.179228,4.230283,4.269479,4.289387,4.342943,4.357772,4.390056,4.470573,4.527116,4.559717,4.608947,4.671583,4.751375,4.802523,4.911150,5.019706,5.044792,5.172910,5.208103,5.358404,5.443842,5.524151,5.737218,6.272521,2020-04-09 22:05:00
medical,16,2020-04-09 16:45:00,3.503718,3.463686,3.000792,4.060359,3.000792,3.918342,3.116234,3.817239,3.284038,3.646960,2.940829,3.004212,3.051818,3.094561,3.144007,3.187323,3.214191,3.251967,3.280187,3.295314,3.312160,3.320021,3.335867,3.351634,3.370346,3.397828,3.415209,3.441660,3.463688,3.471133,3.493009,3.503761,3.533120,3.545405,3.558412,3.570865,3.587750,3.625591,3.642135,3.667259,3.699570,3.722977,3.749189,3.764622,3.789617,3.814417,3.849341,3.937217,3.986936,4.064770,4.369169,2020-04-09 16:45:00
medical,16,2020-04-08 14:00:00,3.592703,3.917535,2.218318,4.836175,2.522026,4.864412,2.552095,4.421495,2.934803,3.820977,2.218318,2.330848,2.489248,2.554154,2.690196,2.768015,2.895199,2.950520,2.998798,3.016201,3.064949,3.100354,3.179828,3.270977,3.304474,3.340138,3.363902,3.404490,3.447897,3.480643,3.509251,3.536905,3.593015,3.629846,3.716538,3.779863,3.815653,3.850225,3.917527,4.034044,4.044099,4.111454,4.170651,4.297143,4.366721,4.425273,4.578601,4.707321,4.824215,5.011203,5.749357,2020-04-08 14:00:00
medical,16,2020-04-09 03:05:00,7.957945,8.569207, 4.035339,11.483925, 4.877995,11.382285, 5.10931,10.11641,6.659013,8.906663, 3.361395, 4.231627, 4.631614, 5.036211, 5.252661, 5.783164, 6.138542, 6.376007, 6.462425, 6.613385, 6.739964, 6.827502, 7.003061, 7.137570, 7.230851, 7.372617, 7.533775, 7.627968, 7.703895, 7.755582, 7.844615, 7.942936, 8.073417, 8.170181, 8.272854, 8.427772, 8.569187, 8.669129, 8.794670, 8.879500, 9.095514, 9.431729, 9.544563, 9.756327, 9.991305,10.096014,10.426955,10.799421,11.259719,12.404377,14.371703,2020-04-09 03:05:00
medical,16,2020-04-10 12:55:00,3.692695,4.228201,1.501536,6.218684,1.959289,5.848881,1.751642,4.635673,2.739679,4.228244,1.501536,1.750050,2.023609,2.106682,2.293514,2.388869,2.459757,2.563416,2.624559,2.750483,2.799043,2.881901,2.925134,3.024543,3.162362,3.202083,3.242594,3.295439,3.364992,3.442027,3.516592,3.548641,3.654120,3.755007,3.863950,3.948515,4.047832,4.088177,4.185526,4.232406,4.328047,4.402367,4.505556,4.623820,4.927172,5.314449,5.561537,5.747809,6.191260,6.660791,7.423289,2020-04-10 12:55:00
medical,16,2020-04-09 03:15:00,7.322851,6.730331, 4.732038,10.969560, 4.732038,10.170702,4.732038,9.101623,5.176611,7.629262, 3.276888, 4.383219, 4.782027, 4.986411, 5.169612, 5.324246, 5.469789, 5.554611, 5.701925, 5.834053, 5.919130, 6.004227, 6.236340, 6.366955, 6.483049, 6.638226, 6.748688, 6.794176, 6.942157, 7.105789, 7.165579, 7.246660, 7.432543, 7.485041, 7.621806, 7.819040, 7.979735, 8.141219, 8.301112, 8.394375, 8.588920, 8.828224, 8.924149, 9.019906, 9.263551, 9.418897, 9.691092, 9.978659,10.343978,10.784536,13.800279,2020-04-09 03:15:00
medical,16,2020-04-09 16:50:00,3.71379,3.664246,3.163812,4.259589,3.270637,4.139957,3.406558,4.102606,3.44166,3.78008,3.132123,3.232599,3.308294,3.335246,3.387955,3.413442,3.432745,3.450196,3.474295,3.509811,3.533840,3.553989,3.579702,3.587652,3.596858,3.620124,3.628015,3.633785,3.652223,3.664345,3.678234,3.712210,3.721900,3.730968,3.750782,3.770306,3.778232,3.796487,3.827045,3.860885,3.879136,3.914683,3.924972,3.959108,4.000119,4.048294,4.085172,4.120768,4.235800,4.377272,4.417932,2020-04-09 16:50:00
medical,16,2020-04-09 22:10:00,4.166951,4.241256,2.820488,5.520266,3.106878,5.372313,3.254158,4.955016,3.583927,4.484132,2.291436,2.862342,3.108830,3.283097,3.321780,3.412559,3.454847,3.506896,3.542387,3.588420,3.667585,3.719677,3.783488,3.840958,3.893293,3.929664,3.985912,4.007394,4.053663,4.094773,4.129875,4.148706,4.168091,4.241254,4.260470,4.329556,4.365636,4.420924,4.469742,4.520223,4.622347,4.709532,4.740613,4.782365,4.853316,5.015720,5.107046,5.227396,5.372623,5.708816,6.899372,2020-04-09 22:10:00
medical,16,2020-04-09 03:50:00,6.21719,4.139203,2.813213,9.640403,3.544867,9.405119,3.608496,8.051553,5.004754,7.185680, 2.468484, 3.105994, 3.605378, 3.830189, 4.111114, 4.189223, 4.321925, 4.563323, 4.733118, 4.840265, 4.928098, 5.050978, 5.174342, 5.302301, 5.427278, 5.585712, 5.695892, 5.771069, 5.897910, 6.006766, 6.158780, 6.243083, 6.284487, 6.427981, 6.544572, 6.619394, 6.747440, 6.879182, 6.962123, 7.064195, 7.153510, 7.374022, 7.561689, 7.762258, 8.025242, 8.377463, 8.618614, 9.086100, 9.462795,10.567006,10.940384,2020-04-09 03:50:00
medical,16,2020-04-10 13:30:00,3.401256,2.796115,1.608069,5.843846,1.696350,5.157743,2.062376,4.793809,2.210682,3.443088,1.162780,1.694143,1.814681,2.069634,2.150318,2.227897,2.284520,2.347830,2.526828,2.586622,2.632894,2.701384,2.740288,2.790424,2.846596,2.929296,2.979680,3.009381,3.076572,3.099120,3.139152,3.253501,3.310749,3.349050,3.394357,3.491057,3.541822,3.718710,3.860587,3.924506,4.076724,4.263995,4.471558,4.589331,4.658192,4.794795,4.938358,5.098448,5.476089,5.848112,7.340208,2020-04-10 13:30:00
medical,16,2020-04-09 16:55:00,3.095464,3.127057,2.613217,3.595284,2.637611,3.489054,2.637611,3.316589,2.864953,3.189861,2.553098,2.644383,2.689042,2.736984,2.772275,2.794413,2.819145,2.861513,2.872709,2.887328,2.898277,2.908973,2.929343,2.950323,2.966574,2.974996,2.990076,2.998117,2.999316,3.014955,3.040352,3.062118,3.105113,3.116536,3.127057,3.144027,3.174787,3.184884,3.226202,3.248409,3.274148,3.288738,3.305904,3.326334,3.374164,3.441307,3.474700,3.497618,3.573971,3.726058,3.993287,2020-04-09 16:55:00
medical,16,2020-04-09 22:15:00,4.206253,4.026713,3.051850,5.715608,3.140208,5.399609,3.377438,5.096125,3.603643,4.495371,2.642609,2.894496,3.193077,3.308918,3.378754,3.417611,3.454547,3.513014,3.597273,3.653974,3.703574,3.764672,3.801618,3.820338,3.844404,3.889723,3.947757,4.019326,4.035944,4.088658,4.129240,4.188951,4.226081,4.259787,4.322096,4.359045,4.383554,4.446754,4.478355,4.624082,4.676746,4.766581,4.875081,4.928386,4.997011,5.063729,5.099598,5.256231,5.511618,5.677131,6.846359,2020-04-09 22:15:00
medical,16,2020-04-09 04:20:00,3.1391,2.245818,1.485263,5.617880,1.485263,4.896007,1.522016,4.134929,2.245818,3.651108,0.9097119,1.5377869,1.6574947,1.7609397,1.8016704,1.9158908,1.9614600,2.0203922,2.0955654,2.2309251,2.2624053,2.3121774,2.4121699,2.4928721,2.5423161,2.5610366,2.6551550,2.7329461,2.8137810,2.8754822,2.9368356,3.0080666,3.1608075,3.2193406,3.2853624,3.3916210,3.4289472,3.4917934,3.6115097,3.6469171,3.6914803,3.8528246,4.0010194,4.1418312,4.3973631,4.5046297,4.7863908,4.9425896,5.3143108,5.7666493,6.8803466,2020-04-09 04:20:00
medical,16,2020-04-09 17:00:00,3.051048,3.45026,2.493732,3.450269,2.693375,3.457812,2.777745,3.350308,2.920253,3.210265,2.393452,2.504310,2.592134,2.699560,2.748102,2.798249,2.818407,2.838587,2.860031,2.889080,2.905341,2.935251,2.944199,2.960643,2.969087,2.986799,3.005389,3.020069,3.029090,3.051600,3.062482,3.074754,3.093883,3.107525,3.114872,3.132810,3.149102,3.158473,3.180440,3.190459,3.200093,3.242907,3.255674,3.276570,3.304647,3.312451,3.345134,3.379032,3.443598,3.458358,3.612613,2020-04-09 17:00:00
medical,16,2020-04-09 05:05:00,4.13128,4.658322,1.364507,6.774511,1.670106,6.079741,2.293118,5.510874,3.257696,4.894068,0.9839905,1.7892053,2.1220962,2.3188001,2.4721978,2.5994181,2.7375191,2.9201198,2.9935575,3.0595458,3.2213156,3.2848609,3.3760514,3.4281330,3.5059395,3.6408740,3.6824486,3.7614468,3.8573132,3.9571355,4.0501532,4.1241035,4.2127665,4.2887243,4.4037496,4.4759546,4.6253522,4.6631132,4.7240825,4.7763490,4.8611553,4.9492840,5.0701551,5.2313556,5.3300308,5.5536769,5.7677657,6.1974512,6.5208098,7.2290229,9.4122186,2020-04-09 05:05:00
medical,16,2020-04-10 13:45:00,3.466847,3.991388,1.621343,6.169576,1.621343,5.376336,1.769469,4.580864,2.303916,3.689909,1.203692,1.673860,1.875448,1.938118,2.066076,2.172331,2.294392,2.357616,2.407711,2.517462,2.574395,2.628919,2.727214,2.755817,2.826265,2.884833,2.988615,3.074164,3.124425,3.231063,3.276102,3.378075,3.414422,3.441197,3.566553,3.623128,3.665266,3.807127,3.920469,4.008533,4.100185,4.308062,4.430635,4.553869,4.749382,5.070379,5.252978,5.383412,5.814676,6.171642,7.736506,2020-04-10 13:45:00
medical,16,2020-04-09 22:20:00,3.579482,3.48542,2.318492,4.528411,2.564683,4.414916,2.892017,4.333937,3.220514,3.893018,2.318492,2.490903,2.602901,2.710296,2.854472,2.941899,2.979750,3.051144,3.129459,3.222900,3.239748,3.281304,3.306031,3.339546,3.365208,3.402486,3.428737,3.484759,3.504612,3.523130,3.552405,3.583637,3.596935,3.666173,3.699206,3.733210,3.771137,3.809184,3.844994,3.895261,3.922431,3.959406,4.021729,4.076991,4.174471,4.243817,4.309710,4.397852,4.508453,4.841518,5.129241,2020-04-09 22:20:00
medical,16,2020-04-09 05:10:00,6.190378,6.019823,3.545201,9.309627,3.799339,8.414074,4.180417,7.841767,4.873685,6.922627,2.583926,3.261782,3.874765,4.169868,4.362107,4.593486,4.714570,4.838006,4.890454,5.016391,5.070376,5.193200,5.227867,5.373365,5.502891,5.581748,5.652504,5.769855,5.903863,6.019661,6.125156,6.256820,6.448386,6.552352,6.667603,6.734484,6.830298,6.898016,7.004019,7.183082,7.271491,7.402411,7.491586,7.574897,7.624848,7.834375,8.076120,8.313959,8.610886,9.225074,9.842726,2020-04-09 05:10:00
