loc,cat,dateHour,maxMAP,maxCIR,CIRatMaxMAP
18,roads_and_bridges,2020-04-06 13:00:00,8.49,6.52,6.52
18,roads_and_bridges,2020-04-06 14:00:00,5.7,4.78,4.78
18,roads_and_bridges,2020-04-06 15:00:00,5.42,5.87,4.77
18,roads_and_bridges,2020-04-06 16:00:00,5.65,7.07,7.07
18,roads_and_bridges,2020-04-06 17:00:00,0.9,1.75,1.75
18,roads_and_bridges,2020-04-06 18:00:00,7.84,6.22,6.22
18,roads_and_bridges,2020-04-06 19:00:00,4.55,8.57,8.57
18,roads_and_bridges,2020-04-06 20:00:00,5.12,8,8
18,roads_and_bridges,2020-04-06 21:00:00,6.92,7.24,7.24
18,roads_and_bridges,2020-04-06 22:00:00,6.82,8.35,7.13
18,roads_and_bridges,2020-04-06 23:00:00,2.96,6.38,6.38
18,roads_and_bridges,2020-04-07 00:00:00,4.29,6.24,6.24
18,roads_and_bridges,2020-04-07 01:00:00,7.62,8.19,6.93
18,roads_and_bridges,2020-04-07 03:00:00,6.85,7.72,6.34
18,roads_and_bridges,2020-04-07 04:00:00,8.59,5.89,4.95
18,roads_and_bridges,2020-04-07 05:00:00,9.45,6.47,5.61
18,roads_and_bridges,2020-04-07 06:00:00,7.03,6.67,6.67
18,roads_and_bridges,2020-04-07 07:00:00,7.57,5.97,5.97
18,roads_and_bridges,2020-04-07 08:00:00,5.28,7.55,7.55
18,roads_and_bridges,2020-04-07 09:00:00,5.22,8.18,7.56
18,roads_and_bridges,2020-04-07 10:00:00,6.5,7.61,6.79
18,roads_and_bridges,2020-04-07 11:00:00,5.9,7.77,7.77
18,roads_and_bridges,2020-04-07 12:00:00,8.23,5.69,5.69
18,roads_and_bridges,2020-04-07 13:00:00,2.49,6.78,6.78
18,roads_and_bridges,2020-04-07 14:00:00,4.99,8.1,8.1
18,roads_and_bridges,2020-04-07 15:00:00,6,7.69,7.69
18,roads_and_bridges,2020-04-07 16:00:00,7.12,7.12,7.03
18,roads_and_bridges,2020-04-07 17:00:00,10.77,4.39,4.39
18,roads_and_bridges,2020-04-07 18:00:00,7.44,6.31,6.12
18,roads_and_bridges,2020-04-07 19:00:00,8.25,6.78,6.55
18,roads_and_bridges,2020-04-07 20:00:00,8.08,7.45,5.54
18,roads_and_bridges,2020-04-07 21:00:00,9.24,6.51,5.41
18,roads_and_bridges,2020-04-07 22:00:00,6.79,6,5.73
18,roads_and_bridges,2020-04-08 00:00:00,8.82,6.89,6.15
18,roads_and_bridges,2020-04-08 01:00:00,7.38,7.79,6.37
18,roads_and_bridges,2020-04-08 02:00:00,6.78,6.87,5.69
18,roads_and_bridges,2020-04-08 03:00:00,7.83,6.58,5.72
18,roads_and_bridges,2020-04-08 04:00:00,3.09,5.98,5.98
18,roads_and_bridges,2020-04-08 05:00:00,5.46,7.28,5.71
18,roads_and_bridges,2020-04-08 06:00:00,8.16,6.71,5.32
18,roads_and_bridges,2020-04-08 07:00:00,8.55,6.35,5.63
18,roads_and_bridges,2020-04-08 08:00:00,6.46,6.33,6.33
18,roads_and_bridges,2020-04-08 09:00:00,4.12,0.87,0.66
18,roads_and_bridges,2020-04-08 10:00:00,4.04,1.09,1
18,roads_and_bridges,2020-04-08 11:00:00,4.25,1.24,1.03
18,roads_and_bridges,2020-04-08 12:00:00,4.16,1.56,1.22
18,roads_and_bridges,2020-04-08 13:00:00,4.07,1.59,1.42
18,roads_and_bridges,2020-04-08 14:00:00,4.43,2.51,1.86
18,roads_and_bridges,2020-04-08 15:00:00,4.61,3.02,2.22
18,roads_and_bridges,2020-04-08 16:00:00,4.66,3.36,2.89
18,roads_and_bridges,2020-04-08 17:00:00,5.55,3.72,3.23
18,roads_and_bridges,2020-04-08 18:00:00,6.45,4.45,4.45
18,roads_and_bridges,2020-04-08 19:00:00,5.12,3.89,3.53
18,roads_and_bridges,2020-04-08 20:00:00,5.44,4.62,4.62
18,roads_and_bridges,2020-04-08 21:00:00,4.21,3.72,3.33
18,roads_and_bridges,2020-04-08 22:00:00,5.61,4.9,4.9
18,roads_and_bridges,2020-04-08 23:00:00,6.4,5.97,5.97
18,roads_and_bridges,2020-04-09 00:00:00,5.9,4.42,4.1
18,roads_and_bridges,2020-04-09 01:00:00,5.15,4.43,4.43
18,roads_and_bridges,2020-04-09 02:00:00,4.95,4.19,4.19
18,roads_and_bridges,2020-04-09 03:00:00,6.28,3.82,3.6
18,roads_and_bridges,2020-04-09 04:00:00,5.34,4.1,4.1
18,roads_and_bridges,2020-04-09 05:00:00,5.35,3.7,3.5
18,roads_and_bridges,2020-04-09 06:00:00,5.53,4.63,4.35
18,roads_and_bridges,2020-04-09 07:00:00,4.81,4.69,4.69
18,roads_and_bridges,2020-04-09 08:00:00,5.12,4.29,4.29
18,roads_and_bridges,2020-04-09 09:00:00,4.74,4.45,4.45
18,roads_and_bridges,2020-04-09 10:00:00,6.45,5.19,3.92
18,roads_and_bridges,2020-04-09 11:00:00,4.9,4.42,4.42
18,roads_and_bridges,2020-04-09 12:00:00,5.39,5.08,5.08
18,roads_and_bridges,2020-04-09 13:00:00,5.08,4.58,4.52
18,roads_and_bridges,2020-04-09 14:00:00,6.98,5.99,5.99
18,roads_and_bridges,2020-04-09 15:00:00,4.43,1.72,1.72
18,roads_and_bridges,2020-04-09 16:00:00,4.23,1.52,1.24
18,roads_and_bridges,2020-04-09 17:00:00,4.38,1.87,1.32
18,roads_and_bridges,2020-04-09 18:00:00,4.63,2.59,2.08
18,roads_and_bridges,2020-04-09 19:00:00,3.7,2.67,2.48
18,roads_and_bridges,2020-04-09 20:00:00,3.76,2.88,2.34
18,roads_and_bridges,2020-04-09 21:00:00,5.15,3.16,3.16
18,roads_and_bridges,2020-04-09 22:00:00,4.99,3.72,3.72
18,roads_and_bridges,2020-04-09 23:00:00,4.97,4.18,3.39
18,roads_and_bridges,2020-04-10 00:00:00,5.09,3.05,3.05
18,roads_and_bridges,2020-04-10 01:00:00,3.94,3.85,3.85
18,roads_and_bridges,2020-04-10 02:00:00,5.58,5.64,3.21
18,roads_and_bridges,2020-04-10 03:00:00,6.54,3.91,3.74
18,roads_and_bridges,2020-04-10 04:00:00,6.33,4.46,3.57
18,roads_and_bridges,2020-04-10 05:00:00,5.26,3.82,3.82
18,roads_and_bridges,2020-04-10 06:00:00,5.49,4.57,4.57
18,roads_and_bridges,2020-04-10 07:00:00,6.55,4.18,3.73
18,roads_and_bridges,2020-04-10 08:00:00,6.48,4.72,4.3
18,roads_and_bridges,2020-04-10 09:00:00,7.24,4.51,4.51
18,roads_and_bridges,2020-04-10 10:00:00,5.6,4.09,3.51
18,roads_and_bridges,2020-04-10 11:00:00,6.25,4.85,4.85
18,roads_and_bridges,2020-04-10 12:00:00,7.35,5.07,5.07
18,roads_and_bridges,2020-04-10 13:00:00,8.11,5.1,5.1
18,roads_and_bridges,2020-04-10 14:00:00,6.62,4.66,4.66
18,roads_and_bridges,2020-04-10 15:00:00,6.03,4.62,4.62
18,roads_and_bridges,2020-04-10 16:00:00,6.54,4.37,4.37
18,roads_and_bridges,2020-04-10 17:00:00,6.6,4.42,4.26
18,roads_and_bridges,2020-04-10 18:00:00,4.47,3.64,3.64
18,roads_and_bridges,2020-04-10 19:00:00,5.25,3.97,3.97
18,roads_and_bridges,2020-04-10 20:00:00,6.39,5.51,5.51
18,roads_and_bridges,2020-04-10 21:00:00,6.86,4.33,4.24
18,roads_and_bridges,2020-04-10 22:00:00,7.08,3.72,3.72
18,roads_and_bridges,2020-04-10 23:00:00,6.3,4.89,4.4
18,roads_and_bridges,2020-04-11 00:00:00,5.32,4.29,4.29
19,roads_and_bridges,2020-04-06 00:00:00,6.58,5.57,5.54
19,roads_and_bridges,2020-04-06 01:00:00,3.02,4.08,4.08
19,roads_and_bridges,2020-04-06 02:00:00,6.49,6,6
19,roads_and_bridges,2020-04-06 03:00:00,5.7,5.54,5.54
19,roads_and_bridges,2020-04-06 04:00:00,5.11,3.03,2.8
19,roads_and_bridges,2020-04-06 05:00:00,5.02,2.61,2.61
19,roads_and_bridges,2020-04-06 06:00:00,5.3,3.76,3.76
19,roads_and_bridges,2020-04-06 07:00:00,5.61,3.51,2.61
19,roads_and_bridges,2020-04-06 08:00:00,4.93,2.87,2.08
19,roads_and_bridges,2020-04-06 09:00:00,5.03,3.7,3.7
19,roads_and_bridges,2020-04-06 10:00:00,4.78,2.72,2.72
19,roads_and_bridges,2020-04-06 11:00:00,4.7,3.74,1.94
19,roads_and_bridges,2020-04-06 12:00:00,3.87,2.93,2.13
19,roads_and_bridges,2020-04-06 13:00:00,4.52,3.44,2.09
19,roads_and_bridges,2020-04-06 14:00:00,5.33,6.08,6.08
19,roads_and_bridges,2020-04-06 15:00:00,7.15,6.51,6.51
19,roads_and_bridges,2020-04-06 16:00:00,1.06,1.66,1.66
19,roads_and_bridges,2020-04-06 17:00:00,5.08,4.66,4.66
19,roads_and_bridges,2020-04-06 18:00:00,5.12,5.09,5.09
19,roads_and_bridges,2020-04-06 19:00:00,4.9,8.14,5.6
19,roads_and_bridges,2020-04-06 20:00:00,2.93,5.7,5.7
19,roads_and_bridges,2020-04-06 21:00:00,7.52,7.09,6.43
19,roads_and_bridges,2020-04-06 22:00:00,9.13,5.44,5.44
19,roads_and_bridges,2020-04-06 23:00:00,8.6,7.2,5.59
19,roads_and_bridges,2020-04-07 00:00:00,5.59,6.69,4.89
19,roads_and_bridges,2020-04-07 01:00:00,5.84,7.47,7.04
19,roads_and_bridges,2020-04-07 02:00:00,6.99,7.66,7.1
19,roads_and_bridges,2020-04-07 03:00:00,7.98,5.31,5.31
19,roads_and_bridges,2020-04-07 04:00:00,3.1,5.28,5.28
19,roads_and_bridges,2020-04-07 05:00:00,7.34,8.05,6.99
19,roads_and_bridges,2020-04-07 06:00:00,6.08,8.48,8.48
19,roads_and_bridges,2020-04-07 07:00:00,5.18,8.56,5.2
19,roads_and_bridges,2020-04-07 08:00:00,8.68,7.43,5.46
19,roads_and_bridges,2020-04-07 09:00:00,9.48,6.62,3.63
19,roads_and_bridges,2020-04-07 10:00:00,8.26,7.95,6.13
19,roads_and_bridges,2020-04-07 11:00:00,8.75,7.26,5.25
19,roads_and_bridges,2020-04-07 12:00:00,8.39,5.74,5.74
19,roads_and_bridges,2020-04-07 13:00:00,9.4,6.43,5.21
19,roads_and_bridges,2020-04-07 14:00:00,3.34,7.74,7.74
19,roads_and_bridges,2020-04-07 15:00:00,1.89,4.18,4.18
19,roads_and_bridges,2020-04-07 16:00:00,7.98,6.42,6.38
19,roads_and_bridges,2020-04-07 18:00:00,4.95,8.79,8.11
19,roads_and_bridges,2020-04-07 19:00:00,2.36,5.96,5.96
19,roads_and_bridges,2020-04-07 20:00:00,9.27,7.53,5.44
19,roads_and_bridges,2020-04-07 21:00:00,8.93,6.6,5.45
19,roads_and_bridges,2020-04-07 22:00:00,7.79,6.38,5.4
19,roads_and_bridges,2020-04-07 23:00:00,1.49,5.81,5.81
19,roads_and_bridges,2020-04-08 00:00:00,7.32,7.2,4.75
19,roads_and_bridges,2020-04-08 01:00:00,6.83,6.35,5.71
19,roads_and_bridges,2020-04-08 02:00:00,9.89,7.11,4.73
19,roads_and_bridges,2020-04-08 03:00:00,8.53,6.38,6.38
19,roads_and_bridges,2020-04-08 04:00:00,6.25,8.49,8.49
19,roads_and_bridges,2020-04-08 05:00:00,4.98,7.83,7.41
19,roads_and_bridges,2020-04-08 06:00:00,7.18,7.49,7.06
19,roads_and_bridges,2020-04-08 07:00:00,7.17,6.69,6.46
19,roads_and_bridges,2020-04-08 08:00:00,6.93,5.57,5.57
19,roads_and_bridges,2020-04-08 09:00:00,2.42,1.48,1.48
19,roads_and_bridges,2020-04-08 10:00:00,2.5,1.88,1.61
19,roads_and_bridges,2020-04-08 11:00:00,2.45,2.05,2.05
19,roads_and_bridges,2020-04-08 12:00:00,3,3.04,3.04
19,roads_and_bridges,2020-04-08 13:00:00,4.82,4.12,4.03
19,roads_and_bridges,2020-04-08 14:00:00,4.57,4.86,4.07
19,roads_and_bridges,2020-04-08 15:00:00,6.77,6.55,6.55
19,roads_and_bridges,2020-04-08 16:00:00,4.7,5.52,4.67
19,roads_and_bridges,2020-04-08 17:00:00,4.52,5.07,4.47
19,roads_and_bridges,2020-04-08 18:00:00,9.76,5.99,5.02
19,roads_and_bridges,2020-04-08 19:00:00,8.17,7.79,5.55
19,roads_and_bridges,2020-04-08 20:00:00,7.85,5.6,5.6
19,roads_and_bridges,2020-04-08 21:00:00,2.37,4.82,4.82
19,roads_and_bridges,2020-04-08 22:00:00,2.25,3.82,3.82
19,roads_and_bridges,2020-04-08 23:00:00,9.19,7.47,5.88
19,roads_and_bridges,2020-04-09 00:00:00,6.71,7.23,7.23
19,roads_and_bridges,2020-04-09 01:00:00,8.55,6.09,5.57
19,roads_and_bridges,2020-04-09 02:00:00,8.45,5.27,5.01
19,roads_and_bridges,2020-04-09 03:00:00,4.1,4.88,4.88
19,roads_and_bridges,2020-04-09 04:00:00,5.81,6.71,6.71
19,roads_and_bridges,2020-04-09 05:00:00,4.93,5.17,5.17
19,roads_and_bridges,2020-04-09 06:00:00,6.6,7.3,7.3
19,roads_and_bridges,2020-04-09 07:00:00,8.97,6.84,5.58
19,roads_and_bridges,2020-04-09 08:00:00,6.95,6.75,5.49
19,roads_and_bridges,2020-04-09 09:00:00,7.1,6.04,6.01
19,roads_and_bridges,2020-04-09 10:00:00,1.79,4.36,4.36
19,roads_and_bridges,2020-04-09 11:00:00,5.81,6.53,6.53
19,roads_and_bridges,2020-04-09 12:00:00,5.42,6.84,6.84
19,roads_and_bridges,2020-04-09 13:00:00,8.39,6.62,5.07
19,roads_and_bridges,2020-04-09 14:00:00,5.83,6.6,6.21
19,roads_and_bridges,2020-04-09 15:00:00,2.61,2.23,1.55
19,roads_and_bridges,2020-04-09 16:00:00,2.65,1.92,1.84
19,roads_and_bridges,2020-04-09 17:00:00,3.15,2.82,2.04
19,roads_and_bridges,2020-04-09 18:00:00,3.02,2.89,2.43
19,roads_and_bridges,2020-04-09 19:00:00,4.73,4.17,3.57
19,roads_and_bridges,2020-04-09 20:00:00,5.83,6.66,6.66
19,roads_and_bridges,2020-04-09 21:00:00,6.42,6.77,5.98
19,roads_and_bridges,2020-04-09 22:00:00,7.91,4.91,4.91
19,roads_and_bridges,2020-04-09 23:00:00,7.57,5.74,5.74
19,roads_and_bridges,2020-04-10 00:00:00,4.23,4.77,4.77
19,roads_and_bridges,2020-04-10 01:00:00,8.05,6.19,6.19
19,roads_and_bridges,2020-04-10 02:00:00,5.73,6.37,6.37
19,roads_and_bridges,2020-04-10 03:00:00,5.04,7.06,7.06
19,roads_and_bridges,2020-04-10 04:00:00,5.58,6.34,6.34
19,roads_and_bridges,2020-04-10 05:00:00,5.14,6.23,6.23
19,roads_and_bridges,2020-04-10 06:00:00,2.19,3.11,3.11
19,roads_and_bridges,2020-04-10 07:00:00,5.15,8.12,8.12
19,roads_and_bridges,2020-04-10 08:00:00,7.49,7.41,7.13
19,roads_and_bridges,2020-04-10 09:00:00,5.78,5.14,5.14
19,roads_and_bridges,2020-04-10 10:00:00,6.87,6.5,6.3
19,roads_and_bridges,2020-04-10 11:00:00,6.95,6.02,5.68
19,roads_and_bridges,2020-04-10 12:00:00,6.05,5.96,5.96
19,roads_and_bridges,2020-04-10 13:00:00,7.3,6.42,6.42
19,roads_and_bridges,2020-04-10 14:00:00,4.85,6.25,6.25
19,roads_and_bridges,2020-04-10 15:00:00,7.83,6.58,6.58
19,roads_and_bridges,2020-04-10 16:00:00,3.75,5.55,5.55
19,roads_and_bridges,2020-04-10 17:00:00,4.99,7.12,7.12
19,roads_and_bridges,2020-04-10 18:00:00,7.15,5.4,5.07
19,roads_and_bridges,2020-04-10 19:00:00,2.45,3.72,3.4
19,roads_and_bridges,2020-04-10 20:00:00,5.02,6.04,6.04
19,roads_and_bridges,2020-04-10 21:00:00,6.68,6.52,6.52
19,roads_and_bridges,2020-04-10 22:00:00,4,5.74,5.74
19,roads_and_bridges,2020-04-10 23:00:00,8.14,7.63,5.63
1,sewer_and_water,2020-04-06 02:00:00,6.01,5.97,5.97
1,sewer_and_water,2020-04-06 03:00:00,5.92,4.73,2.87
1,sewer_and_water,2020-04-06 04:00:00,5.2,4.87,3.06
1,sewer_and_water,2020-04-06 05:00:00,6.72,5.31,5.31
1,sewer_and_water,2020-04-06 06:00:00,9.15,5.28,4.42
1,sewer_and_water,2020-04-06 07:00:00,6.24,4.09,3.59
1,sewer_and_water,2020-04-06 08:00:00,5.47,4.17,3.59
1,sewer_and_water,2020-04-06 09:00:00,5.77,3.81,2.52
1,sewer_and_water,2020-04-06 10:00:00,5.35,5.03,4.24
1,sewer_and_water,2020-04-06 11:00:00,6.72,5.43,5.43
1,sewer_and_water,2020-04-06 12:00:00,5.26,3.46,3.46
1,sewer_and_water,2020-04-06 13:00:00,5.59,4.51,4.51
1,sewer_and_water,2020-04-06 14:00:00,8.24,5.58,4.27
1,sewer_and_water,2020-04-06 15:00:00,4.65,5.02,2.43
1,sewer_and_water,2020-04-06 16:00:00,2.35,5.34,5.34
1,sewer_and_water,2020-04-06 17:00:00,3.89,6.59,5.01
1,sewer_and_water,2020-04-06 18:00:00,0.8,1.56,1.56
1,sewer_and_water,2020-04-06 19:00:00,5.81,7.66,7.66
1,sewer_and_water,2020-04-06 20:00:00,9.06,5.79,5.79
1,sewer_and_water,2020-04-06 21:00:00,3.77,6.49,5.57
1,sewer_and_water,2020-04-06 22:00:00,7.02,7.84,5.94
1,sewer_and_water,2020-04-06 23:00:00,5.1,6.92,6.92
1,sewer_and_water,2020-04-07 00:00:00,4.37,8.51,8.51
1,sewer_and_water,2020-04-07 01:00:00,9.08,7.14,4.91
1,sewer_and_water,2020-04-07 02:00:00,5.08,7.6,7.6
1,sewer_and_water,2020-04-07 03:00:00,6.21,6.16,6.16
1,sewer_and_water,2020-04-07 04:00:00,9.37,5.62,4.26
1,sewer_and_water,2020-04-07 05:00:00,7.5,6.49,5.49
1,sewer_and_water,2020-04-07 06:00:00,6.12,7.87,7.87
1,sewer_and_water,2020-04-07 07:00:00,6.18,7.03,5.83
1,sewer_and_water,2020-04-07 08:00:00,5.5,6.25,6.25
1,sewer_and_water,2020-04-07 09:00:00,5.11,6.24,4.71
1,sewer_and_water,2020-04-07 10:00:00,8.27,6.15,6.15
1,sewer_and_water,2020-04-07 11:00:00,2.59,4.67,3.82
1,sewer_and_water,2020-04-07 12:00:00,6.67,7.08,7.08
1,sewer_and_water,2020-04-07 13:00:00,4.76,6.47,5.75
1,sewer_and_water,2020-04-07 14:00:00,6.72,5.68,5.68
1,sewer_and_water,2020-04-07 15:00:00,6.32,7.03,7.03
1,sewer_and_water,2020-04-07 16:00:00,6.05,8.13,8.13
1,sewer_and_water,2020-04-07 17:00:00,3.25,5.91,4.69
1,sewer_and_water,2020-04-07 18:00:00,4.03,6.16,6.16
1,sewer_and_water,2020-04-07 19:00:00,5.48,6.64,6.64
1,sewer_and_water,2020-04-07 20:00:00,4.11,5.18,5.18
1,sewer_and_water,2020-04-07 21:00:00,4.12,5.31,5.12
1,sewer_and_water,2020-04-07 22:00:00,6.88,5.65,5.65
1,sewer_and_water,2020-04-07 23:00:00,5.1,6.76,5
1,sewer_and_water,2020-04-08 00:00:00,4.13,4.66,4.66
1,sewer_and_water,2020-04-08 01:00:00,7.41,5.94,5.94
1,sewer_and_water,2020-04-08 02:00:00,5.92,6.13,4.58
1,sewer_and_water,2020-04-08 03:00:00,7.28,6.08,5.73
1,sewer_and_water,2020-04-08 04:00:00,5.03,5.2,5.2
1,sewer_and_water,2020-04-08 05:00:00,3.44,4.94,4.94
1,sewer_and_water,2020-04-08 06:00:00,5.94,4.84,4.84
1,sewer_and_water,2020-04-08 07:00:00,10.03,6.37,4.96
1,sewer_and_water,2020-04-08 08:00:00,7.27,5.98,1.88
1,sewer_and_water,2020-04-08 09:00:00,6.15,1.63,1.1
1,sewer_and_water,2020-04-08 10:00:00,5.56,2.02,1.3
1,sewer_and_water,2020-04-08 11:00:00,2.39,1.84,1.84
1,sewer_and_water,2020-04-08 12:00:00,2.34,2.2,2.2
1,sewer_and_water,2020-04-08 13:00:00,2.93,2.6,2.6
1,sewer_and_water,2020-04-08 14:00:00,3,3.06,2.55
1,sewer_and_water,2020-04-08 15:00:00,2.65,4.23,3.62
1,sewer_and_water,2020-04-08 16:00:00,4.51,3.74,3.74
1,sewer_and_water,2020-04-08 17:00:00,4.89,5.33,5.33
1,sewer_and_water,2020-04-08 18:00:00,4.6,7.09,7.09
1,sewer_and_water,2020-04-08 19:00:00,2.03,3.49,3.49
1,sewer_and_water,2020-04-08 20:00:00,7.05,5.29,5
1,sewer_and_water,2020-04-08 21:00:00,6.34,6.18,6.18
1,sewer_and_water,2020-04-08 22:00:00,5.77,5.34,5.34
1,sewer_and_water,2020-04-08 23:00:00,5.39,5.03,5.03
1,sewer_and_water,2020-04-09 00:00:00,6.12,7.01,5.32
1,sewer_and_water,2020-04-09 01:00:00,7.52,6.26,5.21
1,sewer_and_water,2020-04-09 02:00:00,6.24,6.13,5.24
1,sewer_and_water,2020-04-09 03:00:00,7.74,6.91,5.96
1,sewer_and_water,2020-04-09 04:00:00,5.83,5.9,5.9
1,sewer_and_water,2020-04-09 05:00:00,3.5,4.23,4.23
1,sewer_and_water,2020-04-09 06:00:00,6.77,6.53,6.5
1,sewer_and_water,2020-04-09 07:00:00,4.92,6.14,6.14
1,sewer_and_water,2020-04-09 08:00:00,5.81,6.27,6.27
1,sewer_and_water,2020-04-09 09:00:00,3.35,4.21,4.21
1,sewer_and_water,2020-04-09 10:00:00,5.51,5.95,5.95
1,sewer_and_water,2020-04-09 11:00:00,5.84,5.22,5.22
1,sewer_and_water,2020-04-09 12:00:00,7.31,5.57,5.57
1,sewer_and_water,2020-04-09 13:00:00,6.03,7.39,7.39
1,sewer_and_water,2020-04-09 14:00:00,6.64,6.4,5.79
1,sewer_and_water,2020-04-09 15:00:00,3.99,3.36,3.36
1,sewer_and_water,2020-04-09 16:00:00,3.6,2.47,2.47
1,sewer_and_water,2020-04-09 17:00:00,2.73,2.38,2.17
1,sewer_and_water,2020-04-09 18:00:00,3.93,3.83,3.83
1,sewer_and_water,2020-04-09 19:00:00,7.79,6.72,6.72
1,sewer_and_water,2020-04-09 20:00:00,6.63,5.97,5.54
1,sewer_and_water,2020-04-09 21:00:00,7.95,6.19,6.07
1,sewer_and_water,2020-04-09 22:00:00,4.44,5.95,5.95
1,sewer_and_water,2020-04-09 23:00:00,3.37,4.57,4.57
1,sewer_and_water,2020-04-10 00:00:00,4.01,4.86,4.86
1,sewer_and_water,2020-04-10 01:00:00,4.67,6.04,6.04
1,sewer_and_water,2020-04-10 02:00:00,7.52,7,5.84
1,sewer_and_water,2020-04-10 03:00:00,4.63,5.23,5.23
1,sewer_and_water,2020-04-10 04:00:00,7.07,6.77,6.77
1,sewer_and_water,2020-04-10 05:00:00,2.93,4.33,4.08
1,sewer_and_water,2020-04-10 06:00:00,2.68,4.95,4.95
1,sewer_and_water,2020-04-10 07:00:00,5.53,6.16,6.16
1,sewer_and_water,2020-04-10 08:00:00,5.95,7.51,7.51
1,sewer_and_water,2020-04-10 09:00:00,3.31,4.42,4.42
1,sewer_and_water,2020-04-10 11:00:00,5.73,4.81,4.81
1,sewer_and_water,2020-04-10 12:00:00,4.49,5.01,5.01
1,sewer_and_water,2020-04-10 14:00:00,8.32,4.56,4.56
1,sewer_and_water,2020-04-10 15:00:00,5.32,6.31,6.15
1,sewer_and_water,2020-04-10 16:00:00,7.22,6.86,6.59
1,sewer_and_water,2020-04-10 17:00:00,4.09,4.51,4.51
1,sewer_and_water,2020-04-10 18:00:00,4.63,4.9,4.9
1,sewer_and_water,2020-04-10 19:00:00,6.98,5.52,4.69
1,sewer_and_water,2020-04-10 20:00:00,5.5,5.91,5.91
1,sewer_and_water,2020-04-10 21:00:00,7.56,6.5,6.19
1,sewer_and_water,2020-04-10 22:00:00,3.65,5.35,5.35
1,sewer_and_water,2020-04-10 23:00:00,3.36,5.43,5.43
2,sewer_and_water,2020-04-06 00:00:00,9.05,5.94,4.8
2,sewer_and_water,2020-04-06 01:00:00,7.65,5.66,5.37
2,sewer_and_water,2020-04-06 02:00:00,8.47,5.83,5.83
2,sewer_and_water,2020-04-06 03:00:00,7.65,6.36,5.77
2,sewer_and_water,2020-04-06 04:00:00,7.29,6.11,5.76
2,sewer_and_water,2020-04-06 05:00:00,7.99,7.11,5.45
2,sewer_and_water,2020-04-06 06:00:00,5.55,7.27,7.27
2,sewer_and_water,2020-04-06 07:00:00,5.13,6.17,5.16
2,sewer_and_water,2020-04-06 08:00:00,5.99,4.93,4.93
2,sewer_and_water,2020-04-06 09:00:00,6.63,6.42,5.26
2,sewer_and_water,2020-04-06 10:00:00,5.26,3.85,3.82
2,sewer_and_water,2020-04-06 11:00:00,5.72,3.81,3.24
2,sewer_and_water,2020-04-06 12:00:00,4.96,4.16,2.21
2,sewer_and_water,2020-04-06 13:00:00,5.15,4.58,4.58
2,sewer_and_water,2020-04-06 14:00:00,8.33,6.09,4.35
2,sewer_and_water,2020-04-06 15:00:00,5.77,6.54,5.35
2,sewer_and_water,2020-04-06 16:00:00,2.19,2.16,2.16
2,sewer_and_water,2020-04-06 17:00:00,2.21,3.89,3.89
2,sewer_and_water,2020-04-06 18:00:00,4.52,6.86,6.86
2,sewer_and_water,2020-04-06 19:00:00,5.14,7.31,5.3
2,sewer_and_water,2020-04-06 20:00:00,7.89,6.13,5.91
2,sewer_and_water,2020-04-06 21:00:00,4.91,8,8
2,sewer_and_water,2020-04-06 22:00:00,9.57,7.65,4.95
2,sewer_and_water,2020-04-06 23:00:00,7.82,6.76,6.59
2,sewer_and_water,2020-04-07 00:00:00,8.26,6.85,6.16
2,sewer_and_water,2020-04-07 01:00:00,8.45,8.06,5.36
2,sewer_and_water,2020-04-07 02:00:00,8.1,7.55,5.41
2,sewer_and_water,2020-04-07 03:00:00,7.8,6.62,6.62
2,sewer_and_water,2020-04-07 04:00:00,7.89,7.38,6.08
2,sewer_and_water,2020-04-07 05:00:00,7.91,7.23,4.8
2,sewer_and_water,2020-04-07 06:00:00,5.77,7.03,6.7
2,sewer_and_water,2020-04-07 07:00:00,5.5,7.03,7.03
2,sewer_and_water,2020-04-07 08:00:00,8.57,7.16,5.16
2,sewer_and_water,2020-04-07 09:00:00,9.66,6.45,3.97
2,sewer_and_water,2020-04-07 10:00:00,7.64,6.89,5.17
2,sewer_and_water,2020-04-07 11:00:00,9.28,6.65,4.18
2,sewer_and_water,2020-04-07 12:00:00,7.47,7.17,5.63
2,sewer_and_water,2020-04-07 13:00:00,6.41,7.46,5.51
2,sewer_and_water,2020-04-07 14:00:00,9.32,6.85,3.97
2,sewer_and_water,2020-04-07 15:00:00,8.85,6.75,3.89
2,sewer_and_water,2020-04-07 16:00:00,9.71,6.86,4.53
2,sewer_and_water,2020-04-07 17:00:00,8.58,6.71,5
2,sewer_and_water,2020-04-07 18:00:00,6.69,6.35,6.27
2,sewer_and_water,2020-04-07 19:00:00,4.95,5.95,5.95
2,sewer_and_water,2020-04-07 20:00:00,5.44,6.39,6.39
2,sewer_and_water,2020-04-07 21:00:00,7.48,6.21,5.02
2,sewer_and_water,2020-04-07 22:00:00,7.62,7.4,4.87
2,sewer_and_water,2020-04-07 23:00:00,5.23,6.4,5.19
2,sewer_and_water,2020-04-08 00:00:00,6.88,7.54,6.85
2,sewer_and_water,2020-04-08 01:00:00,4.93,6.45,5.16
2,sewer_and_water,2020-04-08 02:00:00,7.56,6.79,6.36
2,sewer_and_water,2020-04-08 03:00:00,7.68,7.26,5.19
