cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%
shake_intensity,3,2020-04-07 17:25:00,0.6069732,0.5935214,0.28188337,1.09795090,0.2868888,0.9536951,0.2868888,0.7758377,0.4404242,0.6931821,0.22557283,0.29762510,0.31657848,0.33492966,0.35508664,0.36620285,0.37770231,0.39495780,0.41137938,0.43614124,0.44468292,0.46415053,0.47068835,0.48195531,0.49360903,0.50320621,0.50740725,0.53188176,0.55794108,0.56861075,0.58035112,0.58690679,0.59987323,0.61522463,0.62373000,0.63539045,0.64936481,0.66971874,0.68435408,0.69037708,0.69901526,0.72101104,0.75282984,0.78834972,0.81188773,0.85427866,0.90096184,0.98218459,1.07189389,1.13872772,1.64211259
shake_intensity,3,2020-04-07 17:30:00,0.6061746,0.5712148,0.28848637,1.11264161,0.2842105,0.9468736,0.2842105,0.7670509,0.4229416,0.6581492,0.22549247,0.29625580,0.30719848,0.32950461,0.36083580,0.37211031,0.38105382,0.40982335,0.42777236,0.43519615,0.44326622,0.45552938,0.46642327,0.47597819,0.48759901,0.50412673,0.51945008,0.54523291,0.55634504,0.56742138,0.57322173,0.58310244,0.59121621,0.60258357,0.62014024,0.63105101,0.64220995,0.65339294,0.68412772,0.69524091,0.70765384,0.72522420,0.73670564,0.78105228,0.81438120,0.83946357,0.88991465,0.97767122,1.06301505,1.13675150,1.60076327
shake_intensity,3,2020-04-07 17:35:00,0.6037460,0.5768331,0.23592257,1.04138225,0.2359226,0.8625075,0.3130852,0.8028701,0.4212913,0.6677672,0.23592257,0.27965227,0.31577422,0.33875705,0.35547013,0.36731268,0.38412189,0.40455676,0.42144259,0.43268991,0.43962043,0.45107554,0.46117110,0.47284140,0.48451775,0.49560632,0.50993803,0.54478717,0.54986236,0.56453369,0.57873630,0.59058799,0.60052378,0.61020035,0.61836948,0.62549993,0.63578596,0.65401334,0.66949904,0.69214864,0.72077024,0.73915604,0.76359579,0.79363332,0.80336224,0.83065085,0.86065560,0.94318648,1.01360653,1.21848093,1.53955199
shake_intensity,3,2020-04-07 17:40:00,0.5980350,0.5306389,0.21550067,1.07620739,0.2625902,0.8724232,0.3445066,0.8200272,0.3467202,0.5870175,0.21550067,0.27740581,0.31705118,0.34655418,0.35334560,0.36879478,0.37991016,0.38863626,0.41020090,0.42504596,0.43207776,0.44602212,0.45719503,0.47437447,0.48524256,0.49836736,0.50602652,0.52914761,0.54265425,0.55377789,0.55887529,0.56435317,0.57826664,0.58603663,0.60787489,0.62073577,0.62920940,0.63972317,0.67163714,0.69156049,0.71028556,0.73331022,0.75240949,0.77804467,0.80057531,0.82072152,0.84736095,1.01336802,1.06264891,1.21982219,1.56986306
shake_intensity,3,2020-04-07 17:45:00,0.6018640,0.5384870,0.26312811,1.19829164,0.2704513,0.9310052,0.3077574,0.7912889,0.3683920,0.6012261,0.21323160,0.29292635,0.32402652,0.34355453,0.36075569,0.36961219,0.38079164,0.39247545,0.40407029,0.42824337,0.43728833,0.45135515,0.47010956,0.48740462,0.49478849,0.50592839,0.51815532,0.52974762,0.53552478,0.55405832,0.56024467,0.56673988,0.57499595,0.58362703,0.59646746,0.60991897,0.63721279,0.65260526,0.67354135,0.68427283,0.69448865,0.71422848,0.74106284,0.77791203,0.81179488,0.84793136,0.87255301,0.99978426,1.14525266,1.24831147,1.48327445
shake_intensity,3,2020-04-07 17:50:00,0.6025501,0.5453458,0.24568170,1.15786411,0.2659589,0.9250636,0.3219132,0.7930929,0.3650129,0.6014497,0.21478385,0.29530127,0.32856866,0.34601106,0.36460709,0.37038490,0.38422439,0.39933477,0.41255483,0.42230111,0.43526110,0.44825236,0.47002211,0.48061795,0.49277566,0.51092067,0.52453011,0.53205226,0.53969764,0.54873180,0.55938013,0.56855569,0.58459195,0.59582397,0.60123953,0.61575736,0.63786400,0.65120398,0.66528871,0.68190309,0.69362289,0.72284297,0.74039931,0.77450619,0.79906013,0.86502296,0.89289185,0.94474043,1.15148503,1.20532382,1.50294684
shake_intensity,3,2020-04-07 17:55:00,0.6001286,0.5290623,0.23030630,1.07675893,0.2561675,0.9079328,0.2643265,0.7446959,0.3855104,0.6429879,0.23030630,0.28613143,0.31786222,0.33729571,0.35879359,0.36891389,0.38121841,0.39661104,0.40192514,0.43083541,0.44164401,0.45531422,0.46929566,0.48615408,0.49523893,0.50502885,0.51938888,0.52898776,0.54101599,0.55114254,0.55958024,0.56554880,0.58743894,0.60406836,0.62085719,0.63043895,0.64119239,0.65433009,0.67879871,0.69463705,0.70401605,0.72238218,0.73837090,0.76381890,0.80555860,0.83336451,0.87991791,0.97430500,1.01376777,1.20462102,1.39511193
shake_intensity,3,2020-04-07 18:00:00,0.6009296,0.5382125,0.22943255,1.02668348,0.2701806,0.8877487,0.2772041,0.7361385,0.4953217,0.7437098,0.22943255,0.28048391,0.30644617,0.32570853,0.35704659,0.37451933,0.38225184,0.39213951,0.41083852,0.43410423,0.45165819,0.46905267,0.48286203,0.49788591,0.50701887,0.51451123,0.52194155,0.53357941,0.54808063,0.55649118,0.56353473,0.56885516,0.58622453,0.60243474,0.61173808,0.62914998,0.65714144,0.66401860,0.67228432,0.69602574,0.71126337,0.72725750,0.73072137,0.74592636,0.78610573,0.84595867,0.88323510,0.91930528,1.01155825,1.20634639,1.46347765
shake_intensity,3,2020-04-07 18:05:00,0.5954001,0.5667393,0.25802395,1.04204110,0.2738408,0.8823451,0.3094528,0.7801316,0.3785447,0.6129490,0.24050240,0.28905967,0.30563483,0.32667867,0.34912373,0.37238132,0.38677207,0.39759140,0.39977213,0.41363066,0.44188293,0.45177009,0.47829188,0.49110415,0.49973587,0.51155918,0.53078272,0.54128756,0.55350145,0.56228735,0.56670859,0.57607319,0.58326809,0.59215426,0.59838917,0.61019184,0.62894651,0.65329167,0.66767447,0.67186746,0.68281896,0.72469241,0.75033247,0.76495684,0.77751925,0.82030787,0.86802893,0.92324073,1.03395992,1.16310187,1.50482531
shake_intensity,3,2020-04-07 18:10:00,0.5949135,0.5548611,0.26203500,1.03189565,0.2620350,0.8657661,0.3328257,0.8011213,0.4008295,0.6316462,0.26203500,0.28196391,0.31056379,0.33620204,0.35782589,0.37618931,0.38505431,0.40042953,0.41746055,0.42267847,0.43759013,0.44799708,0.46131559,0.48642026,0.49556546,0.50694334,0.52176954,0.53423535,0.54344209,0.55330966,0.56439474,0.57131246,0.58539970,0.59736732,0.60572098,0.61354223,0.61894972,0.63045296,0.66420679,0.68937247,0.70731309,0.71664330,0.73346640,0.78125913,0.79600126,0.80850541,0.86390417,0.91953589,1.02866151,1.08640062,1.49924999
shake_intensity,3,2020-04-07 18:15:00,0.6005949,0.5546513,0.25097268,1.03433032,0.2821303,0.8917277,0.3445251,0.8255859,0.3590920,0.6008757,0.25097268,0.28961704,0.32105349,0.34668782,0.36242205,0.37238279,0.37819545,0.38806732,0.40345425,0.42356878,0.44785300,0.45953549,0.47093845,0.48546403,0.50132704,0.51196344,0.52588615,0.54203687,0.54565018,0.55284437,0.56202299,0.57375615,0.58432789,0.59356536,0.60697285,0.61598368,0.62736010,0.65123656,0.66607714,0.68598074,0.69989545,0.71887705,0.75328559,0.79474257,0.81578846,0.82700684,0.86872640,0.89912162,1.02621777,1.16409481,1.54566280
shake_intensity,3,2020-04-07 18:20:00,0.6068238,0.4995177,0.24638158,1.06060177,0.2757881,0.8972471,0.3333913,0.7953231,0.3333913,0.5839846,0.24638158,0.30274090,0.33758219,0.35764621,0.36875202,0.37945763,0.39031997,0.39454730,0.41335125,0.42479217,0.44772948,0.46199635,0.46948126,0.48036315,0.49033671,0.50923028,0.51984237,0.52970836,0.54860604,0.55674326,0.56699650,0.57728234,0.59053700,0.60994200,0.63590106,0.64776498,0.65987776,0.66865023,0.68268671,0.69193545,0.70912749,0.71933875,0.74384245,0.77292603,0.80592504,0.83990100,0.87260558,0.93569071,1.02784112,1.17176408,1.53816440
shake_intensity,3,2020-04-07 18:25:00,0.6090019,0.5067415,0.25058083,1.03260389,0.2715723,0.9412402,0.3167809,0.7749795,0.3509526,0.6117255,0.24398141,0.29634682,0.32850211,0.35488674,0.36372952,0.37741543,0.39448389,0.39700416,0.41211979,0.43612033,0.44561518,0.46394479,0.47995889,0.48594395,0.49080296,0.50606426,0.52387096,0.53532215,0.54643468,0.55371591,0.56278145,0.58171693,0.60136911,0.61510457,0.63264838,0.64367216,0.65788062,0.66992465,0.68449420,0.69937366,0.71999420,0.72766241,0.75638938,0.76869133,0.80001591,0.85699246,0.93305585,0.99581453,1.02199529,1.12992764,1.56338984
shake_intensity,3,2020-04-07 18:30:00,0.6117983,0.4663100,0.25590452,1.08578084,0.2655891,0.9322626,0.3277729,0.8021888,0.4261824,0.6874385,0.25590452,0.29887424,0.32755464,0.34608082,0.36640854,0.37901812,0.39381123,0.40780533,0.42129413,0.42857072,0.44142145,0.45264302,0.46313251,0.47577374,0.49068705,0.49672784,0.50966097,0.52860558,0.55880660,0.56405050,0.57463713,0.59082399,0.60625344,0.61587413,0.62943080,0.64105410,0.66289724,0.67078038,0.68335679,0.70220741,0.72895152,0.74834996,0.75772184,0.77846187,0.80155864,0.83057646,0.92058306,0.99883573,1.05111537,1.21170177,1.53022710
shake_intensity,3,2020-04-07 18:35:00,0.6139202,0.4581757,0.25227231,1.10852948,0.2522723,0.9439546,0.3289330,0.8026411,0.4300172,0.6873494,0.25227231,0.29993810,0.33074561,0.34736486,0.37261424,0.38427070,0.39671171,0.40803339,0.42468601,0.43187049,0.44233235,0.45595146,0.46191871,0.47481495,0.48592500,0.49455713,0.50930464,0.52964141,0.54599684,0.56149176,0.58004410,0.59519472,0.61423404,0.62904394,0.64103721,0.65092079,0.66253399,0.67240659,0.68390004,0.69775479,0.71886707,0.74135333,0.76197005,0.79124694,0.81664006,0.86554412,0.91067617,1.02909972,1.09237444,1.16725485,1.54584717
shake_intensity,3,2020-04-07 18:40:00,0.6155500,0.4541639,0.25839473,1.11634166,0.3053271,0.9774754,0.3282163,0.8133618,0.3913697,0.6398713,0.23395133,0.31079634,0.33875630,0.35161595,0.36972278,0.39004012,0.39700743,0.41226451,0.41951753,0.43138521,0.44239530,0.45051734,0.46605697,0.47473658,0.48519778,0.50262090,0.51482844,0.52837746,0.54596243,0.57004254,0.58820585,0.59782138,0.60658121,0.62013952,0.62659374,0.63816703,0.66332453,0.67689067,0.69701225,0.70454007,0.72031412,0.73464468,0.76308631,0.80567190,0.84373429,0.90329739,0.94564086,0.99457045,1.08573063,1.17843368,1.46342148
shake_intensity,3,2020-04-07 18:45:00,0.6155866,0.4590658,0.30343667,1.11628180,0.3093742,0.9593890,0.3339623,0.8152293,0.4067143,0.6672078,0.22710779,0.31582611,0.33682943,0.34719520,0.36154925,0.38620931,0.39792460,0.41042918,0.42646190,0.43578153,0.44303726,0.45171955,0.46683454,0.47376622,0.47688518,0.49765904,0.50976398,0.52970188,0.55299370,0.57461521,0.58442499,0.60194597,0.61233090,0.62162603,0.63337318,0.65056886,0.66309198,0.67749493,0.68945166,0.70958285,0.74211851,0.75496240,0.77911439,0.80549185,0.82872703,0.86646905,0.92830369,0.96072678,1.07973461,1.13846993,1.43152388
shake_intensity,3,2020-04-07 18:50:00,0.6154934,0.4862459,0.25750105,1.07525127,0.3260806,1.0062346,0.3260806,0.7990271,0.4248493,0.6690217,0.25750105,0.31007919,0.33118553,0.34737423,0.36155990,0.38842726,0.40787141,0.42595020,0.43027583,0.44591808,0.45269459,0.46327910,0.47685351,0.48714364,0.49381421,0.50637289,0.51379939,0.53471476,0.54931497,0.56098981,0.56922308,0.58656754,0.61600485,0.62548088,0.64117530,0.64801654,0.65649271,0.67008970,0.68728411,0.69913552,0.71758341,0.74751038,0.76924265,0.79471985,0.81783656,0.87434615,0.92939356,0.99112428,1.05816549,1.15253357,1.46679057
shake_intensity,3,2020-04-07 18:55:00,0.6172395,0.4881435,0.26707191,1.10438953,0.2849713,0.9494452,0.3203871,0.7947323,0.4436086,0.7029039,0.26707191,0.30757719,0.33537938,0.36330341,0.36936323,0.37641026,0.38763246,0.40887640,0.42506971,0.44311108,0.45971271,0.46878263,0.47497309,0.48104071,0.49330829,0.51230304,0.52181846,0.53961803,0.54660401,0.56635782,0.58008365,0.59384345,0.61373228,0.62751643,0.64263994,0.65483981,0.67137901,0.68064523,0.69047453,0.70183858,0.72487626,0.74110590,0.74723579,0.78220013,0.82762310,0.86955853,0.92568959,0.98597124,1.09372541,1.18357025,1.37567996
shake_intensity,3,2020-04-07 19:00:00,0.6157069,0.4821829,0.30229838,1.10341239,0.3022984,0.9431692,0.3022984,0.7566477,0.4428100,0.7001102,0.25516562,0.32243782,0.32677876,0.35883742,0.36961602,0.37558064,0.38637512,0.41401633,0.42472909,0.44428290,0.45416027,0.46462182,0.47227617,0.47840117,0.48791506,0.50293483,0.52952531,0.53505009,0.55893609,0.56689729,0.57827714,0.58691292,0.60141788,0.62533217,0.63509392,0.65256339,0.67043128,0.67772931,0.68944742,0.71755160,0.72684613,0.74042511,0.75312631,0.77855142,0.83787574,0.87460058,0.93868893,0.98317262,1.08326789,1.14703455,1.37270787
shake_intensity,3,2020-04-07 19:05:00,0.6177720,0.4703304,0.30767515,1.11986331,0.3236183,0.9833300,0.3141535,0.7589024,0.4141549,0.6613836,0.24892099,0.32367824,0.34705952,0.36788346,0.37957505,0.38670446,0.39748239,0.42048365,0.42980905,0.44215573,0.45172186,0.46235961,0.47217090,0.48841870,0.49997701,0.51192019,0.52376701,0.54071958,0.55213076,0.57337318,0.58390473,0.60600632,0.61412098,0.62823389,0.64068641,0.64595255,0.65605501,0.66648357,0.67780116,0.69869695,0.72023576,0.72943275,0.75244201,0.77759824,0.83064060,0.87584448,0.94328598,0.98380369,1.07061734,1.16613653,1.42324742
shake_intensity,3,2020-04-07 19:10:00,0.6195484,0.5984570,0.25289428,1.07911980,0.2952596,0.9829367,0.2952596,0.7555520,0.3889246,0.6404396,0.25289428,0.31877745,0.34946425,0.35969229,0.37231956,0.38809454,0.39740251,0.40952698,0.42556754,0.43774466,0.44504041,0.46365544,0.47824055,0.49266470,0.50875340,0.51593784,0.53357186,0.54222805,0.55441529,0.57196147,0.59088194,0.60051362,0.60817043,0.61583234,0.63097861,0.63978941,0.65248949,0.66443083,0.68116015,0.69184554,0.70627443,0.73308642,0.74813955,0.81474925,0.85689346,0.87390255,0.96620487,1.02652998,1.07093940,1.17485910,1.44461848
shake_intensity,3,2020-04-07 19:15:00,0.6230040,0.5834509,0.28158748,1.12517627,0.2815875,0.9534947,0.2925173,0.7702930,0.4469648,0.6944523,0.28158748,0.31684643,0.33995252,0.35104547,0.37214167,0.38662719,0.39203615,0.41110140,0.42859569,0.44554002,0.45614562,0.46703135,0.48194310,0.49850362,0.51276672,0.52673271,0.53328601,0.54618715,0.55944497,0.57495926,0.58562188,0.60019599,0.61283080,0.62937472,0.63968987,0.65301726,0.66350399,0.67687345,0.68717616,0.69324677,0.71552826,0.73757358,0.76384743,0.80649959,0.85350130,0.89662550,0.95326430,1.01036459,1.10154673,1.20768282,1.43034511
shake_intensity,3,2020-04-07 19:20:00,0.6257415,0.5421932,0.29930136,1.10366429,0.2993014,0.9684517,0.2993014,0.7570719,0.3980529,0.6564083,0.29930136,0.30934129,0.34076358,0.35561207,0.36825916,0.38241005,0.40332247,0.41007035,0.43554171,0.44486201,0.46553659,0.47439483,0.49079511,0.49616176,0.50626079,0.52267429,0.54399587,0.54860646,0.55994275,0.57407132,0.58924406,0.60066311,0.62581722,0.63262350,0.64367130,0.65094376,0.66560917,0.68647979,0.69921297,0.71717770,0.72784564,0.73828831,0.74953179,0.79504978,0.87323630,0.90906499,0.93715478,1.00119863,1.09973776,1.20116220,1.39559036
shake_intensity,3,2020-04-07 19:25:00,0.6368973,0.5690998,0.32482104,1.18135079,0.3248210,1.0226080,0.3248210,0.8057728,0.4161810,0.6791280,0.29093489,0.32599302,0.35112113,0.36066542,0.37209522,0.39476291,0.40997197,0.41981046,0.44143040,0.45582993,0.47080951,0.47913372,0.50264164,0.51986265,0.52841756,0.54087635,0.55143154,0.55650502,0.57041193,0.58198733,0.59601545,0.60766263,0.61806672,0.63015044,0.64438492,0.66601367,0.67745584,0.68244993,0.70545382,0.71939440,0.74084926,0.76184066,0.77387567,0.80940833,0.85316783,0.92138900,0.98503011,1.02465352,1.14569789,1.18150782,1.39662438
shake_intensity,3,2020-04-07 19:30:00,0.6441283,0.5996461,0.30734719,1.14022351,0.3073472,0.9940998,0.3144646,0.7818138,0.4554184,0.6975895,0.27946159,0.33423411,0.35191314,0.37575239,0.38960965,0.40020364,0.41078917,0.42596942,0.45754266,0.46839375,0.47509093,0.48565380,0.49639478,0.51820988,0.53187754,0.54164144,0.55694216,0.56716599,0.57223643,0.59499824,0.60863212,0.62153263,0.64036594,0.64948832,0.65837363,0.67093020,0.68173622,0.69056089,0.70134117,0.71828985,0.74906059,0.76132722,0.76726070,0.83513781,0.86784691,0.92301930,0.97098770,1.05899687,1.11851511,1.22427308,1.45881677
shake_intensity,3,2020-04-07 19:35:00,0.6489478,0.5448797,0.28203337,1.12713068,0.3180625,0.9924107,0.3143531,0.8052958,0.4391966,0.6868811,0.28203337,0.33862721,0.35610172,0.37015326,0.39113989,0.40061072,0.43703908,0.44824504,0.46108568,0.47070555,0.48989427,0.50302808,0.51378087,0.52330792,0.53655151,0.54151170,0.55604478,0.56605822,0.57022813,0.60458530,0.61121934,0.62250690,0.63187251,0.64806121,0.67182784,0.67964085,0.68616024,0.70143387,0.71104417,0.72630285,0.74350329,0.76239218,0.78277933,0.85760697,0.87473152,0.90633464,0.94844782,1.04301671,1.12634095,1.24387025,1.46389129
shake_intensity,3,2020-04-07 19:40:00,0.6549676,0.5642675,0.32189904,1.21177276,0.2841949,0.9765313,0.3218990,0.8594221,0.4694669,0.7252022,0.28419485,0.32450133,0.35432245,0.37169930,0.39174682,0.41059134,0.41992383,0.43975767,0.46670176,0.48082159,0.49081310,0.50861478,0.51632315,0.52672357,0.53831821,0.54582958,0.55265771,0.57285391,0.58196106,0.60078011,0.60660289,0.62273661,0.63283954,0.65060619,0.66225696,0.66763748,0.67996542,0.70381018,0.72183639,0.74178276,0.75167785,0.80092728,0.83122094,0.87420972,0.89645268,0.94344341,0.96071460,1.03259282,1.15608519,1.21965635,1.44525107
shake_intensity,3,2020-04-07 19:45:00,0.6588962,0.5735720,0.27183716,1.17522143,0.3189863,1.0102630,0.3189863,0.8637186,0.4091794,0.6755237,0.27183716,0.32702217,0.36104932,0.37118645,0.38819349,0.40878837,0.42175603,0.44129633,0.45631694,0.47342705,0.48919744,0.49604336,0.51002891,0.52630056,0.53687341,0.55155654,0.56762263,0.57861113,0.59142031,0.60156885,0.61075043,0.61852669,0.62879614,0.64279592,0.65740199,0.67393048,0.69780572,0.72048614,0.74140829,0.75625639,0.76760623,0.80548451,0.84017820,0.87325217,0.91488140,0.92516169,0.98163528,1.07811405,1.16016838,1.26091460,1.58623704
shake_intensity,3,2020-04-07 19:50:00,0.6612509,0.5534458,0.28282212,1.19328697,0.2957180,0.9810456,0.3824631,0.9045222,0.4644738,0.7103480,0.28282212,0.33260515,0.35986557,0.38572540,0.40178083,0.42641705,0.43968353,0.45394063,0.47746338,0.48864891,0.50071842,0.51227095,0.52164058,0.52602822,0.53315438,0.54550501,0.56366866,0.57539283,0.58819250,0.60421605,0.61477930,0.63057004,0.63438123,0.64469599,0.65192729,0.67991918,0.68804599,0.70501551,0.72282617,0.74755327,0.76716394,0.81074356,0.83626225,0.87132670,0.89233652,0.90502304,0.97362794,1.02497746,1.16745952,1.29344188,1.57329649
shake_intensity,3,2020-04-07 19:55:00,0.6670691,0.5830888,0.29815113,1.13340022,0.3024437,0.9835791,0.3825280,0.9056113,0.4506268,0.6919391,0.29815113,0.32787069,0.37505051,0.39536549,0.41313238,0.43073072,0.43956330,0.45686375,0.47927859,0.49506361,0.50285935,0.51435496,0.52410516,0.53842870,0.55634943,0.56351188,0.57494156,0.58104909,0.60709260,0.61213086,0.61781380,0.62905079,0.64172140,0.65807624,0.66682280,0.67945116,0.69010420,0.70820063,0.74818365,0.76971116,0.78294949,0.80610157,0.83319189,0.87704885,0.89782586,0.93117504,0.95949031,1.03915781,1.10929345,1.29998572,1.50821075
shake_intensity,3,2020-04-07 20:00:00,0.6693933,0.6120256,0.31232441,1.16887021,0.3023771,0.9607665,0.3941155,0.9088134,0.4715373,0.6912026,0.30237712,0.35282347,0.38535858,0.39645644,0.41713119,0.43717907,0.45653871,0.47296009,0.48566078,0.49557198,0.50523779,0.52590543,0.53392391,0.55577044,0.56746094,0.57516675,0.59518479,0.60047894,0.61327787,0.61810940,0.62413097,0.63128202,0.64479412,0.65079445,0.65966884,0.67498976,0.68136227,0.69309154,0.72326367,0.75761661,0.77950566,0.79898213,0.82863099,0.87086703,0.90016695,0.93720538,0.95602352,1.01097358,1.11818299,1.32583598,1.49202929
shake_intensity,3,2020-04-07 20:05:00,0.6733192,0.5989422,0.29505511,1.20441663,0.3293581,0.9922138,0.3747060,0.8869951,0.4699914,0.6923816,0.28061694,0.34963868,0.37776278,0.40503586,0.42486264,0.45244485,0.46649744,0.48170261,0.49728294,0.50420482,0.52357502,0.52975760,0.54090200,0.55238065,0.56848421,0.57942884,0.58920317,0.59660299,0.60958388,0.62204628,0.62433979,0.63625478,0.64822509,0.66298065,0.67143453,0.68125919,0.69116029,0.71028612,0.72831700,0.75169176,0.79107354,0.81532002,0.83393774,0.86503233,0.88833751,0.93509380,0.96253957,1.01033549,1.10984781,1.30620064,1.56324360
shake_intensity,3,2020-04-07 20:10:00,0.6706703,0.5759248,0.28103116,1.08868421,0.3076735,0.9775411,0.3513069,0.8902254,0.4945140,0.7205507,0.28103116,0.34910786,0.37985079,0.40752069,0.42437585,0.44443712,0.45990591,0.47667859,0.49816712,0.50680600,0.51680426,0.52412686,0.53829543,0.55235755,0.56484931,0.57297912,0.58156926,0.58794609,0.59383394,0.60605247,0.61504185,0.62221701,0.63596630,0.65062750,0.66574088,0.68942902,0.70129579,0.71325709,0.73161133,0.75319507,0.79761577,0.82875489,0.87188707,0.88832560,0.93003261,0.95192239,0.97136086,1.01770092,1.06730712,1.25329410,1.44872195
shake_intensity,3,2020-04-07 20:15:00,0.6746927,0.5838610,0.31102130,1.11731167,0.3110213,0.9948407,0.3513834,0.8881885,0.4438221,0.6681484,0.28129070,0.35514297,0.37542028,0.41026288,0.42959159,0.45015938,0.47182940,0.48427693,0.50024645,0.51730616,0.52737899,0.53899831,0.54245805,0.55573107,0.56666701,0.57708571,0.58155008,0.60159044,0.60495536,0.61039499,0.61669761,0.62645788,0.63417385,0.64811345,0.66542840,0.68210616,0.69816113,0.72921038,0.74921902,0.76199737,0.78602644,0.81983898,0.85689144,0.88940376,0.91879397,0.95349971,0.98967430,1.03721691,1.11225385,1.21193485,1.58437018
shake_intensity,3,2020-04-07 20:20:00,0.6756189,0.5963645,0.34558178,1.16166859,0.3546374,1.0474415,0.3819725,0.8994994,0.5055089,0.7332490,0.26337928,0.35256755,0.37639521,0.40535343,0.42771500,0.44384364,0.46356818,0.48793117,0.50453170,0.51119901,0.52176664,0.52932684,0.54360842,0.55709368,0.57344935,0.58392710,0.59123058,0.60137985,0.60967108,0.62039030,0.62759363,0.64215368,0.64766878,0.65357624,0.67400453,0.69494504,0.70995036,0.72351646,0.73217596,0.75561006,0.78829482,0.81184372,0.85239245,0.87116653,0.89394074,0.95677628,0.99790360,1.03946627,1.09022956,1.16382384,1.57166181
shake_intensity,3,2020-04-07 20:25:00,0.6814196,0.5859321,0.32898045,1.13120333,0.3289805,1.0242562,0.3972996,0.8988637,0.4609049,0.6889681,0.26518798,0.34645807,0.39934293,0.41480944,0.43113183,0.46221348,0.47127916,0.49026289,0.49567690,0.50811824,0.51567722,0.53341863,0.54793123,0.56361200,0.57152992,0.58365501,0.58969585,0.59991255,0.61191099,0.61586476,0.62578033,0.64307309,0.65551318,0.66794009,0.67987446,0.68997263,0.72270905,0.74094227,0.75540874,0.77639198,0.80405516,0.82511536,0.85317184,0.87325521,0.90100634,0.94522900,0.97827638,1.05833405,1.10271314,1.20164295,1.63695539
shake_intensity,3,2020-04-07 20:30:00,0.6830906,0.5809932,0.34604499,1.17706803,0.3571518,1.0386748,0.3955331,0.8996267,0.4615319,0.7121933,0.27325176,0.35687411,0.40126199,0.41882803,0.43997058,0.46088539,0.47247647,0.47957421,0.50006199,0.51573258,0.52278330,0.53848578,0.54471218,0.56367662,0.57289636,0.58349520,0.59644603,0.60071219,0.61155908,0.61814451,0.63240418,0.64179224,0.65429670,0.67055353,0.69499274,0.70994387,0.72306715,0.73523518,0.77949485,0.79192231,0.80341925,0.83276538,0.85468979,0.87329406,0.90105719,0.92616475,1.00120616,1.02877459,1.10420383,1.17755240,1.68305369
shake_intensity,3,2020-04-07 20:35:00,0.6862392,0.5718958,0.30877315,1.16280301,0.3087731,0.9966227,0.4093522,0.9175803,0.4683792,0.7025539,0.24532775,0.35594306,0.39700676,0.41887269,0.43161860,0.46789402,0.47814209,0.48560777,0.50047179,0.50528898,0.51586612,0.52280154,0.53719113,0.55074857,0.57291656,0.58343248,0.59815792,0.60807513,0.61279200,0.62723708,0.63536503,0.64943887,0.66571107,0.67558834,0.68736878,0.70250868,0.73864562,0.75435658,0.77841459,0.79621268,0.81272076,0.83853752,0.85140095,0.88131422,0.90555031,0.93895481,0.95849675,1.05804902,1.12663087,1.25104113,1.59249088
shake_intensity,3,2020-04-07 20:40:00,0.6896150,0.5925647,0.31516646,1.12048171,0.3774416,1.0570676,0.4018864,0.9154820,0.4545135,0.6946034,0.26374432,0.37680328,0.40149773,0.41990401,0.44386129,0.45568026,0.47681874,0.48663201,0.49863449,0.50847251,0.52484762,0.53977001,0.55013050,0.56476845,0.57095774,0.58945149,0.59910560,0.61192318,0.61814858,0.62887843,0.63563805,0.65085738,0.66890150,0.67547530,0.68958992,0.70318549,0.72671937,0.74987412,0.78109539,0.79685987,0.81586428,0.83431619,0.85308954,0.88704279,0.91052357,0.95972254,0.99037080,1.05243290,1.09128796,1.31022597,1.64769287
shake_intensity,3,2020-04-07 20:45:00,0.6914809,0.5929435,0.26582934,1.12343501,0.3829327,1.0552603,0.3878641,0.8930727,0.4673217,0.7069918,0.26582934,0.35881800,0.41033500,0.42932702,0.44591540,0.46677919,0.47520214,0.50108757,0.50828004,0.51600336,0.53238678,0.54554608,0.55860342,0.56823246,0.58437237,0.58957712,0.59698306,0.60635305,0.61539459,0.62279153,0.63991317,0.64649400,0.66259736,0.67671542,0.68640242,0.70616295,0.72024627,0.74436340,0.75527216,0.80045816,0.80894575,0.83233338,0.86565008,0.88648598,0.91676636,0.95027987,0.98656191,1.03013377,1.08777622,1.27638698,1.64184788
