cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%
shake_intensity,3,2020-04-10 13:00:00,1.8491016,1.5092997, 0.54853663, 3.41207577, 0.65514758, 2.90160596, 1.08888688, 2.80520816,1.11987283,1.95491214,  0.40013035,  0.65456530,  0.72667153,  0.94016569,  1.08402192,  1.13516733,  1.20447432,  1.25779867,  1.27271611,  1.30578448,  1.33870379,  1.37064857,  1.40754854,  1.44587028,  1.48762766,  1.53572541,  1.58373558,  1.62373085,  1.65675334,  1.70349468,  1.72896845,  1.78177489,  1.79607154,  1.84856786,  1.93483514,  1.99509562,  2.06103238,  2.13333762,  2.16143836,  2.18789260,  2.27118934,  2.33164292,  2.37916026,  2.46824914,  2.54848989,  2.67581735,  2.79484237,  2.89916003,  3.30018131,  3.58775488,  4.17054389
shake_intensity,3,2020-04-10 13:05:00,1.7800114,1.4832693, 0.50120579, 3.31181909, 0.50120579, 2.75099052, 1.02412391, 2.73643180,1.16766573,1.90349199,  0.36749350,  0.56024861,  0.67766687,  0.79257561,  1.02076126,  1.07284981,  1.16844669,  1.19821183,  1.22053325,  1.26386646,  1.31685864,  1.34240881,  1.36744236,  1.38890925,  1.43003830,  1.45122207,  1.51836268,  1.55746878,  1.58872483,  1.64108167,  1.65997845,  1.67934253,  1.71703788,  1.74386051,  1.81788442,  1.87011280,  1.91658516,  1.97906785,  2.07835360,  2.14326411,  2.23672919,  2.27762131,  2.32946394,  2.42533237,  2.47541282,  2.61978338,  2.73465356,  2.89866924,  3.17860379,  3.38788491,  4.26598233
shake_intensity,3,2020-04-10 13:10:00,1.7054523,1.3208423, 0.42464357, 3.29999119, 0.48945723, 2.72438953, 0.80429883, 2.39051047,0.96323480,1.76899625,  0.31747303,  0.55912393,  0.69646422,  0.87390499,  0.97529003,  1.02115988,  1.05037887,  1.09454685,  1.16900034,  1.18746477,  1.20986877,  1.24253654,  1.26338688,  1.28384980,  1.31200482,  1.38136395,  1.42965755,  1.46280947,  1.48530160,  1.53995591,  1.56628468,  1.62505924,  1.65653176,  1.71319318,  1.77619365,  1.83909590,  1.87147153,  1.95676405,  2.00853826,  2.03787159,  2.09773080,  2.15878378,  2.24147344,  2.27628255,  2.33282313,  2.45879296,  2.64366838,  2.81320312,  3.17504316,  3.56479170,  3.82235828
shake_intensity,3,2020-04-10 13:15:00,1.6513393,1.2438481, 0.39302618, 3.00531565, 0.58444886, 2.78452692, 0.69465442, 2.30049332,1.02323524,1.83748509,  0.32993796,  0.45267239,  0.73669732,  0.82841155,  0.90433569,  0.94335013,  1.01999162,  1.04081450,  1.06218942,  1.10901568,  1.15162793,  1.17422373,  1.20082145,  1.25063577,  1.28629011,  1.32794851,  1.37918701,  1.42594790,  1.46672614,  1.53940296,  1.56510045,  1.59753850,  1.64572772,  1.69853984,  1.74358169,  1.80344061,  1.83402712,  1.87451071,  1.95474735,  2.01185688,  2.05935628,  2.07094967,  2.16129467,  2.22839904,  2.30810434,  2.44803828,  2.57077040,  2.71213409,  2.94858183,  3.28025785,  4.02578389
shake_intensity,3,2020-04-10 13:20:00,1.5986475,1.2234697, 0.30089639, 2.88111174, 0.49197586, 2.58176394, 0.59022511, 2.16437497,0.98424257,1.80104235,  0.29072340,  0.49184942,  0.70260083,  0.78551513,  0.82482306,  0.87373834,  0.93880011,  0.99540779,  1.01907137,  1.05095296,  1.11085697,  1.14112118,  1.18468621,  1.21081327,  1.24894169,  1.27616230,  1.30438591,  1.35330723,  1.40158292,  1.46819615,  1.50205537,  1.58072805,  1.60385055,  1.62547907,  1.67195732,  1.73821266,  1.78246645,  1.81739889,  1.89846636,  1.96794392,  1.98403383,  2.04334972,  2.11547760,  2.14718779,  2.29865647,  2.43513432,  2.49070169,  2.58123238,  2.81874987,  3.25316320,  4.95919347
shake_intensity,3,2020-04-10 13:25:00,1.5306947,1.1436299, 0.38401286, 2.91654362, 0.60374671, 2.73146372, 0.63359115, 2.18448494,0.98198599,1.75081134,  0.26547951,  0.47617880,  0.65073369,  0.68940944,  0.81429872,  0.85864796,  0.87284591,  0.90561446,  0.98265096,  1.01344060,  1.03663870,  1.07261572,  1.10970779,  1.13581356,  1.15460497,  1.18288835,  1.23212992,  1.26142088,  1.32215561,  1.36802891,  1.41586874,  1.44794097,  1.47419154,  1.53668925,  1.60779065,  1.63266807,  1.65493563,  1.69649620,  1.75136574,  1.81275663,  1.85414778,  1.90561707,  2.00189846,  2.10357390,  2.27925274,  2.38585638,  2.52003148,  2.68607553,  2.81073736,  3.15204172,  5.43162858
shake_intensity,3,2020-04-10 13:30:00,1.4683304,1.2357151, 0.37490851, 3.05269656, 0.47904090, 2.54703302, 0.47904090, 1.90656740,0.94379626,1.61896068,  0.20507379,  0.49231071,  0.61079493,  0.72358752,  0.74890875,  0.79720292,  0.84068574,  0.86555457,  0.94517493,  0.96755200,  1.01050903,  1.04373404,  1.09413117,  1.14025653,  1.17225425,  1.18856543,  1.21904711,  1.24095750,  1.25262878,  1.28328638,  1.31159052,  1.35472399,  1.43117549,  1.45757532,  1.49132428,  1.53206446,  1.55894776,  1.59343975,  1.62477041,  1.69228922,  1.78100173,  1.80826853,  1.84847710,  1.91556668,  2.21200659,  2.29383008,  2.45065173,  2.54942163,  2.87556346,  3.20535665,  4.64364928
shake_intensity,3,2020-04-10 13:35:00,1.4363214,1.2541618, 0.48682453, 3.03716940, 0.49272431, 2.57491783, 0.59903212, 1.94965334,0.80613697,1.50780286,  0.18189739,  0.52343926,  0.61077575,  0.66795446,  0.71013777,  0.76174465,  0.80617699,  0.82885975,  0.90268878,  0.95023609,  0.98815280,  1.00300146,  1.02471315,  1.05765964,  1.09695475,  1.16508275,  1.21138083,  1.22054281,  1.23597572,  1.28397109,  1.32194173,  1.35242066,  1.37213558,  1.40387662,  1.44177585,  1.47567359,  1.51090088,  1.55089189,  1.61546067,  1.66470542,  1.72804851,  1.79154401,  1.85547362,  1.93506192,  2.00084054,  2.30901183,  2.41799752,  2.58660019,  2.87125459,  3.15771814,  3.87380153
shake_intensity,3,2020-04-10 13:40:00,1.3720625,1.1820895, 0.47216875, 3.08319929, 0.47216875, 2.44334257, 0.54590629, 1.96500208,0.74801466,1.39312815,  0.18903479,  0.48120704,  0.57452924,  0.61984034,  0.66059633,  0.75239019,  0.77147520,  0.81949865,  0.84225273,  0.88053761,  0.92798131,  0.94966354,  0.98097138,  1.00707563,  1.05455447,  1.09206978,  1.11954876,  1.15631918,  1.18285665,  1.21295213,  1.25366687,  1.28200009,  1.29767388,  1.33582545,  1.35632219,  1.39782382,  1.43102248,  1.46888557,  1.50921465,  1.57276255,  1.62969419,  1.71619195,  1.84002141,  1.94770270,  1.99749294,  2.13782843,  2.26633952,  2.44670774,  2.91390483,  3.08512415,  3.36566585
shake_intensity,3,2020-04-10 13:45:00,1.2933038,1.1179240, 0.29303345, 2.76551241, 0.29303345, 2.14842781, 0.44724616, 1.78019799,0.71286909,1.28528725,  0.23191255,  0.40641967,  0.49074391,  0.57833823,  0.65513726,  0.67400252,  0.72918817,  0.76324970,  0.78281047,  0.80392886,  0.84947178,  0.89670412,  0.93385147,  0.95901854,  0.99788230,  1.02274462,  1.06598522,  1.10177217,  1.12620771,  1.13871409,  1.16588289,  1.18509178,  1.22201366,  1.24223814,  1.25352425,  1.28039062,  1.30744456,  1.35265699,  1.40956071,  1.54278143,  1.58825768,  1.65374160,  1.69759518,  1.76362673,  1.90662985,  1.98648172,  2.09516221,  2.40314794,  2.69289788,  3.03637283,  3.81155402
shake_intensity,3,2020-04-10 13:50:00,1.2221082,1.0634750, 0.34995019, 2.56271090, 0.34995019, 2.05996312, 0.36524020, 1.62038597,0.72382794,1.30618547,  0.23285297,  0.40970021,  0.46005517,  0.52981039,  0.60553714,  0.63936576,  0.68206921,  0.72183279,  0.74809097,  0.77620915,  0.82082527,  0.86288683,  0.89907519,  0.91751668,  0.95254612,  0.98346466,  1.00534530,  1.03272849,  1.06410115,  1.08341999,  1.10457102,  1.12756122,  1.15024843,  1.18643246,  1.22342676,  1.24985067,  1.28650426,  1.30353423,  1.35374031,  1.38191202,  1.42417960,  1.49485985,  1.55376914,  1.66676675,  1.78006897,  1.86925076,  1.99550333,  2.27878563,  2.48337245,  2.81931781,  3.50835395
shake_intensity,3,2020-04-10 13:55:00,1.1775095,0.9493928, 0.32434774, 2.50519077, 0.24374421, 1.97660106, 0.42264191, 1.60314732,0.73855572,1.30989556,  0.24374421,  0.33610571,  0.42996408,  0.52650830,  0.57223673,  0.61259783,  0.66108012,  0.70524735,  0.73549296,  0.75427925,  0.79539292,  0.85036242,  0.86535173,  0.88450067,  0.89459898,  0.91045332,  0.95787394,  0.98708938,  1.02113718,  1.04857447,  1.07158431,  1.12538922,  1.13974863,  1.17997983,  1.21462828,  1.23590785,  1.27870871,  1.28760361,  1.30833405,  1.35104261,  1.43567767,  1.47390649,  1.50823625,  1.56122192,  1.63423037,  1.86236740,  1.94923531,  2.17504376,  2.41263563,  2.51202011,  3.04631620
shake_intensity,3,2020-04-10 14:00:00,1.1239575,0.9508144, 0.25128524, 2.29883342, 0.25128524, 1.93436325, 0.46991506, 1.70740049,0.67910860,1.22958099,  0.25128524,  0.28567380,  0.44086857,  0.48304121,  0.53893050,  0.57229490,  0.63859420,  0.67544739,  0.69746931,  0.71781609,  0.74272821,  0.76139486,  0.77370236,  0.83631417,  0.85857144,  0.91234877,  0.92860070,  0.95011444,  0.97105742,  0.98456843,  1.00748701,  1.03096327,  1.06630817,  1.10025744,  1.12286319,  1.16883892,  1.19377024,  1.22638365,  1.28146998,  1.32417942,  1.36273703,  1.41438248,  1.49892739,  1.57131541,  1.67435870,  1.72173933,  1.92968225,  2.02700262,  2.25768220,  2.40501603,  3.11056649
shake_intensity,3,2020-04-10 14:05:00,1.0740776,0.9874959, 0.28946451, 2.28352711, 0.28946451, 1.92042229, 0.28946451, 1.42531613,0.53231716,1.09128483,  0.21690994,  0.30911287,  0.40507080,  0.44693953,  0.51742594,  0.55497127,  0.57283534,  0.60330971,  0.63349121,  0.66513472,  0.68888332,  0.72894002,  0.77021802,  0.79627971,  0.85002921,  0.88633943,  0.91918380,  0.93614817,  0.94705096,  0.96261308,  0.99406023,  1.00579100,  1.03362254,  1.05748789,  1.08397493,  1.12223861,  1.15071070,  1.17482100,  1.20630101,  1.24288463,  1.28767019,  1.33630731,  1.41153628,  1.50082753,  1.56467743,  1.64839083,  1.87136562,  1.94746165,  2.13052777,  2.45436764,  2.78698204
shake_intensity,3,2020-04-10 14:10:00,1.0033875,0.9613916, 0.18534856, 2.06132699, 0.26722279, 1.72874765, 0.29306937, 1.27501275,0.57523935,1.07353833,  0.18534856,  0.32926285,  0.36694328,  0.39808039,  0.46130106,  0.52101820,  0.53541880,  0.57688353,  0.60417310,  0.62363351,  0.65425851,  0.67545731,  0.71446869,  0.73144044,  0.75945143,  0.78230898,  0.82517514,  0.85230253,  0.89268223,  0.92037212,  0.93776031,  0.95588536,  0.98484537,  0.99477845,  1.01809146,  1.02383902,  1.05274318,  1.07905407,  1.12102406,  1.15468470,  1.20341069,  1.21841829,  1.25398926,  1.32414239,  1.40557633,  1.48464794,  1.70375192,  1.83945286,  2.02799553,  2.41874928,  3.25720115
shake_intensity,3,2020-04-10 14:15:00,0.9591487,0.8277935, 0.25606270, 2.03630549, 0.25606270, 1.59494002, 0.25606270, 1.28572375,0.52613925,1.00898541,  0.16427564,  0.30853902,  0.33694244,  0.38248811,  0.46635577,  0.48681779,  0.51679224,  0.54290553,  0.56274150,  0.61216669,  0.61725213,  0.64935179,  0.68419864,  0.69722957,  0.73577041,  0.74638453,  0.76559200,  0.79113048,  0.82443941,  0.85089563,  0.88923192,  0.90426563,  0.91892625,  0.95367896,  0.97730812,  0.98487235,  1.00585910,  1.05546651,  1.08683172,  1.11199151,  1.13736214,  1.19401084,  1.23425316,  1.33961821,  1.38206522,  1.45600953,  1.56384228,  1.75184010,  1.92708842,  2.22466535,  2.88159102
shake_intensity,3,2020-04-10 14:20:00,0.9168327,0.8126859, 0.29429279, 1.99671158, 0.29429279, 1.56214086, 0.30770443, 1.20501509,0.49751360,0.96246387,  0.18093952,  0.32135107,  0.35413391,  0.37926680,  0.42682822,  0.46963226,  0.50278325,  0.53267555,  0.55846857,  0.58083166,  0.59759557,  0.62760682,  0.65488746,  0.67161445,  0.68124216,  0.70486467,  0.73883918,  0.77841513,  0.80517339,  0.81907252,  0.84407145,  0.86575419,  0.88581239,  0.90550744,  0.92979141,  0.95398008,  0.97370085,  0.99761039,  1.02779031,  1.06854358,  1.08339161,  1.12621425,  1.19152784,  1.21678548,  1.28375887,  1.35243034,  1.47549425,  1.60396159,  1.89913465,  2.03748248,  3.55682304
shake_intensity,3,2020-04-10 14:25:00,0.8809554,0.6932887, 0.29097358, 1.77779326, 0.29097358, 1.46143252, 0.29097358, 1.16907791,0.49140119,0.92859974,  0.18485890,  0.32774695,  0.33852296,  0.38131232,  0.42315283,  0.45278942,  0.49771051,  0.52608989,  0.54961701,  0.57209858,  0.59841382,  0.60641974,  0.62016426,  0.63476203,  0.66543620,  0.70138567,  0.71830746,  0.73677595,  0.74615831,  0.78566645,  0.79611070,  0.82223564,  0.84733142,  0.86307594,  0.89414288,  0.91852036,  0.93903043,  0.97657625,  1.01058380,  1.02988981,  1.04317490,  1.11936655,  1.16122766,  1.19612012,  1.25963683,  1.29419526,  1.39816627,  1.51899692,  1.67106016,  2.11505277,  3.44263280
shake_intensity,3,2020-04-10 14:30:00,0.8486863,0.6325300, 0.31294674, 1.78246574, 0.31294674, 1.39794558, 0.32678191, 1.12975281,0.56579050,0.99402667,  0.16380601,  0.32935711,  0.35448045,  0.37336495,  0.39725717,  0.44700962,  0.48304814,  0.50181485,  0.53981070,  0.56538772,  0.57964274,  0.59884219,  0.61161930,  0.62293555,  0.63597757,  0.64811915,  0.66861153,  0.69781255,  0.72764290,  0.74412572,  0.77870345,  0.80835737,  0.83395249,  0.85271913,  0.87477706,  0.90418970,  0.93010761,  0.94851416,  0.97638062,  0.99286962,  1.02543758,  1.07563019,  1.09956378,  1.13117214,  1.19842926,  1.25391373,  1.31628795,  1.44743441,  1.64250182,  1.80692211,  3.27002978
shake_intensity,3,2020-04-10 14:35:00,0.8253568,0.6374453, 0.27808895, 1.72382597, 0.27118035, 1.34624632, 0.34384103, 1.13690183,0.42220510,0.83984457,  0.13167583,  0.28320515,  0.34565825,  0.38760357,  0.41292804,  0.44185767,  0.46692053,  0.48367272,  0.52565371,  0.53544298,  0.55935173,  0.57618671,  0.59350348,  0.60528032,  0.62509668,  0.64970295,  0.67259039,  0.68660152,  0.70150844,  0.72839956,  0.76721408,  0.78171970,  0.79838386,  0.81232312,  0.83772780,  0.86940621,  0.89079450,  0.92182854,  0.95401728,  0.99376059,  1.01348030,  1.05037253,  1.06829590,  1.10063849,  1.13920120,  1.20266006,  1.30249592,  1.35751408,  1.49747448,  1.72658153,  3.17350246
shake_intensity,3,2020-04-10 14:40:00,0.8020882,0.7029166, 0.13805299, 1.47140614, 0.35387439, 1.41556991, 0.35387439, 1.10484475,0.38100207,0.79020532,  0.13805299,  0.25471234,  0.36472399,  0.38571690,  0.39760286,  0.40732225,  0.42785085,  0.44254755,  0.48390510,  0.49215914,  0.51805212,  0.54492522,  0.56993790,  0.58554461,  0.60167186,  0.62474689,  0.63880160,  0.66503518,  0.70575492,  0.71428110,  0.74303249,  0.75463829,  0.77632048,  0.79307202,  0.81483024,  0.83086636,  0.86082924,  0.87307279,  0.89538467,  0.93324143,  0.97548585,  1.01992315,  1.05752828,  1.08750406,  1.17400505,  1.22157379,  1.26516714,  1.37144673,  1.45033441,  1.92091026,  2.76502054
shake_intensity,3,2020-04-10 14:45:00,0.7662727,0.7054727, 0.22183555, 1.53831181, 0.28800518, 1.40325966, 0.32214204, 1.05889491,0.48884455,0.85854825,  0.12793713,  0.28360328,  0.32233969,  0.34049973,  0.36140988,  0.38355308,  0.40190861,  0.43303333,  0.48778423,  0.50250760,  0.51560186,  0.53135465,  0.54907584,  0.56618994,  0.59080510,  0.60644240,  0.63366427,  0.65368371,  0.68218084,  0.69929020,  0.71288339,  0.72282396,  0.74389839,  0.76611704,  0.78514521,  0.80427364,  0.81163093,  0.83991079,  0.85678951,  0.88471061,  0.92021414,  0.94703966,  0.99570560,  1.03794224,  1.06054012,  1.16304467,  1.25204397,  1.39790693,  1.49519728,  1.76711323,  2.46668756
shake_intensity,3,2020-04-10 14:50:00,0.7465586,0.6953564, 0.22812773, 1.51488177, 0.22812773, 1.28239498, 0.26537594, 1.00959152,0.37261387,0.77955533,  0.12617174,  0.26463171,  0.30614485,  0.33378106,  0.35330416,  0.37742559,  0.40178611,  0.41357031,  0.43600505,  0.46241042,  0.48840368,  0.51042871,  0.53350633,  0.55775565,  0.58840093,  0.60185309,  0.61621587,  0.63969729,  0.66188619,  0.68684191,  0.70002067,  0.71455047,  0.73375533,  0.75729980,  0.76616697,  0.79147479,  0.82740126,  0.83642270,  0.85961997,  0.88339558,  0.91201912,  0.92730740,  0.96724034,  1.00212998,  1.05353342,  1.13874105,  1.23868608,  1.31756194,  1.44732973,  1.59006841,  2.10691295
shake_intensity,3,2020-04-10 14:55:00,0.7208223,0.6249050, 0.15222973, 1.39670971, 0.17614054, 1.20118318, 0.30082052, 1.02528516,0.36998300,0.74719920,  0.15222973,  0.26034384,  0.30884560,  0.31925937,  0.33000886,  0.35300700,  0.38076861,  0.40809531,  0.42406606,  0.44473766,  0.47632556,  0.49553422,  0.52725081,  0.55950390,  0.57391814,  0.58726057,  0.59380444,  0.60276157,  0.62505431,  0.64657405,  0.66199997,  0.67365979,  0.68714485,  0.70234472,  0.71121423,  0.74344273,  0.78498103,  0.80621815,  0.81657965,  0.83582937,  0.89983411,  0.91981664,  0.94798696,  1.00329943,  1.02688363,  1.09308796,  1.14798797,  1.29932722,  1.37687868,  1.64063336,  2.11299089
shake_intensity,3,2020-04-10 15:00:00,0.6913341,0.6109721, 0.14634536, 1.32971605, 0.17835414, 1.10563742, 0.27402031, 0.98713262,0.42611641,0.79313157,  0.14634536,  0.22204393,  0.27861200,  0.29549289,  0.31223157,  0.33358155,  0.36249133,  0.37498599,  0.41510685,  0.43145238,  0.46961126,  0.48077451,  0.50051148,  0.52395882,  0.55136561,  0.56557535,  0.57953607,  0.58777038,  0.60364256,  0.62026262,  0.63115106,  0.63885799,  0.67336524,  0.69640243,  0.71564929,  0.72380043,  0.73669925,  0.76080038,  0.78048638,  0.82269711,  0.86201824,  0.89666439,  0.95382310,  0.97184234,  0.99794725,  1.03443142,  1.09035133,  1.18713523,  1.31150465,  1.51081852,  1.93774009
shake_intensity,3,2020-04-10 15:05:00,0.6720005,0.6016122, 0.14513020, 1.35990142, 0.15764629, 1.10329749, 0.26260478, 0.93994899,0.35977612,0.72234419,  0.14513020,  0.21528735,  0.24561625,  0.27955079,  0.31311493,  0.33080902,  0.34661824,  0.37992952,  0.40137389,  0.41337540,  0.44673595,  0.47293794,  0.49013699,  0.51546452,  0.54780700,  0.55526522,  0.56587501,  0.58823161,  0.59355849,  0.60251629,  0.61170126,  0.63694121,  0.64425765,  0.66589825,  0.69055838,  0.70830806,  0.72077414,  0.75219465,  0.77927031,  0.80535018,  0.81798926,  0.84566402,  0.87377468,  0.90151583,  0.93406086,  0.99037450,  1.06584364,  1.22889510,  1.34602708,  1.48828331,  1.91473924
shake_intensity,3,2020-04-10 15:10:00,0.6475111,0.6548172, 0.15523596, 1.22686588, 0.21112843, 1.08721984, 0.21112843, 0.84223237,0.49463761,0.84585787,  0.15523596,  0.21400254,  0.24235308,  0.26887107,  0.30428253,  0.31153017,  0.32724667,  0.34137141,  0.38662987,  0.39989349,  0.41584038,  0.43600355,  0.45231685,  0.49469927,  0.50775945,  0.52156902,  0.55200666,  0.57201985,  0.59000537,  0.60271355,  0.61138287,  0.63138026,  0.64902177,  0.66739775,  0.68187972,  0.69571412,  0.71353743,  0.72793506,  0.74736503,  0.76910051,  0.77956565,  0.79481125,  0.81912530,  0.84677436,  0.91808851,  0.96342101,  1.05165304,  1.11140206,  1.21381830,  1.42108652,  1.83732758
shake_intensity,3,2020-04-10 15:15:00,0.6229948,0.5863478, 0.16308110, 1.22534630, 0.21774334, 1.04210730, 0.22640705, 0.84854150,0.34093531,0.67748795,  0.16308110,  0.22619046,  0.25400622,  0.26119627,  0.28708654,  0.31101056,  0.32692401,  0.34529371,  0.36255235,  0.37536253,  0.40382774,  0.41823537,  0.44471134,  0.48025541,  0.49133279,  0.51539085,  0.54656186,  0.55547509,  0.56492437,  0.57179424,  0.57612775,  0.59944723,  0.61084934,  0.61983025,  0.63490464,  0.64919180,  0.67146663,  0.68334058,  0.71154381,  0.72623673,  0.77503058,  0.80565488,  0.82774330,  0.84323371,  0.90585270,  0.97747582,  1.01786927,  1.04331136,  1.22422368,  1.39545432,  1.58403875
shake_intensity,3,2020-04-10 15:20:00,0.6129978,0.5660563, 0.14377262, 1.14233309, 0.22890085, 1.05213969, 0.24905799, 0.87953933,0.28302420,0.61896475,  0.14377262,  0.22099618,  0.24958726,  0.27428880,  0.28466919,  0.30572442,  0.31877730,  0.33976947,  0.37025689,  0.38392396,  0.41310376,  0.42939495,  0.44343507,  0.45476701,  0.47673394,  0.49645273,  0.52475863,  0.53723399,  0.55140115,  0.56940142,  0.57772960,  0.58700263,  0.59629376,  0.61124900,  0.62830403,  0.64270418,  0.67079403,  0.68900386,  0.70886919,  0.73429168,  0.75151105,  0.78484595,  0.81234669,  0.85616450,  0.88219469,  0.94061526,  0.99473660,  1.04008094,  1.13449332,  1.32556715,  1.56902058
shake_intensity,3,2020-04-10 15:25:00,0.5947477,0.5822837, 0.18082143, 1.16226501, 0.18082143, 0.96004245, 0.23011420, 0.81817937,0.31564031,0.62999989,  0.14449785,  0.21350815,  0.24308871,  0.25931187,  0.28225968,  0.29889857,  0.32764073,  0.34874081,  0.35830764,  0.37426602,  0.38536886,  0.40602231,  0.42636313,  0.45574054,  0.47392242,  0.49764991,  0.51541167,  0.53943728,  0.55456273,  0.57068810,  0.57953558,  0.58365071,  0.58766759,  0.59399226,  0.60500899,  0.62398354,  0.64559933,  0.66842160,  0.68233611,  0.69777561,  0.72498366,  0.75778878,  0.77405201,  0.80401236,  0.88004808,  0.91126548,  0.94191766,  1.01149793,  1.11588046,  1.21568857,  1.59886314
shake_intensity,3,2020-04-10 15:30:00,0.5945021,0.5270538, 0.18164370, 1.10164245, 0.18916638, 1.00239008, 0.22853537, 0.87368253,0.34001739,0.65081261,  0.14422551,  0.21387349,  0.24090167,  0.26778375,  0.28620958,  0.30345802,  0.32115579,  0.34047804,  0.35728840,  0.38016712,  0.39544057,  0.40934498,  0.43562003,  0.45414591,  0.47320244,  0.48583036,  0.49301575,  0.50774120,  0.52981985,  0.54245660,  0.55360234,  0.56300333,  0.58295774,  0.60259663,  0.61530763,  0.62915096,  0.64163906,  0.65705481,  0.67949058,  0.71182824,  0.74545196,  0.78430809,  0.82861884,  0.85396414,  0.89971653,  0.93518885,  0.99108392,  1.02608252,  1.06477153,  1.19983126,  1.42308445
shake_intensity,3,2020-04-10 15:35:00,0.5884047,0.4729960, 0.17029025, 1.06439791, 0.20549960, 0.97270848, 0.24825082, 0.85194817,0.28380383,0.58450484,  0.13389156,  0.20731801,  0.25329252,  0.28790141,  0.29602873,  0.31201612,  0.32692186,  0.34380001,  0.35426823,  0.37325978,  0.39309155,  0.41193200,  0.42420446,  0.44232775,  0.46305762,  0.47862741,  0.48800091,  0.49783892,  0.50719701,  0.51880511,  0.53179100,  0.55713656,  0.56870311,  0.58780003,  0.61008202,  0.63952218,  0.64634454,  0.66475134,  0.69285360,  0.72841284,  0.74287278,  0.76360469,  0.79241968,  0.84382016,  0.87050525,  0.89849321,  0.95269244,  0.97489545,  1.04038978,  1.19002652,  1.66670043
shake_intensity,3,2020-04-10 15:40:00,0.5703433,0.4324520, 0.19832703, 1.02854781, 0.24353952, 0.97190533, 0.27207393, 0.86381751,0.30497742,0.60097552,  0.14334809,  0.21039339,  0.24430554,  0.28113121,  0.29673689,  0.31437144,  0.32800014,  0.34263748,  0.35610166,  0.37270444,  0.39043625,  0.40439229,  0.41720544,  0.42867807,  0.43565327,  0.45374027,  0.47023312,  0.48468601,  0.49727159,  0.50866979,  0.52148435,  0.54096939,  0.55797409,  0.58594060,  0.59835737,  0.61412700,  0.63114490,  0.65034520,  0.66302538,  0.68245461,  0.70703580,  0.73633592,  0.76929000,  0.81863683,  0.83974911,  0.87035060,  0.92529652,  0.95176612,  0.97245394,  1.17737525,  1.44092500
shake_intensity,3,2020-04-10 15:45:00,0.5587673,0.4297306, 0.18215843, 0.98161560, 0.17125666, 0.88910790, 0.24209794, 0.81629675,0.37039761,0.64593029,  0.17125666,  0.21100449,  0.25499613,  0.28627468,  0.29844656,  0.31153575,  0.32190331,  0.34025234,  0.36659896,  0.37457136,  0.38195216,  0.38687992,  0.40328526,  0.42574961,  0.43485554,  0.44458171,  0.45308942,  0.47138420,  0.49376407,  0.50890294,  0.51536363,  0.52930976,  0.54202554,  0.56529520,  0.58383589,  0.59207103,  0.60250277,  0.63283848,  0.64497935,  0.66734038,  0.69297577,  0.72542907,  0.76769026,  0.79305290,  0.81899107,  0.86928052,  0.88664749,  0.94026339,  0.97970393,  1.06929740,  1.35889523
shake_intensity,3,2020-04-10 15:50:00,0.5472869,0.4491841, 0.18020808, 0.94604478, 0.24104225, 0.90854544, 0.24104225, 0.74527167,0.31512157,0.59064274,  0.14493388,  0.21501053,  0.24546195,  0.26950352,  0.30533566,  0.31629111,  0.32297681,  0.33357077,  0.34701734,  0.36565884,  0.39246243,  0.40535752,  0.41426299,  0.42858637,  0.44018557,  0.44789068,  0.46324231,  0.46902261,  0.48404410,  0.50400219,  0.52360076,  0.53108249,  0.54272396,  0.56231949,  0.58167093,  0.59133993,  0.61414021,  0.61991706,  0.65008911,  0.66912052,  0.68731301,  0.70326350,  0.71746429,  0.73309943,  0.77521641,  0.80710838,  0.82695055,  0.88820399,  0.93095715,  1.05076978,  1.40441038
shake_intensity,3,2020-04-10 15:55:00,0.5419079,0.4402420, 0.16066705, 0.97306534, 0.20892655, 0.84971907, 0.20892655, 0.70416478,0.36651379,0.63678176,  0.13243849,  0.21472931,  0.23454735,  0.24390801,  0.26841335,  0.31167310,  0.33920155,  0.34546205,  0.36187160,  0.37579899,  0.38731080,  0.39818472,  0.40900032,  0.41842801,  0.43238173,  0.44301191,  0.45907898,  0.46932609,  0.47817062,  0.49345447,  0.51632911,  0.52728721,  0.53212640,  0.54814564,  0.57266016,  0.58894738,  0.60885883,  0.62587615,  0.63410917,  0.65130557,  0.66154935,  0.67824527,  0.69903942,  0.70603566,  0.75367155,  0.78398368,  0.83521579,  0.85174035,  0.95628738,  1.17265610,  1.40784693
