cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%,time_end
buildings,8,2020-04-09 12:40:00,4.680065,4.474493,3.437664,5.677205,3.791854,5.677205,4.020168,5.550850,4.218147,4.988791,3.407719,3.591796,3.776502,3.875966,3.936897,4.020609,4.064852,4.130269,4.190805,4.241858,4.270292,4.319870,4.332130,4.377717,4.409125,4.444601,4.477103,4.501906,4.533100,4.579731,4.600448,4.622652,4.670516,4.712730,4.761253,4.806913,4.884890,4.917977,4.962389,5.030071,5.130902,5.251207,5.291922,5.315046,5.368866,5.486946,5.525256,5.551739,5.668704,5.822524,6.166361,2020-04-09 12:40:00
buildings,8,2020-04-10 16:00:00,4.702488,4.793101,3.781930,6.034047,3.893128,5.624768,4.033023,5.332497,4.245220,4.953453,3.111176,3.640839,3.818565,3.962948,4.036994,4.132415,4.174344,4.244299,4.256350,4.274793,4.300735,4.350199,4.387384,4.414917,4.478402,4.531116,4.563564,4.597222,4.628259,4.658498,4.698236,4.750251,4.790848,4.809598,4.845837,4.885292,4.923172,4.952733,4.995687,5.022939,5.066620,5.117023,5.158860,5.205529,5.264664,5.275190,5.333473,5.454192,5.582524,5.846193,6.227856,2020-04-10 16:00:00
buildings,8,2020-04-10 03:50:00,7.227442,7.079597,5.876247,8.418308,6.349631,8.459842,6.459097,8.013160,6.658842,7.458208,5.501066,5.987801,6.232703,6.377659,6.515513,6.558674,6.609344,6.670064,6.692888,6.725519,6.780903,6.828066,6.900190,6.914607,6.961394,7.007245,7.049838,7.083879,7.098190,7.123032,7.189394,7.235464,7.291888,7.336094,7.364253,7.416652,7.448542,7.469182,7.535679,7.567362,7.638299,7.693633,7.730788,7.800607,7.875868,7.970554,8.071191,8.223506,8.364415,8.527503,9.042179,2020-04-10 03:50:00
buildings,8,2020-04-09 12:45:00,4.666184,4.650619,3.661175,5.885108,3.676501,5.607056,3.947984,5.435491,4.204627,4.947390,3.159297,3.609224,3.716772,3.852498,3.966466,4.051510,4.078265,4.126129,4.168344,4.205992,4.262192,4.310107,4.338207,4.383686,4.457094,4.470719,4.489954,4.534586,4.571261,4.617940,4.658848,4.689428,4.705894,4.751222,4.790190,4.835402,4.877432,4.892810,4.933105,4.978878,5.022857,5.114894,5.165672,5.184548,5.268507,5.311966,5.443074,5.589165,5.682264,5.863621,6.130112,2020-04-09 12:45:00
buildings,8,2020-04-10 16:05:00,4.511047,4.353335,3.639217,5.677788,3.606872,5.289137,3.835876,5.139045,4.024095,4.705465,3.301050,3.638408,3.749004,3.834971,3.875639,3.903715,3.949488,3.990839,4.046300,4.082971,4.112564,4.156931,4.183258,4.218991,4.262746,4.296239,4.312945,4.348039,4.388393,4.428769,4.464041,4.496933,4.519837,4.556287,4.608936,4.626358,4.647196,4.679171,4.783253,4.843683,4.894754,4.914232,4.970305,5.005266,5.066989,5.132103,5.208950,5.291742,5.521053,5.652603,6.215566,2020-04-10 16:05:00
buildings,8,2020-04-09 13:00:00,4.905835,4.919084,3.620790,6.097094,3.874572,5.930640,4.007387,5.665502,4.590953,5.440898,3.083306,3.651166,3.871857,4.005638,4.065304,4.118559,4.215626,4.262467,4.314064,4.426138,4.492881,4.525177,4.596140,4.636508,4.666557,4.720077,4.767289,4.810109,4.839135,4.870802,4.911658,4.962407,4.978631,5.027531,5.058291,5.101338,5.124472,5.184835,5.229425,5.327195,5.361405,5.384739,5.446502,5.488290,5.560540,5.663620,5.769476,5.824580,5.913758,6.098304,6.897370,2020-04-09 13:00:00
buildings,8,2020-04-10 03:55:00,6.61928,6.600962,5.321782,7.902117,5.541041,7.763775,5.812541,7.602026,5.882921,6.812877,5.144038,5.360345,5.542208,5.621448,5.810922,5.832335,5.919864,5.964606,6.016469,6.044185,6.098998,6.147731,6.218482,6.242457,6.307656,6.388370,6.418052,6.450124,6.494915,6.560058,6.600446,6.647050,6.672604,6.713846,6.745670,6.782627,6.867873,6.910333,6.963902,7.019128,7.079165,7.131725,7.227282,7.270999,7.347664,7.485095,7.588174,7.669092,7.765778,8.128107,8.468834,2020-04-10 03:55:00
buildings,8,2020-04-10 16:15:00,4.327286,4.412404,3.354967,5.470856,3.540922,5.397984,3.599769,5.034455,3.918941,4.675097,2.797306,3.265310,3.386130,3.533069,3.599841,3.655963,3.695138,3.720412,3.831638,3.897500,3.939187,3.986903,4.019918,4.069403,4.101162,4.145428,4.209801,4.243088,4.266372,4.321099,4.356954,4.410326,4.429083,4.451695,4.464222,4.492586,4.538559,4.575342,4.632625,4.663272,4.712451,4.763655,4.819734,4.902252,4.950072,4.981725,5.034785,5.178208,5.293881,5.374279,5.756214,2020-04-10 16:15:00
buildings,8,2020-04-09 13:15:00,4.744431,4.475058,3.380471,6.048357,3.64990,5.86079,3.649900,5.472764,4.195007,5.147741,3.079658,3.587662,3.699654,3.793159,3.859585,3.964464,4.012464,4.072728,4.126648,4.200709,4.227669,4.285845,4.319868,4.348919,4.424992,4.452785,4.488755,4.562127,4.586786,4.607317,4.629743,4.695758,4.758961,4.826714,4.898012,4.944272,4.987418,5.064248,5.115943,5.152714,5.238508,5.272786,5.383037,5.462423,5.554173,5.651093,5.726808,5.826312,5.938815,6.231442,6.571931,2020-04-09 13:15:00
buildings,8,2020-04-10 04:00:00,6.714484,6.650807,5.524986,7.732835,5.646060,7.481382,6.049882,7.367557,6.413267,7.091927,5.265771,5.590223,5.713659,5.938486,6.046319,6.118687,6.144137,6.163838,6.245613,6.311154,6.341861,6.412097,6.443729,6.488566,6.529402,6.557399,6.579312,6.600784,6.616616,6.647483,6.702042,6.736592,6.797715,6.824286,6.862930,6.887238,6.928374,6.962754,6.987380,7.025814,7.059353,7.091765,7.131759,7.237205,7.272272,7.302898,7.367422,7.463568,7.633181,7.848942,9.288314,2020-04-10 04:00:00
buildings,8,2020-04-10 16:45:00,4.897028,5.046583,3.553237,5.930541,3.961342,5.890831,4.242926,5.761786,4.607703,5.365594,3.162594,3.562200,3.834296,3.982702,4.104339,4.222316,4.275560,4.350152,4.383066,4.465548,4.497405,4.576580,4.633270,4.659432,4.695177,4.714107,4.755685,4.810642,4.860918,4.907400,4.950862,4.979654,5.009412,5.031386,5.083684,5.123432,5.164821,5.193541,5.222987,5.246763,5.291945,5.336915,5.415446,5.459908,5.533389,5.595083,5.644550,5.737425,5.848865,5.930845,6.429970,2020-04-10 16:45:00
buildings,8,2020-04-10 04:05:00,6.135944,6.247089,4.908960,7.269539,5.112800,7.041292,5.237751,6.752049,5.761998,6.453690,4.295702,5.059022,5.182613,5.293807,5.345217,5.446060,5.514815,5.585526,5.613302,5.683005,5.775335,5.798519,5.852355,5.876390,5.926711,5.962112,5.979191,6.026132,6.096323,6.147681,6.171432,6.205671,6.221827,6.241105,6.264258,6.296937,6.327345,6.367702,6.391271,6.420684,6.477898,6.518014,6.554996,6.622493,6.713193,6.834011,6.920969,6.991061,7.141323,7.407740,7.915150,2020-04-10 04:05:00
buildings,8,2020-04-10 16:50:00,4.978226,5.14802,3.933291,6.150367,3.933291,5.817922,4.133949,5.582814,4.523170,5.274958,3.599907,3.931558,4.053906,4.161693,4.212410,4.290917,4.356867,4.432867,4.491478,4.540859,4.569682,4.597005,4.649612,4.692370,4.715045,4.742938,4.813918,4.880925,4.908288,4.954827,5.019765,5.056283,5.097457,5.127488,5.144813,5.166919,5.198668,5.226365,5.254605,5.291359,5.335376,5.408314,5.469871,5.521197,5.546691,5.620139,5.732618,5.802238,5.976397,6.123916,6.573615,2020-04-10 16:50:00
buildings,8,2020-04-10 04:10:00,6.267242,6.151464,5.211398,7.471739,5.299878,7.284562,5.731393,7.260387,5.762326,6.461258,4.357803,5.132274,5.298648,5.381682,5.548851,5.603979,5.740454,5.762597,5.788545,5.830508,5.870550,5.901489,5.975712,6.015713,6.050347,6.109559,6.124107,6.139363,6.150827,6.172707,6.211446,6.244330,6.278460,6.299447,6.347755,6.386110,6.443305,6.478926,6.579932,6.633758,6.686977,6.708883,6.768038,6.841132,6.901709,7.024051,7.109687,7.226830,7.261596,7.447977,8.182960,2020-04-10 04:10:00
buildings,8,2020-04-10 17:05:00,4.088808,4.080227,3.236911,5.235157,3.406909,4.978554,3.496888,4.629477,3.680518,4.216980,2.964092,3.244481,3.426432,3.526544,3.556115,3.594783,3.629754,3.652427,3.695272,3.719437,3.749751,3.776106,3.802253,3.827813,3.857006,3.881481,3.915001,3.958227,3.986021,4.003863,4.033586,4.091402,4.113597,4.128556,4.143720,4.150131,4.177237,4.200735,4.237500,4.281628,4.325501,4.358803,4.426976,4.492054,4.567749,4.649791,4.763591,4.926180,4.980957,5.236402,5.975975,2020-04-10 17:05:00
buildings,8,2020-04-10 04:30:00,6.290145,6.087798,5.127797,7.982806,5.127797,7.417378,5.318484,6.931833,5.718297,6.585173,4.469634,4.954371,5.249068,5.377966,5.485680,5.565213,5.614289,5.687291,5.734687,5.790758,5.829337,5.868800,5.911969,5.951056,5.983506,6.016543,6.058873,6.111674,6.199376,6.242771,6.265088,6.297160,6.326550,6.368597,6.413875,6.517918,6.543666,6.572291,6.615356,6.682682,6.754035,6.771560,6.826730,6.870711,6.896816,7.053438,7.143721,7.350680,7.427300,7.836842,7.982806,2020-04-10 04:30:00
buildings,8,2020-04-10 17:10:00,3.904119,3.643904,3.030607,5.025787,3.030607,4.786310,3.372944,4.699123,3.452210,4.066816,2.706886,2.967706,3.071919,3.184900,3.257257,3.391818,3.456545,3.480422,3.497434,3.547459,3.560081,3.571578,3.601761,3.628296,3.634944,3.683206,3.701434,3.718990,3.749188,3.786319,3.826905,3.874023,3.928312,3.951295,3.976749,4.041677,4.074385,4.118269,4.153535,4.177220,4.212721,4.285424,4.393817,4.425305,4.500983,4.553484,4.661512,4.748331,4.861478,4.988543,5.078339,2020-04-10 17:10:00
buildings,8,2020-04-10 04:35:00,6.634353,6.796402,5.410526,7.841664,5.580284,7.758106,5.795196,7.486637,6.051569,6.961201,5.209156,5.476517,5.554074,5.680135,5.829963,5.868440,5.881544,5.982813,6.022755,6.059394,6.114738,6.177738,6.208821,6.278461,6.345155,6.409460,6.470432,6.511197,6.542434,6.591784,6.680771,6.711504,6.728723,6.785511,6.825304,6.845290,6.876213,6.904672,6.944780,6.995188,7.053181,7.111838,7.166367,7.238567,7.293173,7.385900,7.498726,7.643343,7.753587,7.929266,8.664316,2020-04-10 04:35:00
buildings,8,2020-04-10 17:25:00,3.976607,3.816658,2.833301,5.071205,3.055932,4.848238,3.34226,4.72778,3.521273,4.245505,2.649479,2.947630,3.087051,3.202977,3.311439,3.352642,3.416857,3.459306,3.516287,3.550623,3.577405,3.627609,3.659869,3.697468,3.730177,3.769538,3.783801,3.814562,3.866503,3.893910,3.907938,3.959058,3.992152,4.024470,4.061694,4.127650,4.147930,4.205498,4.232371,4.314266,4.353174,4.400514,4.472953,4.524243,4.582139,4.637198,4.695594,4.756958,4.941949,5.223323,5.899594,2020-04-10 17:25:00
buildings,8,2020-04-10 04:40:00,6.235238,5.995779,4.774115,7.486723,5.150466,7.403141,5.284111,7.055517,5.770560,6.641051,4.131391,4.865932,5.062739,5.282749,5.374742,5.448903,5.498496,5.566061,5.704913,5.757983,5.794558,5.832551,5.856862,5.889490,5.915357,5.958432,6.020444,6.067051,6.119723,6.156884,6.204974,6.256557,6.302587,6.369535,6.436617,6.476799,6.514595,6.545853,6.620236,6.636444,6.718750,6.801636,6.842213,6.908725,6.979654,7.051435,7.208892,7.290067,7.388818,7.561557,8.245879,2020-04-10 04:40:00
buildings,8,2020-04-10 17:30:00,4.000829,3.784634,3.028637,5.060455,3.164445,4.818953,3.384295,4.599755,3.528281,4.164172,2.603173,3.084741,3.225103,3.304027,3.385143,3.448972,3.524595,3.548180,3.576026,3.604820,3.633063,3.667092,3.699822,3.750180,3.763127,3.780470,3.794594,3.815133,3.890996,3.926987,3.957733,3.972753,3.998831,4.042866,4.075661,4.131471,4.164154,4.201028,4.252867,4.288525,4.329504,4.386511,4.423371,4.480100,4.500585,4.549601,4.600118,4.749584,4.887966,5.124155,6.085217,2020-04-10 17:30:00
buildings,8,2020-04-10 04:45:00,6.542854,6.587032,5.290073,7.882903,5.424914,7.562018,5.513359,7.228702,6.044787,6.931356,4.585052,5.401051,5.505385,5.556709,5.649621,5.757305,5.814983,5.850897,5.917382,5.975555,6.045595,6.104408,6.167176,6.204566,6.291594,6.348475,6.408390,6.446465,6.470037,6.505750,6.543344,6.571594,6.608848,6.639827,6.674591,6.700422,6.774426,6.812273,6.875770,6.901135,6.935622,7.059435,7.124375,7.143720,7.208399,7.329922,7.444778,7.539363,7.641314,8.135060,8.358536,2020-04-10 04:45:00
buildings,8,2020-04-10 17:35:00,4.041013,4.162611,3.057612,5.127259,3.354359,5.127259,3.386905,4.649104,3.592963,4.288913,2.515831,2.962217,3.216815,3.322064,3.393597,3.459262,3.509789,3.562112,3.599208,3.607887,3.664694,3.704154,3.759648,3.807962,3.832744,3.859755,3.888830,3.914708,3.983299,4.009311,4.052098,4.087718,4.128764,4.167032,4.195592,4.221341,4.257095,4.270347,4.308255,4.349848,4.401481,4.449876,4.484357,4.523946,4.587078,4.641480,4.722128,4.815486,4.981520,5.084790,5.289185,2020-04-10 17:35:00
buildings,8,2020-04-10 04:50:00,6.565612,6.604288,5.273332,8.128523,5.487101,7.766815,5.731153,7.510945,5.866236,6.792303,4.586913,5.070828,5.483663,5.611058,5.740091,5.791994,5.875866,5.893186,5.923889,5.971129,6.035046,6.061561,6.118042,6.174358,6.244814,6.289246,6.374691,6.431751,6.492897,6.528830,6.571005,6.614299,6.631698,6.676224,6.699349,6.731930,6.800039,6.843546,6.907688,7.057475,7.078643,7.148581,7.192620,7.269587,7.329928,7.414476,7.512617,7.613761,7.756477,7.977456,9.037911,2020-04-10 04:50:00
buildings,8,2020-04-10 05:05:00,6.307745,6.624993,4.819780,7.918545,4.908286,7.578907,5.445597,7.479511,5.864678,6.888969,4.382901,4.753719,4.960735,5.128459,5.245899,5.437310,5.471809,5.575183,5.644490,5.701143,5.742672,5.823917,5.895397,5.927848,6.011041,6.038987,6.090581,6.172441,6.211115,6.258268,6.306484,6.358476,6.439975,6.523356,6.572955,6.614633,6.650347,6.704841,6.752345,6.797482,6.818310,6.861158,6.923561,6.981855,7.067610,7.220209,7.299824,7.449924,7.609347,7.819153,8.614847,2020-04-10 05:05:00
buildings,8,2020-04-10 17:40:00,4.481201,4.393554,3.503955,5.612596,3.481629,5.234326,3.809418,5.111087,4.00546,4.68832,3.189021,3.515392,3.638204,3.788436,3.832045,3.858840,3.930331,3.981525,4.030912,4.040665,4.089784,4.152051,4.170404,4.207588,4.247722,4.270011,4.307183,4.345094,4.376660,4.408252,4.436064,4.458846,4.500974,4.519829,4.562017,4.609922,4.643798,4.683476,4.724040,4.741814,4.791776,4.872068,4.965294,5.021360,5.046842,5.100550,5.190562,5.416133,5.489751,5.614213,6.078518,2020-04-10 17:40:00
buildings,8,2020-04-10 05:15:00,6.783385,6.371174,5.364414,8.222470,5.709753,8.027353,5.921883,7.835255,6.183322,7.149724,4.769929,5.360697,5.706457,5.844213,5.901715,5.957388,6.014728,6.108955,6.145534,6.202077,6.232897,6.267632,6.305500,6.378106,6.423458,6.467948,6.516642,6.574700,6.621998,6.659670,6.731940,6.808229,6.875888,6.917975,6.980491,7.030551,7.073618,7.088097,7.139340,7.213185,7.316381,7.379686,7.486880,7.536571,7.702922,7.778057,7.814022,7.890822,8.018105,8.201648,8.876682,2020-04-10 05:15:00
buildings,8,2020-04-10 17:45:00,4.464437,4.323885,3.494525,5.533053,3.639488,5.441871,3.746976,5.219653,3.997967,4.800304,2.996746,3.493930,3.591595,3.701545,3.745948,3.791369,3.843877,3.886008,3.936513,4.005517,4.032498,4.080039,4.112522,4.161109,4.184974,4.226551,4.280643,4.319858,4.359556,4.387906,4.430889,4.459170,4.484102,4.532827,4.602530,4.636067,4.694685,4.736584,4.779739,4.805883,4.882365,4.923103,4.999464,5.064863,5.153837,5.180095,5.219508,5.352093,5.409528,5.512583,6.219278,2020-04-10 17:45:00
buildings,8,2020-04-10 05:20:00,6.391793,6.317491,5.144614,7.840365,5.260739,7.537046,5.413738,7.124165,5.809182,6.633776,4.860006,5.181781,5.342011,5.471259,5.577351,5.641990,5.694014,5.769522,5.817411,5.889287,5.928740,5.960020,5.994553,6.018145,6.059284,6.122027,6.172085,6.223026,6.261758,6.306867,6.344922,6.380341,6.404493,6.454191,6.489952,6.551302,6.577141,6.623566,6.656236,6.756017,6.791258,6.846558,6.941449,7.017702,7.111292,7.246501,7.364626,7.521633,7.653207,7.842319,8.455320,2020-04-10 05:20:00
buildings,8,2020-04-10 17:50:00,4.138901,4.112584,3.099078,5.116028,3.426727,4.950487,3.447751,4.642913,3.612120,4.306547,2.998972,3.328646,3.447307,3.478271,3.508602,3.546882,3.597612,3.633027,3.663313,3.719347,3.749352,3.792331,3.802878,3.833086,3.892411,3.930157,3.957982,3.986484,4.053431,4.089060,4.105920,4.133935,4.176631,4.223867,4.248282,4.278199,4.298689,4.362720,4.400404,4.455780,4.492794,4.516014,4.555446,4.610451,4.635922,4.745290,4.807579,4.887278,4.992671,5.339326,5.932665,2020-04-10 17:50:00
buildings,8,2020-04-10 05:25:00,6.4476,6.231391,5.212411,7.964963,5.212411,7.636078,5.450646,7.304036,5.483349,6.494610,4.556439,5.221052,5.379129,5.468542,5.522730,5.582559,5.649426,5.701324,5.733032,5.813206,5.892885,5.976747,6.008740,6.059008,6.087595,6.120360,6.189425,6.209797,6.301138,6.351167,6.394527,6.411889,6.448466,6.479923,6.572734,6.645992,6.740345,6.806558,6.853110,6.890995,6.967521,7.063283,7.116243,7.151818,7.276910,7.349484,7.570871,7.637474,7.814855,7.965714,8.305037,2020-04-10 05:25:00
buildings,8,2020-04-10 17:55:00,4.645376,4.503049,3.693719,5.817103,3.776923,5.493701,3.921249,5.285890,4.193415,4.910230,3.260192,3.691427,3.779813,3.906525,3.939444,3.994787,4.064884,4.124296,4.197649,4.230062,4.279582,4.296808,4.304094,4.377795,4.419457,4.465779,4.492904,4.520112,4.540620,4.559770,4.591858,4.654636,4.701683,4.769017,4.810361,4.832010,4.852047,4.878343,4.914205,4.954958,5.020245,5.053500,5.109806,5.174306,5.234255,5.269574,5.313274,5.416993,5.498511,5.809572,6.364967,2020-04-10 17:55:00
buildings,8,2020-04-10 05:30:00,6.424405,6.261851,5.184004,7.802161,5.203407,7.494920,5.516061,7.432487,6.033019,7.029447,4.445546,5.183077,5.269147,5.331726,5.394400,5.538419,5.605093,5.736070,5.763115,5.812191,5.928299,6.002007,6.039275,6.052626,6.105712,6.178694,6.234714,6.257215,6.298105,6.357100,6.394457,6.411616,6.505369,6.576980,6.639241,6.709775,6.732642,6.757172,6.808923,6.898742,6.963477,7.011414,7.073423,7.153593,7.234831,7.264306,7.369437,7.482319,7.646579,7.793557,8.244578,2020-04-10 05:30:00
buildings,8,2020-04-10 18:00:00,4.717808,4.709893,3.672572,5.971082,3.664228,5.610146,3.798193,5.355753,4.184178,4.955046,3.209382,3.679821,3.777736,3.842958,3.890000,3.974100,4.109345,4.154486,4.207473,4.245302,4.278043,4.308072,4.344044,4.373871,4.438872,4.511041,4.542730,4.607591,4.619823,4.648009,4.682141,4.727538,4.746572,4.796898,4.821177,4.861608,4.922227,4.942010,4.988860,5.027985,5.080504,5.156860,5.228983,5.295074,5.333388,5.430473,5.569246,5.640415,5.813640,5.975466,7.096436,2020-04-10 18:00:00
buildings,8,2020-04-10 05:35:00,6.305837,6.092036,5.114170,7.509323,5.114170,7.188902,5.517094,7.081650,5.933955,6.754128,4.848422,5.138217,5.193674,5.395762,5.537800,5.572495,5.645444,5.691605,5.760599,5.839154,5.898335,5.941702,5.964967,6.001033,6.023773,6.042956,6.080758,6.155987,6.195757,6.244545,6.261360,6.316182,6.383867,6.426572,6.493318,6.507906,6.549436,6.572192,6.618272,6.700114,6.727020,6.784028,6.840312,6.883072,6.912325,7.060234,7.109230,7.280170,7.350307,7.633960,7.861550,2020-04-10 05:35:00
buildings,8,2020-04-10 18:15:00,4.604544,4.581502,3.625493,5.666292,3.707046,5.405264,3.787330,5.140561,4.236748,4.933567,3.073445,3.686917,3.779989,3.831318,3.864526,3.930835,4.043465,4.086571,4.151891,4.193488,4.249744,4.264705,4.300545,4.327659,4.348507,4.409621,4.438412,4.484047,4.517746,4.562002,4.598502,4.637209,4.672372,4.698691,4.717017,4.774238,4.831335,4.853192,4.885034,4.922670,4.969405,5.028269,5.058826,5.091278,5.136003,5.232233,5.324459,5.395379,5.514373,5.736609,6.165659,2020-04-10 18:15:00
buildings,8,2020-04-10 05:40:00,6.588283,6.445188,5.598676,8.102330,5.466030,7.375177,5.659186,7.184516,6.262039,6.985034,5.311564,5.565001,5.638798,5.678575,5.763878,5.815894,5.905102,5.972516,6.081222,6.145190,6.183860,6.262162,6.290577,6.322570,6.341173,6.372213,6.397012,6.443603,6.463355,6.483956,6.524455,6.560933,6.605273,6.640618,6.691338,6.730017,6.768657,6.831682,6.876144,6.936634,6.965774,6.986767,7.071878,7.113687,7.154717,7.228071,7.329109,7.620110,7.841953,8.080412,8.614094,2020-04-10 05:40:00
buildings,8,2020-04-10 18:20:00,4.571188,4.259132,3.557511,5.627530,3.746122,5.518512,3.862008,5.243972,3.978360,4.766801,3.401668,3.602718,3.772278,3.848758,3.905614,3.937931,3.988276,4.020098,4.049448,4.084812,4.106128,4.158451,4.193573,4.284633,4.306167,4.324938,4.367651,4.403524,4.435157,4.456082,4.517629,4.592556,4.640891,4.670254,4.722223,4.737554,4.773611,4.835942,4.866644,4.906476,4.931177,4.978921,5.063713,5.106322,5.167418,5.235165,5.308625,5.441277,5.521833,5.798714,6.363480,2020-04-10 18:20:00
buildings,8,2020-04-10 05:45:00,6.692825,6.61107,5.47575,8.08057,5.679598,7.914012,5.679598,7.379334,6.261826,7.096798,4.898226,5.501808,5.694244,5.734576,5.788559,5.880219,6.008830,6.061415,6.124463,6.168357,6.216853,6.266378,6.297419,6.353913,6.418903,6.460187,6.500214,6.551619,6.581496,6.610411,6.672968,6.709318,6.737690,6.770758,6.812812,6.902784,6.962429,7.000921,7.034943,7.058651,7.089932,7.118768,7.265222,7.354599,7.383437,7.479396,7.595115,7.816766,7.914811,8.082319,8.537645,2020-04-10 05:45:00
buildings,8,2020-04-10 18:25:00,4.150527,4.285792,3.257854,5.041548,3.380525,4.917382,3.407045,4.548022,3.896447,4.540683,3.063633,3.362361,3.446076,3.505032,3.576219,3.626389,3.674930,3.701038,3.725473,3.749449,3.766117,3.833420,3.854662,3.892337,3.907381,3.934667,3.976146,4.027060,4.053461,4.103482,4.145183,4.186889,4.221692,4.233851,4.260048,4.278619,4.341597,4.369680,4.375368,4.402535,4.446561,4.483916,4.520997,4.539367,4.627646,4.667176,4.787719,4.903774,5.015307,5.172849,5.898690,2020-04-10 18:25:00
buildings,8,2020-04-10 05:50:00,6.511921,6.741177,5.070087,7.826003,5.578526,7.868618,5.778549,7.353053,6.092127,6.969670,4.817358,5.093077,5.279174,5.574531,5.682099,5.810102,5.859889,5.894722,5.935128,5.970159,6.014961,6.097121,6.120601,6.175873,6.208995,6.249620,6.327258,6.418959,6.453392,6.514109,6.559898,6.625626,6.642790,6.666645,6.695726,6.740810,6.808176,6.838052,6.886696,6.908048,6.928070,6.971810,7.027615,7.136177,7.197924,7.240613,7.298934,7.521522,7.611308,7.827069,8.900712,2020-04-10 05:50:00
buildings,8,2020-04-10 18:30:00,4.497632,4.210579,3.380997,5.445096,3.643304,5.343572,3.902029,5.244892,4.065217,4.763572,3.201719,3.567478,3.650262,3.756853,3.806242,3.902393,3.965924,4.027684,4.075355,4.091114,4.139002,4.160607,4.177153,4.190557,4.219718,4.233931,4.290149,4.363758,4.403914,4.435972,4.456469,4.491639,4.547660,4.596272,4.649989,4.678795,4.714911,4.748667,4.780759,4.810060,4.839713,4.882056,4.960646,4.989121,5.058708,5.121077,5.197774,5.250731,5.347535,5.637768,6.376569,2020-04-10 18:30:00
buildings,8,2020-04-10 05:55:00,6.743218,6.591879,5.633039,8.029831,5.738964,7.707822,5.901355,7.420195,6.327095,7.202975,5.415461,5.681889,5.814672,5.898807,5.920029,5.992434,6.045926,6.092627,6.143229,6.205052,6.267358,6.344903,6.371029,6.431190,6.474909,6.534213,6.560373,6.580303,6.620226,6.657605,6.685555,6.746963,6.792378,6.821549,6.916001,6.969686,7.017052,7.082579,7.123177,7.146641,7.180401,7.230934,7.293281,7.334507,7.371624,7.419588,7.492704,7.678151,7.838519,8.101434,8.507227,2020-04-10 05:55:00
buildings,8,2020-04-10 18:35:00,4.644161,4.496177,3.605999,5.525091,3.768042,5.476184,4.001161,5.410927,4.084444,4.847945,3.477410,3.647478,3.794708,3.857529,3.938501,4.014676,4.063269,4.099855,4.133816,4.161756,4.220911,4.257238,4.306985,4.373642,4.404148,4.433785,4.462603,4.473268,4.506709,4.546199,4.595924,4.631361,4.673270,4.699935,4.770485,4.810466,4.836158,4.864147,4.930286,4.985603,5.049666,5.083462,5.146407,5.175162,5.263030,5.333992,5.391591,5.436162,5.498402,5.825284,6.587405,2020-04-10 18:35:00
buildings,8,2020-04-10 06:10:00,6.317746,6.313658,5.129470,7.657069,5.129470,7.203473,5.668523,7.203473,5.869284,6.555059,4.810666,5.128561,5.353108,5.428384,5.463737,5.665530,5.762398,5.807033,5.854725,5.901554,5.926363,5.959078,6.005995,6.039997,6.075634,6.091609,6.200628,6.213779,6.254781,6.282380,6.293809,6.334426,6.373287,6.393339,6.416540,6.437538,6.461712,6.505206,6.549942,6.636594,6.704018,6.727984,6.797377,6.852979,6.902815,6.979195,7.087390,7.199966,7.447821,7.628005,9.091491,2020-04-10 06:10:00
buildings,8,2020-04-10 18:40:00,4.469297,4.533221,3.451238,5.465176,3.558024,5.218260,3.736517,4.977879,4.197027,4.844935,3.366630,3.556691,3.655458,3.764129,3.815385,3.876468,3.924503,3.966099,4.023779,4.044613,4.092310,4.141887,4.186237,4.226955,4.273965,4.308757,4.360371,4.397575,4.417146,4.451985,4.466040,4.486262,4.521179,4.552507,4.594181,4.622604,4.649407,4.672118,4.694327,4.729169,4.787256,4.817473,4.837138,4.942382,4.974317,5.039990,5.141362,5.217227,5.425800,5.600258,5.915587,2020-04-10 18:40:00
buildings,8,2020-04-10 06:35:00,6.320555,6.288294,4.931909,7.945468,5.011963,7.510447,5.344643,7.313572,5.927577,6.952817,4.240539,4.968146,5.127111,5.254289,5.343324,5.419056,5.501303,5.583560,5.629936,5.714729,5.782370,5.812023,5.896390,5.950450,5.993178,6.044948,6.142109,6.169109,6.205056,6.247452,6.287111,6.331809,6.371667,6.428557,6.488257,6.559445,6.586575,6.640963,6.702358,6.755365,6.853259,6.903817,6.929481,7.013144,7.098593,7.233594,7.311616,7.494043,7.641274,7.948699,8.277010,2020-04-10 06:35:00
