loc,cat,dateHour,maxMAP,maxCIR
19,roads_and_bridges,2020-04-10 14:00:00,4.85,6.25
19,roads_and_bridges,2020-04-10 15:00:00,7.83,6.58
19,roads_and_bridges,2020-04-10 16:00:00,3.75,5.55
19,roads_and_bridges,2020-04-10 17:00:00,4.99,7.12
19,roads_and_bridges,2020-04-10 18:00:00,7.15,5.4
19,roads_and_bridges,2020-04-10 19:00:00,2.45,3.72
19,roads_and_bridges,2020-04-10 20:00:00,5.02,6.04
19,roads_and_bridges,2020-04-10 21:00:00,6.68,6.52
19,roads_and_bridges,2020-04-10 22:00:00,4,5.74
19,roads_and_bridges,2020-04-10 23:00:00,8.14,7.63
1,sewer_and_water,2020-04-06 02:00:00,6.01,5.97
1,sewer_and_water,2020-04-06 03:00:00,5.92,4.73
1,sewer_and_water,2020-04-06 04:00:00,5.2,4.87
1,sewer_and_water,2020-04-06 05:00:00,6.72,5.31
1,sewer_and_water,2020-04-06 06:00:00,9.15,5.28
1,sewer_and_water,2020-04-06 07:00:00,6.24,4.09
1,sewer_and_water,2020-04-06 08:00:00,5.47,4.17
1,sewer_and_water,2020-04-06 09:00:00,5.77,3.81
1,sewer_and_water,2020-04-06 10:00:00,5.35,5.03
1,sewer_and_water,2020-04-06 11:00:00,6.72,5.43
1,sewer_and_water,2020-04-06 12:00:00,5.26,3.46
1,sewer_and_water,2020-04-06 13:00:00,5.59,4.51
1,sewer_and_water,2020-04-06 14:00:00,8.24,5.58
1,sewer_and_water,2020-04-06 15:00:00,4.65,5.02
1,sewer_and_water,2020-04-06 16:00:00,2.35,5.34
1,sewer_and_water,2020-04-06 17:00:00,3.89,6.59
1,sewer_and_water,2020-04-06 18:00:00,0.8,1.56
1,sewer_and_water,2020-04-06 19:00:00,5.81,7.66
1,sewer_and_water,2020-04-06 20:00:00,9.06,5.79
1,sewer_and_water,2020-04-06 21:00:00,3.77,6.49
1,sewer_and_water,2020-04-06 22:00:00,7.02,7.84
1,sewer_and_water,2020-04-06 23:00:00,5.1,6.92
1,sewer_and_water,2020-04-07 00:00:00,4.37,8.51
1,sewer_and_water,2020-04-07 01:00:00,9.08,7.14
1,sewer_and_water,2020-04-07 02:00:00,5.08,7.6
1,sewer_and_water,2020-04-07 03:00:00,6.21,6.16
1,sewer_and_water,2020-04-07 04:00:00,9.37,5.62
1,sewer_and_water,2020-04-07 05:00:00,7.5,6.49
1,sewer_and_water,2020-04-07 06:00:00,6.12,7.87
1,sewer_and_water,2020-04-07 07:00:00,6.18,7.03
1,sewer_and_water,2020-04-07 08:00:00,5.5,6.25
1,sewer_and_water,2020-04-07 09:00:00,5.11,6.24
1,sewer_and_water,2020-04-07 10:00:00,8.27,6.15
1,sewer_and_water,2020-04-07 11:00:00,2.59,4.67
1,sewer_and_water,2020-04-07 12:00:00,6.67,7.08
1,sewer_and_water,2020-04-07 13:00:00,4.76,6.47
1,sewer_and_water,2020-04-07 14:00:00,6.72,5.68
1,sewer_and_water,2020-04-07 15:00:00,6.32,7.03
1,sewer_and_water,2020-04-07 16:00:00,6.05,8.13
1,sewer_and_water,2020-04-07 17:00:00,3.25,5.91
1,sewer_and_water,2020-04-07 18:00:00,4.03,6.16
1,sewer_and_water,2020-04-07 19:00:00,5.48,6.64
1,sewer_and_water,2020-04-07 20:00:00,4.11,5.18
1,sewer_and_water,2020-04-07 21:00:00,4.12,5.31
1,sewer_and_water,2020-04-07 22:00:00,6.88,5.65
1,sewer_and_water,2020-04-07 23:00:00,5.1,6.76
1,sewer_and_water,2020-04-08 00:00:00,4.13,4.66
1,sewer_and_water,2020-04-08 01:00:00,7.41,5.94
1,sewer_and_water,2020-04-08 02:00:00,5.92,6.13
1,sewer_and_water,2020-04-08 03:00:00,7.28,6.08
1,sewer_and_water,2020-04-08 04:00:00,5.03,5.2
1,sewer_and_water,2020-04-08 05:00:00,3.44,4.94
1,sewer_and_water,2020-04-08 06:00:00,5.94,4.84
1,sewer_and_water,2020-04-08 07:00:00,10.03,6.37
1,sewer_and_water,2020-04-08 08:00:00,7.27,5.98
1,sewer_and_water,2020-04-08 09:00:00,6.15,1.63
1,sewer_and_water,2020-04-08 10:00:00,5.56,2.02
1,sewer_and_water,2020-04-08 11:00:00,2.39,1.84
1,sewer_and_water,2020-04-08 12:00:00,2.34,2.2
1,sewer_and_water,2020-04-08 13:00:00,2.93,2.6
1,sewer_and_water,2020-04-08 14:00:00,3,3.06
1,sewer_and_water,2020-04-08 15:00:00,2.65,4.23
1,sewer_and_water,2020-04-08 16:00:00,4.51,3.74
1,sewer_and_water,2020-04-08 17:00:00,4.89,5.33
1,sewer_and_water,2020-04-08 18:00:00,4.6,7.09
1,sewer_and_water,2020-04-08 19:00:00,2.03,3.49
1,sewer_and_water,2020-04-08 20:00:00,7.05,5.29
1,sewer_and_water,2020-04-08 21:00:00,6.34,6.18
1,sewer_and_water,2020-04-08 22:00:00,5.77,5.34
1,sewer_and_water,2020-04-08 23:00:00,5.39,5.03
1,sewer_and_water,2020-04-09 00:00:00,6.12,7.01
1,sewer_and_water,2020-04-09 01:00:00,7.52,6.26
1,sewer_and_water,2020-04-09 02:00:00,6.24,6.13
1,sewer_and_water,2020-04-09 03:00:00,7.74,6.91
1,sewer_and_water,2020-04-09 04:00:00,5.83,5.9
1,sewer_and_water,2020-04-09 05:00:00,3.5,4.23
1,sewer_and_water,2020-04-09 06:00:00,6.77,6.53
1,sewer_and_water,2020-04-09 07:00:00,4.92,6.14
1,sewer_and_water,2020-04-09 08:00:00,5.81,6.27
1,sewer_and_water,2020-04-09 09:00:00,3.35,4.21
1,sewer_and_water,2020-04-09 10:00:00,5.51,5.95
1,sewer_and_water,2020-04-09 11:00:00,5.84,5.22
1,sewer_and_water,2020-04-09 12:00:00,7.31,5.57
1,sewer_and_water,2020-04-09 13:00:00,6.03,7.39
1,sewer_and_water,2020-04-09 14:00:00,6.64,6.4
1,sewer_and_water,2020-04-09 15:00:00,3.99,3.36
1,sewer_and_water,2020-04-09 16:00:00,3.6,2.47
1,sewer_and_water,2020-04-09 17:00:00,2.73,2.38
1,sewer_and_water,2020-04-09 18:00:00,3.93,3.83
1,sewer_and_water,2020-04-09 19:00:00,7.79,6.72
1,sewer_and_water,2020-04-09 20:00:00,6.63,5.97
1,sewer_and_water,2020-04-09 21:00:00,7.95,6.19
1,sewer_and_water,2020-04-09 22:00:00,4.44,5.95
1,sewer_and_water,2020-04-09 23:00:00,3.37,4.57
1,sewer_and_water,2020-04-10 00:00:00,4.01,4.86
1,sewer_and_water,2020-04-10 01:00:00,4.67,6.04
1,sewer_and_water,2020-04-10 02:00:00,7.52,7
1,sewer_and_water,2020-04-10 03:00:00,4.63,5.23
1,sewer_and_water,2020-04-10 04:00:00,7.07,6.77
1,sewer_and_water,2020-04-10 05:00:00,2.93,4.33
1,sewer_and_water,2020-04-10 06:00:00,2.68,4.95
1,sewer_and_water,2020-04-10 07:00:00,5.53,6.16
1,sewer_and_water,2020-04-10 08:00:00,5.95,7.51
1,sewer_and_water,2020-04-10 09:00:00,3.31,4.42
1,sewer_and_water,2020-04-10 11:00:00,5.73,4.81
1,sewer_and_water,2020-04-10 12:00:00,4.49,5.01
1,sewer_and_water,2020-04-10 14:00:00,8.32,4.56
1,sewer_and_water,2020-04-10 15:00:00,5.32,6.31
1,sewer_and_water,2020-04-10 16:00:00,7.22,6.86
1,sewer_and_water,2020-04-10 17:00:00,4.09,4.51
1,sewer_and_water,2020-04-10 18:00:00,4.63,4.9
1,sewer_and_water,2020-04-10 19:00:00,6.98,5.52
1,sewer_and_water,2020-04-10 20:00:00,5.5,5.91
1,sewer_and_water,2020-04-10 21:00:00,7.56,6.5
1,sewer_and_water,2020-04-10 22:00:00,3.65,5.35
1,sewer_and_water,2020-04-10 23:00:00,3.36,5.43
2,sewer_and_water,2020-04-06 00:00:00,9.05,5.94
2,sewer_and_water,2020-04-06 01:00:00,7.65,5.66
2,sewer_and_water,2020-04-06 02:00:00,8.47,5.83
2,sewer_and_water,2020-04-06 03:00:00,7.65,6.36
2,sewer_and_water,2020-04-06 04:00:00,7.29,6.11
2,sewer_and_water,2020-04-06 05:00:00,7.99,7.11
2,sewer_and_water,2020-04-06 06:00:00,5.55,7.27
2,sewer_and_water,2020-04-06 07:00:00,5.13,6.17
2,sewer_and_water,2020-04-06 08:00:00,5.99,4.93
2,sewer_and_water,2020-04-06 09:00:00,6.63,6.42
2,sewer_and_water,2020-04-06 10:00:00,5.26,3.85
2,sewer_and_water,2020-04-06 11:00:00,5.72,3.81
2,sewer_and_water,2020-04-06 12:00:00,4.96,4.16
2,sewer_and_water,2020-04-06 13:00:00,5.15,4.58
2,sewer_and_water,2020-04-06 14:00:00,8.33,6.09
2,sewer_and_water,2020-04-06 15:00:00,5.77,6.54
2,sewer_and_water,2020-04-06 16:00:00,2.19,2.16
2,sewer_and_water,2020-04-06 17:00:00,2.21,3.89
2,sewer_and_water,2020-04-06 18:00:00,4.52,6.86
2,sewer_and_water,2020-04-06 19:00:00,5.14,7.31
2,sewer_and_water,2020-04-06 20:00:00,7.89,6.13
2,sewer_and_water,2020-04-06 21:00:00,4.91,8
2,sewer_and_water,2020-04-06 22:00:00,9.57,7.65
2,sewer_and_water,2020-04-06 23:00:00,7.82,6.76
2,sewer_and_water,2020-04-07 00:00:00,8.26,6.85
2,sewer_and_water,2020-04-07 01:00:00,8.45,8.06
2,sewer_and_water,2020-04-07 02:00:00,8.1,7.55
2,sewer_and_water,2020-04-07 03:00:00,7.8,6.62
2,sewer_and_water,2020-04-07 04:00:00,7.89,7.38
2,sewer_and_water,2020-04-07 05:00:00,7.91,7.23
2,sewer_and_water,2020-04-07 06:00:00,5.77,7.03
2,sewer_and_water,2020-04-07 07:00:00,5.5,7.03
2,sewer_and_water,2020-04-07 08:00:00,8.57,7.16
2,sewer_and_water,2020-04-07 09:00:00,9.66,6.45
2,sewer_and_water,2020-04-07 10:00:00,7.64,6.89
2,sewer_and_water,2020-04-07 11:00:00,9.28,6.65
2,sewer_and_water,2020-04-07 12:00:00,7.47,7.17
2,sewer_and_water,2020-04-07 13:00:00,6.41,7.46
2,sewer_and_water,2020-04-07 14:00:00,9.32,6.85
2,sewer_and_water,2020-04-07 15:00:00,8.85,6.75
2,sewer_and_water,2020-04-07 16:00:00,9.71,6.86
2,sewer_and_water,2020-04-07 17:00:00,8.58,6.71
2,sewer_and_water,2020-04-07 18:00:00,6.69,6.35
2,sewer_and_water,2020-04-07 19:00:00,4.95,5.95
2,sewer_and_water,2020-04-07 20:00:00,5.44,6.39
2,sewer_and_water,2020-04-07 21:00:00,7.48,6.21
2,sewer_and_water,2020-04-07 22:00:00,7.62,7.4
2,sewer_and_water,2020-04-07 23:00:00,5.23,6.4
2,sewer_and_water,2020-04-08 00:00:00,6.88,7.54
2,sewer_and_water,2020-04-08 01:00:00,4.93,6.45
2,sewer_and_water,2020-04-08 02:00:00,7.56,6.79
2,sewer_and_water,2020-04-08 03:00:00,7.68,7.26
2,sewer_and_water,2020-04-08 04:00:00,8.31,7.31
2,sewer_and_water,2020-04-08 05:00:00,9.98,5.2
2,sewer_and_water,2020-04-08 06:00:00,5.01,5.52
2,sewer_and_water,2020-04-08 07:00:00,7.45,6.08
2,sewer_and_water,2020-04-08 08:00:00,3.45,5.03
2,sewer_and_water,2020-04-08 09:00:00,3.21,1.06
2,sewer_and_water,2020-04-08 10:00:00,3.24,0.87
2,sewer_and_water,2020-04-08 11:00:00,3.22,1.04
2,sewer_and_water,2020-04-08 12:00:00,3.26,1.37
2,sewer_and_water,2020-04-08 13:00:00,3.48,1.55
2,sewer_and_water,2020-04-08 14:00:00,3.91,2.46
2,sewer_and_water,2020-04-08 15:00:00,3.97,2.47
2,sewer_and_water,2020-04-08 16:00:00,5.08,2.71
2,sewer_and_water,2020-04-08 17:00:00,4.2,3.03
2,sewer_and_water,2020-04-08 18:00:00,3.66,3.18
2,sewer_and_water,2020-04-08 19:00:00,4.7,3.23
2,sewer_and_water,2020-04-08 20:00:00,4.17,3.92
2,sewer_and_water,2020-04-08 21:00:00,6.56,4.25
2,sewer_and_water,2020-04-08 22:00:00,6.81,4.71
2,sewer_and_water,2020-04-08 23:00:00,5.37,4.4
2,sewer_and_water,2020-04-09 00:00:00,7.38,5.87
2,sewer_and_water,2020-04-09 01:00:00,7.14,4.32
2,sewer_and_water,2020-04-09 02:00:00,6.64,4.59
2,sewer_and_water,2020-04-09 03:00:00,6.93,5.97
2,sewer_and_water,2020-04-09 04:00:00,5.21,3.26
2,sewer_and_water,2020-04-09 05:00:00,6.86,5.04
2,sewer_and_water,2020-04-09 06:00:00,6.3,4.66
2,sewer_and_water,2020-04-09 07:00:00,7.14,4.37
2,sewer_and_water,2020-04-09 08:00:00,6.78,4.74
2,sewer_and_water,2020-04-09 09:00:00,6.05,5.37
2,sewer_and_water,2020-04-09 10:00:00,5.85,4.54
2,sewer_and_water,2020-04-09 11:00:00,6.97,5.21
2,sewer_and_water,2020-04-09 12:00:00,6.32,4.44
2,sewer_and_water,2020-04-09 13:00:00,6.38,4.69
2,sewer_and_water,2020-04-09 14:00:00,7.81,5.46
2,sewer_and_water,2020-04-09 15:00:00,3.57,1.19
2,sewer_and_water,2020-04-09 16:00:00,3.03,1.19
2,sewer_and_water,2020-04-09 17:00:00,3.31,1.84
2,sewer_and_water,2020-04-09 18:00:00,4.05,2.24
2,sewer_and_water,2020-04-09 19:00:00,4.41,2.85
2,sewer_and_water,2020-04-09 20:00:00,6.26,4.34
2,sewer_and_water,2020-04-09 21:00:00,5.64,4
2,sewer_and_water,2020-04-09 22:00:00,7.29,4.98
2,sewer_and_water,2020-04-09 23:00:00,6.55,4.34
2,sewer_and_water,2020-04-10 00:00:00,4.33,3.69
2,sewer_and_water,2020-04-10 01:00:00,4.59,3.53
2,sewer_and_water,2020-04-10 02:00:00,6.58,5.22
2,sewer_and_water,2020-04-10 03:00:00,5.77,4.24
2,sewer_and_water,2020-04-10 04:00:00,5.26,4.3
2,sewer_and_water,2020-04-10 05:00:00,5.69,4
2,sewer_and_water,2020-04-10 06:00:00,4.08,3.09
2,sewer_and_water,2020-04-10 07:00:00,6.37,4.27
2,sewer_and_water,2020-04-10 08:00:00,5.73,4.63
2,sewer_and_water,2020-04-10 09:00:00,6.65,4.8
2,sewer_and_water,2020-04-10 10:00:00,5.07,3.97
2,sewer_and_water,2020-04-10 11:00:00,6.3,6
2,sewer_and_water,2020-04-10 12:00:00,7.02,5.21
2,sewer_and_water,2020-04-10 13:00:00,7.19,4.73
2,sewer_and_water,2020-04-10 14:00:00,8.59,5.36
2,sewer_and_water,2020-04-10 15:00:00,8.56,5.45
2,sewer_and_water,2020-04-10 16:00:00,6.6,5.39
2,sewer_and_water,2020-04-10 17:00:00,6.36,4.66
2,sewer_and_water,2020-04-10 18:00:00,6.75,4.19
2,sewer_and_water,2020-04-10 19:00:00,5.17,4.77
2,sewer_and_water,2020-04-10 20:00:00,6.21,4.61
2,sewer_and_water,2020-04-10 21:00:00,7.88,5.35
2,sewer_and_water,2020-04-10 22:00:00,8.26,5.44
2,sewer_and_water,2020-04-10 23:00:00,7.78,4.99
2,sewer_and_water,2020-04-11 00:00:00,6.48,4.19
3,sewer_and_water,2020-04-06 00:00:00,8.29,5.59
3,sewer_and_water,2020-04-06 01:00:00,7.59,7.84
3,sewer_and_water,2020-04-06 02:00:00,9.69,6.35
3,sewer_and_water,2020-04-06 03:00:00,5.38,6.97
3,sewer_and_water,2020-04-06 04:00:00,6.95,7.26
3,sewer_and_water,2020-04-06 05:00:00,4.21,4.21
3,sewer_and_water,2020-04-06 06:00:00,7.7,7.14
3,sewer_and_water,2020-04-06 07:00:00,5.78,3.49
3,sewer_and_water,2020-04-06 08:00:00,5.63,3.78
3,sewer_and_water,2020-04-06 09:00:00,5.31,3.04
3,sewer_and_water,2020-04-06 10:00:00,5.27,4.66
3,sewer_and_water,2020-04-06 11:00:00,5.38,2.94
3,sewer_and_water,2020-04-06 12:00:00,5.44,3.05
3,sewer_and_water,2020-04-06 13:00:00,4.62,3.47
3,sewer_and_water,2020-04-06 14:00:00,6.35,6.03
3,sewer_and_water,2020-04-06 15:00:00,3.75,1.41
3,sewer_and_water,2020-04-06 16:00:00,3.61,1.14
3,sewer_and_water,2020-04-06 17:00:00,3.62,1.3
3,sewer_and_water,2020-04-06 18:00:00,3.71,1.41
3,sewer_and_water,2020-04-06 19:00:00,3.96,1.84
3,sewer_and_water,2020-04-06 20:00:00,3.95,2.03
3,sewer_and_water,2020-04-06 21:00:00,5.2,3.2
3,sewer_and_water,2020-04-06 22:00:00,4.74,2.43
3,sewer_and_water,2020-04-06 23:00:00,5.06,3.41
3,sewer_and_water,2020-04-07 00:00:00,4.42,2.71
3,sewer_and_water,2020-04-07 01:00:00,5.91,4.55
3,sewer_and_water,2020-04-07 02:00:00,6.77,4.18
3,sewer_and_water,2020-04-07 03:00:00,7.36,4.14
3,sewer_and_water,2020-04-07 04:00:00,6.5,3.06
3,sewer_and_water,2020-04-07 05:00:00,5.53,3.25
3,sewer_and_water,2020-04-07 06:00:00,5.9,3.44
3,sewer_and_water,2020-04-07 07:00:00,6.57,3.05
3,sewer_and_water,2020-04-07 08:00:00,6.28,3.15
3,sewer_and_water,2020-04-07 09:00:00,7.35,3.35
3,sewer_and_water,2020-04-07 10:00:00,6.06,3.02
3,sewer_and_water,2020-04-07 11:00:00,4.9,2.75
3,sewer_and_water,2020-04-07 12:00:00,4.7,3.19
3,sewer_and_water,2020-04-07 13:00:00,4.93,2.86
3,sewer_and_water,2020-04-07 14:00:00,5.49,3.17
3,sewer_and_water,2020-04-07 15:00:00,5.57,2.61
3,sewer_and_water,2020-04-07 16:00:00,4.98,2.95
3,sewer_and_water,2020-04-07 17:00:00,5.92,3.52
3,sewer_and_water,2020-04-07 18:00:00,5.42,3.23
3,sewer_and_water,2020-04-07 19:00:00,6.12,2.91
3,sewer_and_water,2020-04-07 20:00:00,6.15,3.15
3,sewer_and_water,2020-04-07 21:00:00,6.8,3.5
3,sewer_and_water,2020-04-07 22:00:00,6.28,3.16
3,sewer_and_water,2020-04-07 23:00:00,5.61,2.86
3,sewer_and_water,2020-04-08 00:00:00,4.78,2.92
3,sewer_and_water,2020-04-08 01:00:00,4.83,2.78
3,sewer_and_water,2020-04-08 02:00:00,5.85,3.63
3,sewer_and_water,2020-04-08 03:00:00,5.86,3.41
3,sewer_and_water,2020-04-08 04:00:00,6.06,3.57
3,sewer_and_water,2020-04-08 05:00:00,5.87,3.18
3,sewer_and_water,2020-04-08 06:00:00,6.2,3.71
3,sewer_and_water,2020-04-08 07:00:00,5.34,3.08
3,sewer_and_water,2020-04-08 08:00:00,6.06,2.72
3,sewer_and_water,2020-04-08 09:00:00,6.34,0.43
3,sewer_and_water,2020-04-09 01:00:00,6.88,2
3,sewer_and_water,2020-04-09 02:00:00,6.83,2.35
3,sewer_and_water,2020-04-09 03:00:00,7.18,2.67
3,sewer_and_water,2020-04-09 04:00:00,6.27,2.45
3,sewer_and_water,2020-04-09 05:00:00,4.76,2.39
3,sewer_and_water,2020-04-09 06:00:00,4.59,2.23
3,sewer_and_water,2020-04-09 07:00:00,4.29,2.61
3,sewer_and_water,2020-04-09 08:00:00,4.78,2.68
3,sewer_and_water,2020-04-09 09:00:00,6.24,3.03
3,sewer_and_water,2020-04-09 10:00:00,5.67,2.53
3,sewer_and_water,2020-04-09 11:00:00,5.75,2.9
3,sewer_and_water,2020-04-09 12:00:00,6.64,3.47
3,sewer_and_water,2020-04-09 13:00:00,6.36,3.03
3,sewer_and_water,2020-04-09 14:00:00,5.9,2.7
3,sewer_and_water,2020-04-09 15:00:00,9.64,0.85
3,sewer_and_water,2020-04-10 12:00:00,9.7,3.55
3,sewer_and_water,2020-04-10 13:00:00,7.97,4.41
3,sewer_and_water,2020-04-10 14:00:00,7.15,4.17
3,sewer_and_water,2020-04-10 15:00:00,6.66,3.52
3,sewer_and_water,2020-04-10 16:00:00,5.89,3.36
3,sewer_and_water,2020-04-10 17:00:00,4.97,2.88
3,sewer_and_water,2020-04-10 18:00:00,4.25,2.9
3,sewer_and_water,2020-04-10 19:00:00,6.46,4.34
3,sewer_and_water,2020-04-10 20:00:00,6.73,3.55
3,sewer_and_water,2020-04-10 21:00:00,5.53,3.51
3,sewer_and_water,2020-04-10 22:00:00,5.77,4.89
3,sewer_and_water,2020-04-10 23:00:00,5.79,3.86
4,sewer_and_water,2020-04-06 14:00:00,0.45,1.02
4,sewer_and_water,2020-04-06 15:00:00,0.36,0.9
4,sewer_and_water,2020-04-06 16:00:00,0.21,0.71
4,sewer_and_water,2020-04-06 17:00:00,7.49,7.32
4,sewer_and_water,2020-04-06 18:00:00,6.19,7.09
4,sewer_and_water,2020-04-06 19:00:00,8.93,7.88
4,sewer_and_water,2020-04-06 20:00:00,6.29,7.39
4,sewer_and_water,2020-04-06 21:00:00,8.42,5.81
4,sewer_and_water,2020-04-06 23:00:00,9.06,7.78
4,sewer_and_water,2020-04-07 00:00:00,9.42,6.5
4,sewer_and_water,2020-04-07 01:00:00,1.91,5.07
4,sewer_and_water,2020-04-07 02:00:00,5.05,7.57
4,sewer_and_water,2020-04-07 03:00:00,0.2,2.7
4,sewer_and_water,2020-04-07 04:00:00,8.41,7.73
4,sewer_and_water,2020-04-07 05:00:00,5.05,7.86
4,sewer_and_water,2020-04-07 06:00:00,7.84,6.33
4,sewer_and_water,2020-04-07 07:00:00,6.72,6.84
4,sewer_and_water,2020-04-07 09:00:00,7.18,6.03
4,sewer_and_water,2020-04-07 10:00:00,7.07,6.8
4,sewer_and_water,2020-04-07 11:00:00,9.12,6.35
4,sewer_and_water,2020-04-07 12:00:00,9.01,5.59
4,sewer_and_water,2020-04-07 13:00:00,3.86,7.03
4,sewer_and_water,2020-04-07 14:00:00,6.45,7.99
4,sewer_and_water,2020-04-07 15:00:00,7.08,7.42
4,sewer_and_water,2020-04-07 16:00:00,3.14,7.42
4,sewer_and_water,2020-04-07 17:00:00,5.66,8.14
4,sewer_and_water,2020-04-07 18:00:00,2.17,5.48
4,sewer_and_water,2020-04-07 19:00:00,6.27,7.87
4,sewer_and_water,2020-04-07 20:00:00,9.73,7.43
4,sewer_and_water,2020-04-07 21:00:00,7.05,6.08
4,sewer_and_water,2020-04-07 22:00:00,5.74,7.6
4,sewer_and_water,2020-04-07 23:00:00,8.72,7.57
4,sewer_and_water,2020-04-08 00:00:00,6.72,5.82
4,sewer_and_water,2020-04-08 01:00:00,4.49,8.01
4,sewer_and_water,2020-04-08 02:00:00,8.52,7.14
4,sewer_and_water,2020-04-08 03:00:00,8.52,7.2
4,sewer_and_water,2020-04-08 04:00:00,3.8,6.93
4,sewer_and_water,2020-04-08 05:00:00,6.75,8.1
4,sewer_and_water,2020-04-08 06:00:00,9.07,5.53
4,sewer_and_water,2020-04-08 07:00:00,2.79,4.98
4,sewer_and_water,2020-04-08 08:00:00,6.66,6.51
4,sewer_and_water,2020-04-08 09:00:00,5.03,1.39
4,sewer_and_water,2020-04-08 10:00:00,5.28,1.54
4,sewer_and_water,2020-04-08 11:00:00,5.11,1.81
4,sewer_and_water,2020-04-08 12:00:00,5.57,2.13
4,sewer_and_water,2020-04-08 13:00:00,5.43,2.75
4,sewer_and_water,2020-04-08 14:00:00,5.33,3.49
4,sewer_and_water,2020-04-08 15:00:00,5.89,3.94
4,sewer_and_water,2020-04-08 16:00:00,6.03,4.43
4,sewer_and_water,2020-04-08 17:00:00,5.67,4.14
4,sewer_and_water,2020-04-08 18:00:00,4.94,4.65
4,sewer_and_water,2020-04-08 19:00:00,6.06,6.16
4,sewer_and_water,2020-04-08 21:00:00,3.13,5.09
4,sewer_and_water,2020-04-08 22:00:00,4,4.96
4,sewer_and_water,2020-04-08 23:00:00,6.21,6.55
4,sewer_and_water,2020-04-09 01:00:00,5.57,5.64
4,sewer_and_water,2020-04-09 03:00:00,5.97,6.05
4,sewer_and_water,2020-04-09 04:00:00,4.69,5.49
4,sewer_and_water,2020-04-09 05:00:00,4.7,5.58
4,sewer_and_water,2020-04-09 06:00:00,7.91,4.95
4,sewer_and_water,2020-04-09 08:00:00,6.07,6.63
4,sewer_and_water,2020-04-09 09:00:00,6.39,5.13
4,sewer_and_water,2020-04-09 10:00:00,7.36,5.32
4,sewer_and_water,2020-04-09 11:00:00,6.54,5.99
4,sewer_and_water,2020-04-09 12:00:00,7.71,4.43
4,sewer_and_water,2020-04-09 13:00:00,9.08,6.48
4,sewer_and_water,2020-04-09 14:00:00,5.42,4.08
4,sewer_and_water,2020-04-09 15:00:00,7.22,2.59
4,sewer_and_water,2020-04-09 16:00:00,7.09,1.93
4,sewer_and_water,2020-04-09 17:00:00,7.55,2.45
4,sewer_and_water,2020-04-09 18:00:00,7.33,2.98
4,sewer_and_water,2020-04-09 19:00:00,7.62,3.72
4,sewer_and_water,2020-04-09 20:00:00,7.31,4.34
4,sewer_and_water,2020-04-09 21:00:00,7.52,4.93
4,sewer_and_water,2020-04-09 22:00:00,6.81,4.86
4,sewer_and_water,2020-04-09 23:00:00,6.82,5
4,sewer_and_water,2020-04-10 00:00:00,6.68,5.11
4,sewer_and_water,2020-04-10 01:00:00,4.75,4.74
4,sewer_and_water,2020-04-10 03:00:00,6.15,5.78
4,sewer_and_water,2020-04-10 04:00:00,7.2,5.37
4,sewer_and_water,2020-04-10 15:00:00,6.5,4.62
4,sewer_and_water,2020-04-10 16:00:00,5.76,4.5
4,sewer_and_water,2020-04-10 18:00:00,3.92,4.28
4,sewer_and_water,2020-04-10 20:00:00,3.06,3.56
4,sewer_and_water,2020-04-10 21:00:00,5.32,5.9
4,sewer_and_water,2020-04-10 22:00:00,6.81,5.31
4,sewer_and_water,2020-04-10 23:00:00,8.21,5.5
5,sewer_and_water,2020-04-06 00:00:00,4.7,7.18
5,sewer_and_water,2020-04-06 01:00:00,5.46,6.76
5,sewer_and_water,2020-04-06 02:00:00,4.7,7.01
5,sewer_and_water,2020-04-06 03:00:00,6.71,5.62
5,sewer_and_water,2020-04-06 04:00:00,5.89,3.84
5,sewer_and_water,2020-04-06 05:00:00,5.35,4.64
5,sewer_and_water,2020-04-06 06:00:00,5.95,6.57
5,sewer_and_water,2020-04-06 07:00:00,4.88,4.45
5,sewer_and_water,2020-04-06 08:00:00,5.78,3.7
5,sewer_and_water,2020-04-06 09:00:00,4.75,3.42
5,sewer_and_water,2020-04-06 10:00:00,4.53,2.87
5,sewer_and_water,2020-04-06 11:00:00,6.75,5.8
5,sewer_and_water,2020-04-06 12:00:00,5.21,2.76
5,sewer_and_water,2020-04-06 13:00:00,5.09,3.01
5,sewer_and_water,2020-04-06 14:00:00,6.47,5.9
5,sewer_and_water,2020-04-06 15:00:00,3.03,8.03
5,sewer_and_water,2020-04-06 16:00:00,0.82,1.38
5,sewer_and_water,2020-04-06 17:00:00,2.24,3.81
5,sewer_and_water,2020-04-06 18:00:00,2.15,3.17
5,sewer_and_water,2020-04-06 19:00:00,2.84,3.92
5,sewer_and_water,2020-04-06 20:00:00,7.75,6.63
5,sewer_and_water,2020-04-06 21:00:00,4.51,5.9
5,sewer_and_water,2020-04-06 22:00:00,6.07,7.37
5,sewer_and_water,2020-04-06 23:00:00,5.31,6.14
5,sewer_and_water,2020-04-07 00:00:00,7.31,7.34
5,sewer_and_water,2020-04-07 01:00:00,8.76,6.23
5,sewer_and_water,2020-04-07 02:00:00,5.91,7.11
5,sewer_and_water,2020-04-07 03:00:00,1.54,3.88
5,sewer_and_water,2020-04-07 04:00:00,0.95,5.08
5,sewer_and_water,2020-04-07 05:00:00,7.32,6.49
5,sewer_and_water,2020-04-07 06:00:00,2.6,4.78
5,sewer_and_water,2020-04-07 07:00:00,7.8,6.21
