time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
2020-04-08 11:30:00,6.0,10.0,5.0,5.0,5.0,0.0,11
2020-04-08 12:20:00,6.0,9.0,5.0,6.0,6.0,1.0,11
2020-04-08 11:30:00,6.0,9.0,6.0,5.0,5.0,-0.0,11
2020-04-08 11:30:00,5.0,9.0,5.0,4.0,5.0,0.0,11
2020-04-08 12:20:00,7.0,9.0,4.0,5.0,6.0,0.0,11
2020-04-08 11:35:00,6.0,10.0,5.0,5.0,4.0,0.0,11
2020-04-08 12:40:00,6.0,9.0,6.0,4.0,5.0,-0.0,11
2020-04-08 11:30:00,6.0,9.0,6.0,4.0,5.0,0.0,11
2020-04-08 13:00:00,5.0,10.0,4.0,4.0,4.0,0.0,11
2020-04-08 11:30:00,7.0,10.0,3.0,2.0,6.0,0.0,11
2020-04-08 13:10:00,6.0,9.0,4.0,4.0,5.0,0.0,11
2020-04-08 13:35:00,5.0,10.0,4.0,3.0,4.0,0.0,11
2020-04-08 11:30:00,7.0,9.0,5.0,4.0,4.0,0.0,11
2020-04-08 12:00:00,4.0,8.0,5.0,4.0,5.0,0.0,11
2020-04-08 11:30:00,7.0,9.0,5.0,4.0,6.0,1.0,11
2020-04-08 11:30:00,7.0,9.0,5.0,4.0,6.0,0.0,11
2020-04-08 11:35:00,6.0,9.0,4.0,3.0,6.0,0.0,11
2020-04-08 12:35:00,7.0,9.0,5.0,5.0,5.0,-0.0,11
2020-04-08 11:30:00,5.0,8.0,4.0,4.0,5.0,0.0,11
2020-04-08 12:40:00,6.0,10.0,5.0,4.0,4.0,-0.0,11
2020-04-08 15:00:00,5.0,9.0,6.0,4.0,5.0,-0.0,11
2020-04-08 11:30:00,5.0,10.0,4.0,3.0,5.0,0.0,11
2020-04-08 13:40:00,7.0,10.0,6.0,6.0,5.0,0.0,11
2020-04-08 11:50:00,6.0,9.0,6.0,5.0,3.0,0.0,11
2020-04-08 13:25:00,5.0,10.0,5.0,3.0,4.0,-0.0,11
2020-04-08 12:00:00,6.0,9.0,6.0,3.0,7.0,-0.0,11
2020-04-08 15:20:00,5.0,8.0,5.0,4.0,5.0,-0.0,11
2020-04-08 11:30:00,5.0,9.0,6.0,3.0,5.0,-0.0,11
2020-04-08 12:05:00,5.0,10.0,5.0,3.0,4.0,0.0,11
2020-04-08 15:15:00,7.0,10.0,5.0,3.0,5.0,-0.0,11
2020-04-08 11:30:00,7.0,9.0,5.0,4.0,4.0,-0.0,11
2020-04-08 12:05:00,6.0,9.0,5.0,4.0,5.0,1.0,11
2020-04-08 11:30:00,5.0,9.0,5.0,4.0,4.0,-0.0,11
2020-04-08 13:25:00,5.0,9.0,5.0,3.0,6.0,1.0,11
2020-04-08 13:05:00,7.0,9.0,4.0,4.0,4.0,0.0,11
2020-04-08 11:30:00,6.0,9.0,5.0,4.0,5.0,-0.0,11
2020-04-08 12:55:00,7.0,9.0,5.0,5.0,4.0,0.0,11
2020-04-08 13:00:00,7.0,9.0,6.0,4.0,6.0,1.0,11
2020-04-08 11:30:00,6.0,10.0,5.0,4.0,4.0,0.0,11
2020-04-08 12:10:00,6.0,10.0,5.0,4.0,4.0,0.0,11
2020-04-08 11:30:00,6.0,8.0,5.0,4.0,4.0,-0.0,11
2020-04-08 13:05:00,6.0,9.0,6.0,5.0,6.0,0.0,11
2020-04-08 12:15:00,7.0,8.0,4.0,4.0,5.0,-0.0,11
2020-04-08 11:30:00,5.0,9.0,6.0,5.0,4.0,1.0,11
2020-04-08 12:30:00,6.0,9.0,5.0,4.0,5.0,0.0,11
2020-04-08 12:05:00,6.0,10.0,4.0,5.0,6.0,0.0,11
2020-04-08 12:00:00,6.0,9.0,5.0,3.0,6.0,0.0,11
2020-04-08 12:20:00,7.0,9.0,5.0,4.0,5.0,0.0,11
2020-04-08 12:25:00,6.0,10.0,5.0,4.0,5.0,0.0,11
2020-04-08 14:40:00,7.0,8.0,4.0,5.0,5.0,0.0,11
2020-04-08 12:25:00,7.0,9.0,5.0,5.0,5.0,0.0,11
2020-04-08 11:50:00,6.0,9.0,5.0,5.0,5.0,0.0,11
2020-04-08 13:05:00,6.0,9.0,4.0,5.0,5.0,0.0,11
2020-04-08 11:30:00,6.0,9.0,5.0,5.0,5.0,1.0,11
2020-04-08 11:55:00,5.0,9.0,5.0,4.0,5.0,0.0,11
2020-04-08 11:30:00,6.0,9.0,6.0,5.0,5.0,-0.0,11
2020-04-08 11:30:00,5.0,9.0,4.0,5.0,6.0,0.0,11
2020-04-08 11:30:00,5.0,9.0,6.0,3.0,4.0,1.0,11
2020-04-08 13:15:00,5.0,10.0,5.0,4.0,5.0,0.0,11
2020-04-08 11:55:00,5.0,10.0,6.0,5.0,6.0,-0.0,11
2020-04-08 15:35:00,6.0,10.0,6.0,3.0,6.0,1.0,11
2020-04-08 11:45:00,6.0,9.0,5.0,4.0,6.0,-0.0,11
2020-04-08 12:10:00,6.0,9.0,5.0,5.0,6.0,0.0,11
2020-04-08 12:35:00,6.0,8.0,5.0,4.0,6.0,0.0,11
2020-04-08 11:40:00,5.0,10.0,5.0,3.0,5.0,-0.0,11
2020-04-08 11:30:00,6.0,10.0,4.0,4.0,5.0,0.0,11
2020-04-08 11:30:00,7.0,9.0,6.0,4.0,6.0,-0.0,11
2020-04-08 12:55:00,5.0,9.0,5.0,5.0,5.0,-0.0,11
2020-04-08 12:25:00,5.0,8.0,6.0,4.0,4.0,-0.0,11
2020-04-08 11:35:00,6.0,8.0,4.0,3.0,5.0,-0.0,11
2020-04-08 11:30:00,6.0,8.0,4.0,4.0,4.0,0.0,11
2020-04-08 12:05:00,6.0,8.0,5.0,4.0,4.0,-0.0,11
2020-04-08 11:30:00,6.0,9.0,6.0,4.0,5.0,1.0,11
2020-04-08 11:30:00,7.0,9.0,4.0,2.0,5.0,-0.0,11
2020-04-08 12:50:00,7.0,9.0,4.0,4.0,6.0,-0.0,11
2020-04-08 11:30:00,5.0,9.0,6.0,4.0,6.0,0.0,11
2020-04-08 11:30:00,7.0,8.0,4.0,5.0,5.0,0.0,11
2020-04-08 12:50:00,6.0,9.0,5.0,4.0,4.0,1.0,11
2020-04-08 12:45:00,6.0,8.0,4.0,4.0,5.0,0.0,11
2020-04-08 11:55:00,7.0,9.0,5.0,3.0,4.0,0.0,11
2020-04-08 11:30:00,6.0,9.0,7.0,3.0,6.0,1.0,11
2020-04-08 12:45:00,5.0,8.0,5.0,4.0,3.0,0.0,11
2020-04-08 11:35:00,6.0,9.0,5.0,5.0,4.0,1.0,11
2020-04-08 12:15:00,7.0,10.0,4.0,3.0,5.0,-0.0,11
2020-04-08 12:00:00,5.0,9.0,4.0,4.0,5.0,1.0,11
2020-04-08 11:30:00,8.0,9.0,6.0,3.0,4.0,1.0,11
2020-04-08 11:30:00,6.0,9.0,5.0,3.0,6.0,0.0,11
2020-04-08 16:15:00,6.0,9.0,5.0,4.0,6.0,0.0,11
2020-04-08 12:10:00,6.0,10.0,5.0,5.0,5.0,0.0,11
2020-04-08 13:20:00,7.0,8.0,5.0,4.0,4.0,0.0,11
2020-04-08 11:35:00,7.0,10.0,4.0,4.0,5.0,0.0,11
2020-04-08 12:40:00,6.0,9.0,5.0,3.0,6.0,0.0,11
2020-04-08 11:30:00,6.0,8.0,5.0,4.0,4.0,0.0,11
2020-04-08 11:40:00,4.0,9.0,5.0,5.0,5.0,1.0,11
2020-04-08 14:25:00,6.0,10.0,5.0,3.0,3.0,1.0,11
2020-04-08 14:05:00,7.0,8.0,5.0,4.0,5.0,,11
2020-04-08 12:40:00,7.0,9.0,5.0,3.0,5.0,0.0,11
2020-04-08 11:35:00,5.0,9.0,5.0,4.0,4.0,1.0,11
2020-04-08 14:00:00,5.0,10.0,5.0,5.0,6.0,0.0,11
2020-04-08 11:30:00,6.0,9.0,6.0,4.0,5.0,,11
2020-04-08 13:25:00,6.0,10.0,5.0,4.0,4.0,0.0,11
2020-04-08 14:05:00,6.0,10.0,4.0,4.0,6.0,1.0,11
2020-04-08 11:45:00,6.0,10.0,6.0,4.0,4.0,0.0,11
2020-04-08 11:30:00,5.0,10.0,6.0,3.0,5.0,0.0,11
2020-04-08 13:40:00,7.0,9.0,4.0,3.0,6.0,1.0,11
2020-04-08 11:30:00,6.0,9.0,4.0,3.0,5.0,-0.0,11
2020-04-08 11:30:00,6.0,7.0,5.0,4.0,4.0,0.0,11
2020-04-08 11:45:00,3.0,7.0,4.0,,3.0,1.0,12
2020-04-08 15:20:00,4.0,5.0,5.0,,2.0,0.0,12
2020-04-08 12:05:00,4.0,6.0,4.0,,2.0,0.0,12
2020-04-08 10:40:00,3.0,5.0,5.0,,2.0,-0.0,12
2020-04-08 13:00:00,4.0,5.0,5.0,,4.0,0.0,12
2020-04-08 11:35:00,2.0,6.0,5.0,,3.0,0.0,12
2020-04-08 12:15:00,3.0,6.0,4.0,,3.0,1.0,12
2020-04-08 10:40:00,3.0,6.0,4.0,,3.0,-0.0,12
2020-04-08 11:45:00,4.0,5.0,2.0,,3.0,-0.0,12
2020-04-08 11:00:00,3.0,6.0,5.0,,2.0,0.0,12
2020-04-08 11:30:00,3.0,7.0,4.0,,2.0,1.0,12
2020-04-08 10:45:00,4.0,7.0,5.0,,3.0,1.0,12
2020-04-08 10:50:00,3.0,7.0,4.0,,3.0,0.0,12
2020-04-08 12:25:00,3.0,5.0,4.0,,3.0,0.0,12
2020-04-08 12:05:00,3.0,7.0,5.0,,3.0,0.0,12
2020-04-08 10:40:00,4.0,6.0,2.0,,3.0,-0.0,12
2020-04-08 10:55:00,3.0,7.0,3.0,,2.0,1.0,12
2020-04-08 10:20:00,3.0,5.0,4.0,,3.0,1.0,12
2020-04-08 10:25:00,2.0,7.0,4.0,,2.0,1.0,12
2020-04-08 11:20:00,3.0,6.0,4.0,,2.0,0.0,12
2020-04-08 11:45:00,3.0,7.0,4.0,,2.0,0.0,12
2020-04-08 11:45:00,3.0,6.0,5.0,,3.0,0.0,12
2020-04-08 10:35:00,3.0,5.0,3.0,,3.0,0.0,12
2020-04-08 12:40:00,3.0,7.0,3.0,,3.0,-0.0,12
2020-04-08 12:10:00,4.0,7.0,3.0,,3.0,-0.0,12
2020-04-08 11:00:00,3.0,5.0,4.0,,1.0,-0.0,12
2020-04-08 10:25:00,4.0,7.0,3.0,,3.0,1.0,12
2020-04-08 15:00:00,2.0,7.0,5.0,5.0,2.0,0.0,12
2020-04-08 15:00:00,3.0,6.0,4.0,,4.0,-0.0,12
2020-04-08 16:10:00,3.0,7.0,4.0,,4.0,-0.0,12
2020-04-08 16:30:00,3.0,8.0,4.0,,2.0,0.0,12
2020-04-08 12:35:00,4.0,6.0,5.0,2.0,3.0,0.0,12
2020-04-08 10:30:00,3.0,6.0,4.0,,3.0,0.0,12
2020-04-08 10:55:00,3.0,7.0,5.0,,3.0,1.0,12
2020-04-08 10:40:00,3.0,6.0,4.0,,3.0,-0.0,12
2020-04-08 10:30:00,3.0,5.0,4.0,,3.0,0.0,12
2020-04-08 11:10:00,2.0,5.0,3.0,,4.0,0.0,12
2020-04-08 12:45:00,3.0,5.0,3.0,,3.0,0.0,12
2020-04-08 12:35:00,4.0,6.0,4.0,,4.0,0.0,12
2020-04-08 10:30:00,4.0,7.0,3.0,,2.0,0.0,12
2020-04-08 11:30:00,4.0,7.0,6.0,,3.0,-0.0,12
2020-04-08 11:20:00,2.0,7.0,4.0,,3.0,0.0,12
2020-04-08 11:20:00,3.0,6.0,5.0,,4.0,0.0,12
2020-04-08 10:20:00,3.0,6.0,3.0,,3.0,-0.0,12
2020-04-08 10:25:00,4.0,7.0,4.0,,3.0,0.0,12
2020-04-08 10:50:00,3.0,6.0,4.0,,4.0,0.0,12
2020-04-08 11:30:00,3.0,6.0,4.0,,2.0,0.0,12
2020-04-08 11:30:00,3.0,6.0,6.0,,2.0,1.0,12
2020-04-08 10:20:00,4.0,6.0,4.0,,3.0,-0.0,12
2020-04-08 10:45:00,2.0,6.0,3.0,,3.0,1.0,12
2020-04-08 20:00:00,2.0,6.0,4.0,,3.0,0.0,12
2020-04-08 11:20:00,5.0,6.0,4.0,,2.0,0.0,12
2020-04-08 13:10:00,2.0,6.0,4.0,,3.0,0.0,12
2020-04-08 11:40:00,4.0,6.0,4.0,,4.0,0.0,12
2020-04-08 11:10:00,3.0,6.0,4.0,,4.0,-0.0,12
2020-04-08 12:15:00,3.0,7.0,5.0,,2.0,1.0,12
2020-04-08 13:30:00,3.0,6.0,3.0,,2.0,-0.0,12
2020-04-08 12:30:00,3.0,8.0,5.0,,5.0,0.0,12
2020-04-08 11:20:00,4.0,6.0,4.0,,4.0,1.0,12
2020-04-08 11:40:00,4.0,5.0,4.0,,3.0,0.0,12
2020-04-08 11:20:00,2.0,7.0,4.0,,2.0,0.0,12
2020-04-08 11:15:00,4.0,6.0,4.0,,3.0,-0.0,12
2020-04-08 11:15:00,3.0,5.0,4.0,,3.0,0.0,12
2020-04-08 12:30:00,4.0,6.0,5.0,,4.0,-0.0,12
2020-04-08 11:20:00,3.0,4.0,4.0,,3.0,1.0,12
2020-04-08 11:05:00,3.0,7.0,4.0,,2.0,0.0,12
2020-04-08 10:35:00,4.0,5.0,3.0,,4.0,0.0,12
2020-04-08 12:55:00,3.0,6.0,5.0,,3.0,0.0,12
2020-04-08 12:20:00,3.0,6.0,5.0,,3.0,0.0,12
2020-04-08 11:10:00,3.0,7.0,5.0,,2.0,0.0,12
2020-04-08 11:35:00,3.0,5.0,4.0,,4.0,-0.0,12
2020-04-08 11:35:00,4.0,7.0,4.0,,1.0,0.0,12
2020-04-08 12:20:00,3.0,6.0,5.0,,4.0,0.0,12
2020-04-08 11:40:00,3.0,7.0,4.0,,3.0,-0.0,12
2020-04-08 16:05:00,4.0,5.0,4.0,,3.0,0.0,12
2020-04-08 15:05:00,3.0,6.0,4.0,,2.0,0.0,12
2020-04-08 10:45:00,4.0,7.0,5.0,,4.0,1.0,12
2020-04-08 13:30:00,2.0,7.0,3.0,,3.0,0.0,12
2020-04-08 10:40:00,3.0,6.0,5.0,,4.0,0.0,12
2020-04-08 13:45:00,3.0,7.0,4.0,,2.0,0.0,12
2020-04-08 14:55:00,2.0,6.0,5.0,0.0,2.0,-0.0,12
2020-04-08 12:00:00,4.0,6.0,4.0,,2.0,0.0,12
2020-04-08 11:20:00,3.0,6.0,4.0,,4.0,-0.0,12
2020-04-08 11:00:00,4.0,6.0,4.0,,3.0,0.0,12
2020-04-08 11:10:00,3.0,6.0,3.0,,3.0,0.0,12
2020-04-08 13:10:00,2.0,6.0,5.0,,2.0,0.0,12
2020-04-08 10:50:00,3.0,6.0,3.0,,2.0,0.0,12
2020-04-08 11:35:00,3.0,6.0,4.0,,2.0,1.0,12
2020-04-08 10:35:00,3.0,6.0,4.0,,2.0,0.0,12
2020-04-08 10:25:00,3.0,5.0,3.0,,2.0,0.0,12
2020-04-08 12:15:00,3.0,6.0,4.0,,3.0,-0.0,12
2020-04-08 10:40:00,3.0,5.0,3.0,,2.0,1.0,12
2020-04-08 12:20:00,3.0,6.0,3.0,,2.0,-0.0,12
2020-04-08 14:20:00,3.0,6.0,5.0,,3.0,1.0,12
2020-04-08 10:55:00,2.0,5.0,5.0,,3.0,0.0,12
2020-04-08 10:55:00,4.0,7.0,4.0,,4.0,0.0,12
2020-04-08 12:40:00,3.0,6.0,5.0,,4.0,0.0,12
2020-04-08 12:45:00,4.0,7.0,4.0,,2.0,0.0,12
2020-04-08 10:35:00,3.0,7.0,4.0,,3.0,0.0,12
2020-04-08 12:45:00,4.0,5.0,4.0,,4.0,1.0,12
2020-04-08 11:30:00,4.0,5.0,4.0,,4.0,0.0,12
2020-04-08 12:10:00,2.0,7.0,5.0,,5.0,1.0,12
2020-04-08 11:25:00,3.0,8.0,3.0,,3.0,0.0,12
2020-04-08 11:40:00,3.0,5.0,3.0,,3.0,-0.0,12
2020-04-08 10:30:00,3.0,6.0,3.0,,2.0,0.0,12
2020-04-08 11:35:00,3.0,6.0,4.0,,2.0,0.0,12
2020-04-08 10:55:00,3.0,7.0,4.0,,3.0,-0.0,12
2020-04-08 10:20:00,4.0,6.0,4.0,,3.0,0.0,12
2020-04-08 14:30:00,3.0,6.0,3.0,,4.0,-0.0,12
2020-04-08 11:30:00,3.0,5.0,3.0,,2.0,-0.0,12
2020-04-08 10:25:00,3.0,6.0,4.0,,3.0,1.0,12
2020-04-08 12:25:00,3.0,6.0,3.0,,3.0,1.0,12
2020-04-08 11:10:00,4.0,6.0,5.0,,2.0,-0.0,12
2020-04-08 11:30:00,4.0,7.0,4.0,,3.0,0.0,12
2020-04-08 13:30:00,3.0,5.0,4.0,,2.0,-0.0,12
2020-04-08 10:30:00,4.0,7.0,3.0,,2.0,0.0,12
2020-04-08 10:15:00,3.0,7.0,4.0,,3.0,0.0,12
2020-04-08 11:10:00,2.0,5.0,3.0,,3.0,1.0,12
2020-04-08 13:10:00,4.0,5.0,4.0,,2.0,0.0,12
2020-04-08 11:25:00,3.0,5.0,5.0,,3.0,-0.0,12
2020-04-08 11:40:00,3.0,6.0,5.0,,3.0,1.0,12
2020-04-08 10:50:00,4.0,8.0,4.0,,3.0,0.0,12
2020-04-08 14:10:00,4.0,7.0,5.0,,3.0,-0.0,12
2020-04-08 11:20:00,3.0,6.0,4.0,,3.0,1.0,12
2020-04-08 14:20:00,3.0,6.0,4.0,,4.0,0.0,12
2020-04-08 11:40:00,3.0,6.0,5.0,,3.0,0.0,12
2020-04-08 12:15:00,3.0,4.0,4.0,,3.0,0.0,12
2020-04-08 12:45:00,4.0,6.0,3.0,,2.0,0.0,12
2020-04-08 11:50:00,3.0,6.0,6.0,,3.0,1.0,12
2020-04-08 15:20:00,4.0,7.0,4.0,,3.0,0.0,12
2020-04-08 11:15:00,3.0,6.0,3.0,,2.0,-0.0,12
2020-04-08 13:15:00,4.0,6.0,4.0,,4.0,1.0,12
2020-04-08 10:55:00,2.0,6.0,4.0,,3.0,0.0,12
2020-04-08 12:20:00,3.0,6.0,3.0,,4.0,1.0,12
2020-04-08 10:30:00,3.0,2.0,2.0,,3.0,-0.0,13
2020-04-08 12:25:00,3.0,1.0,3.0,,3.0,0.0,13
2020-04-08 11:00:00,2.0,1.0,1.0,6.0,3.0,0.0,13
2020-04-08 10:15:00,1.0,2.0,2.0,,1.0,-0.0,13
2020-04-08 11:05:00,3.0,2.0,2.0,,2.0,-0.0,13
2020-04-08 15:05:00,2.0,2.0,1.0,,2.0,-0.0,13
2020-04-08 10:50:00,3.0,3.0,2.0,,3.0,1.0,13
2020-04-08 10:55:00,2.0,2.0,2.0,,2.0,0.0,13
2020-04-08 10:50:00,2.0,2.0,2.0,,1.0,-0.0,13
2020-04-08 17:00:00,3.0,1.0,2.0,,2.0,1.0,13
2020-04-08 14:10:00,3.0,1.0,3.0,,2.0,0.0,13
2020-04-08 14:35:00,2.0,1.0,2.0,,2.0,1.0,13
2020-04-08 11:25:00,2.0,2.0,2.0,,3.0,0.0,13
2020-04-08 11:05:00,1.0,2.0,2.0,,2.0,-0.0,13
2020-04-08 10:50:00,2.0,2.0,4.0,,2.0,0.0,13
2020-04-08 11:20:00,3.0,2.0,2.0,,3.0,1.0,13
2020-04-08 14:05:00,1.0,1.0,1.0,,2.0,0.0,13
2020-04-08 11:40:00,3.0,2.0,2.0,,1.0,-0.0,13
2020-04-08 11:35:00,3.0,3.0,2.0,,3.0,1.0,13
2020-04-08 13:50:00,2.0,0.0,2.0,,2.0,-0.0,13
2020-04-08 10:45:00,3.0,2.0,2.0,,2.0,0.0,13
2020-04-08 13:05:00,1.0,2.0,2.0,,2.0,0.0,13
2020-04-08 11:30:00,2.0,4.0,1.0,,1.0,1.0,13
2020-04-08 13:15:00,2.0,3.0,3.0,,1.0,0.0,13
2020-04-08 10:35:00,3.0,2.0,3.0,,2.0,-0.0,13
2020-04-08 10:35:00,2.0,2.0,2.0,,2.0,-0.0,13
2020-04-08 11:00:00,2.0,1.0,3.0,,2.0,-0.0,13
2020-04-08 12:45:00,2.0,2.0,2.0,,4.0,-0.0,13
2020-04-08 11:15:00,2.0,1.0,2.0,,2.0,1.0,13
2020-04-08 11:25:00,1.0,2.0,2.0,,2.0,1.0,13
2020-04-08 11:25:00,2.0,1.0,3.0,,2.0,1.0,13
2020-04-08 10:55:00,2.0,3.0,1.0,,4.0,-0.0,13
2020-04-08 10:55:00,2.0,0.0,2.0,,3.0,0.0,13
2020-04-08 10:45:00,1.0,2.0,2.0,,2.0,0.0,13
2020-04-08 11:45:00,1.0,2.0,2.0,,2.0,0.0,13
2020-04-08 11:05:00,4.0,2.0,1.0,,2.0,0.0,13
2020-04-08 12:15:00,3.0,2.0,1.0,,1.0,-0.0,13
2020-04-08 10:35:00,1.0,2.0,3.0,,2.0,0.0,13
2020-04-08 10:35:00,1.0,1.0,1.0,,1.0,0.0,13
2020-04-08 10:20:00,3.0,3.0,2.0,,2.0,-0.0,13
2020-04-08 11:55:00,6.0,8.0,7.0,,6.0,-0.0,14
2020-04-08 11:20:00,7.0,7.0,8.0,,5.0,0.0,14
2020-04-08 11:05:00,6.0,7.0,7.0,,5.0,0.0,14
2020-04-08 11:35:00,6.0,7.0,6.0,,5.0,-0.0,14
2020-04-08 11:30:00,6.0,6.0,6.0,,5.0,0.0,14
2020-04-08 11:00:00,6.0,6.0,7.0,,6.0,1.0,14
2020-04-08 11:25:00,6.0,6.0,8.0,,6.0,1.0,14
2020-04-08 10:55:00,6.0,8.0,8.0,,5.0,0.0,14
2020-04-08 10:50:00,7.0,7.0,6.0,,5.0,0.0,14
2020-04-08 10:40:00,5.0,8.0,7.0,,4.0,0.0,14
2020-04-08 11:45:00,6.0,8.0,7.0,,4.0,0.0,14
2020-04-08 12:35:00,7.0,7.0,8.0,,4.0,-0.0,14
2020-04-08 11:15:00,6.0,8.0,7.0,,4.0,0.0,14
2020-04-08 13:55:00,7.0,7.0,7.0,,5.0,0.0,14
2020-04-08 11:05:00,5.0,8.0,7.0,,5.0,-0.0,14
2020-04-08 12:00:00,6.0,7.0,7.0,,6.0,1.0,14
2020-04-08 14:35:00,6.0,7.0,7.0,,5.0,0.0,14
2020-04-08 15:00:00,6.0,6.0,6.0,,5.0,0.0,14
2020-04-08 13:50:00,5.0,7.0,7.0,,4.0,0.0,14
2020-04-08 12:05:00,5.0,8.0,7.0,,4.0,0.0,14
2020-04-08 13:15:00,7.0,7.0,7.0,,5.0,0.0,14
2020-04-08 10:40:00,7.0,7.0,7.0,,6.0,-0.0,14
2020-04-08 10:40:00,6.0,7.0,9.0,,5.0,0.0,14
2020-04-08 11:45:00,7.0,8.0,6.0,,5.0,0.0,14
2020-04-08 10:45:00,7.0,8.0,7.0,,5.0,0.0,14
2020-04-08 11:15:00,6.0,7.0,7.0,,5.0,0.0,14
2020-04-08 11:30:00,6.0,7.0,7.0,,4.0,-0.0,14
2020-04-08 11:30:00,5.0,6.0,6.0,,4.0,-0.0,14
2020-04-08 12:05:00,7.0,8.0,7.0,,4.0,1.0,14
2020-04-08 10:45:00,5.0,7.0,6.0,,5.0,0.0,14
2020-04-08 13:45:00,6.0,7.0,6.0,,6.0,1.0,14
2020-04-08 11:10:00,6.0,6.0,7.0,,3.0,1.0,14
2020-04-08 10:15:00,7.0,7.0,7.0,,6.0,0.0,14
2020-04-08 11:00:00,6.0,6.0,6.0,,5.0,1.0,14
2020-04-08 12:30:00,5.0,7.0,7.0,,6.0,0.0,14
2020-04-08 10:40:00,5.0,8.0,6.0,,5.0,-0.0,14
2020-04-08 11:05:00,6.0,7.0,7.0,,5.0,-0.0,14
2020-04-08 10:45:00,6.0,8.0,6.0,,5.0,-0.0,14
2020-04-08 10:20:00,5.0,7.0,7.0,,6.0,0.0,14
2020-04-08 10:55:00,6.0,8.0,6.0,,4.0,0.0,14
2020-04-08 11:35:00,6.0,6.0,7.0,,6.0,-0.0,14
2020-04-08 15:25:00,6.0,8.0,7.0,,4.0,0.0,14
2020-04-08 10:25:00,5.0,8.0,6.0,,4.0,1.0,14
2020-04-08 10:50:00,6.0,7.0,7.0,,5.0,-0.0,14
2020-04-08 11:40:00,7.0,7.0,7.0,,6.0,-0.0,14
2020-04-08 10:20:00,5.0,7.0,7.0,,6.0,-0.0,14
2020-04-08 11:25:00,6.0,6.0,7.0,,5.0,0.0,14
2020-04-08 12:55:00,6.0,7.0,8.0,,4.0,0.0,14
2020-04-08 10:50:00,6.0,8.0,6.0,,4.0,0.0,14
2020-04-08 13:35:00,5.0,7.0,8.0,,5.0,1.0,14
2020-04-08 11:15:00,6.0,7.0,7.0,,4.0,1.0,14
2020-04-08 11:00:00,5.0,6.0,6.0,,4.0,0.0,14
2020-04-08 11:15:00,6.0,7.0,7.0,,5.0,0.0,14
2020-04-08 11:50:00,7.0,7.0,7.0,,7.0,0.0,14
2020-04-08 14:50:00,7.0,7.0,7.0,,5.0,0.0,14
2020-04-08 10:25:00,6.0,9.0,6.0,,5.0,1.0,14
2020-04-08 11:55:00,6.0,7.0,8.0,,6.0,0.0,14
2020-04-08 10:40:00,6.0,7.0,7.0,,5.0,0.0,14
2020-04-08 12:25:00,4.0,8.0,7.0,,7.0,0.0,14
2020-04-08 10:35:00,6.0,7.0,7.0,,5.0,0.0,14
2020-04-08 13:40:00,6.0,7.0,8.0,,5.0,0.0,14
2020-04-08 10:45:00,6.0,7.0,7.0,,4.0,0.0,14
2020-04-08 11:10:00,6.0,7.0,7.0,,5.0,-0.0,14
2020-04-08 11:00:00,6.0,7.0,7.0,,5.0,-0.0,14
2020-04-08 10:40:00,6.0,8.0,7.0,,5.0,-0.0,14
2020-04-08 11:30:00,7.0,8.0,6.0,,6.0,0.0,14
2020-04-08 11:00:00,5.0,7.0,7.0,,4.0,-0.0,14
2020-04-08 10:55:00,4.0,6.0,7.0,,5.0,1.0,14
2020-04-08 11:00:00,5.0,7.0,7.0,,5.0,0.0,14
2020-04-08 10:25:00,6.0,8.0,7.0,,4.0,-0.0,14
2020-04-08 16:55:00,6.0,7.0,7.0,,5.0,-0.0,14
2020-04-08 11:35:00,6.0,8.0,6.0,,5.0,1.0,14
2020-04-08 11:10:00,6.0,6.0,6.0,,4.0,-0.0,14
2020-04-08 13:40:00,6.0,8.0,7.0,,5.0,1.0,14
2020-04-08 12:00:00,5.0,8.0,7.0,,5.0,1.0,14
2020-04-08 11:05:00,6.0,7.0,7.0,,5.0,-0.0,14
2020-04-08 11:30:00,7.0,6.0,7.0,,4.0,-0.0,14
2020-04-08 13:05:00,8.0,8.0,8.0,,6.0,-0.0,14
2020-04-08 13:25:00,6.0,7.0,8.0,,4.0,0.0,14
2020-04-08 11:25:00,6.0,8.0,7.0,,5.0,0.0,14
2020-04-08 14:40:00,6.0,7.0,6.0,,5.0,-0.0,14
2020-04-08 11:55:00,5.0,7.0,7.0,,5.0,1.0,14
2020-04-08 10:40:00,6.0,7.0,8.0,,5.0,-0.0,14
2020-04-08 10:50:00,6.0,7.0,6.0,,6.0,1.0,14
2020-04-08 12:30:00,6.0,7.0,8.0,,4.0,-0.0,14
2020-04-08 10:50:00,4.0,7.0,7.0,,6.0,-0.0,14
2020-04-08 10:50:00,5.0,6.0,6.0,,4.0,0.0,14
2020-04-08 10:25:00,6.0,8.0,7.0,,5.0,0.0,14
2020-04-08 16:00:00,7.0,8.0,6.0,,6.0,0.0,14
2020-04-08 11:40:00,7.0,7.0,8.0,,4.0,1.0,14
2020-04-08 11:10:00,7.0,7.0,7.0,,6.0,0.0,14
2020-04-08 11:00:00,5.0,7.0,7.0,,5.0,0.0,14
2020-04-08 10:45:00,6.0,5.0,8.0,,5.0,-0.0,14
2020-04-08 14:05:00,7.0,6.0,8.0,,4.0,0.0,14
