cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%,time_end
shake_intensity,8,2020-04-06 14:40:00,0.5678901,0.5416472,0.3514128,0.8319904,0.3514128,0.7593642,0.4017253,0.7276536,0.4467388,0.5990192,0.2910779,0.3509740,0.3772195,0.3970522,0.4070503,0.4257210,0.4467014,0.4506413,0.4598504,0.4756017,0.4813515,0.4939144,0.5039695,0.5074036,0.5163335,0.5221679,0.5299310,0.5333443,0.5421634,0.5532552,0.5584811,0.5620600,0.5701916,0.5764499,0.5866823,0.5940820,0.5989948,0.6101299,0.6315134,0.6438398,0.6564307,0.6626881,0.6800944,0.6853789,0.7099143,0.7254442,0.7363752,0.7543610,0.7915806,0.8249716,0.8689562,2020-04-06 14:40:00
shake_intensity,8,2020-04-06 16:15:00,0.3186365,0.2865688,0.1871185,0.4444832,0.2200103,0.4444832,0.2283795,0.3987546,0.2523487,0.3382318,0.1716650,0.1949125,0.2100326,0.2281754,0.2371440,0.2517489,0.2580160,0.2619383,0.2642684,0.2699027,0.2738288,0.2769280,0.2817718,0.2859435,0.2885849,0.2908271,0.2916831,0.2933701,0.2965825,0.3047259,0.3100218,0.3137295,0.3218551,0.3266432,0.3341215,0.3381371,0.3441514,0.3497319,0.3529223,0.3598269,0.3655600,0.3702682,0.3747352,0.3811119,0.3913951,0.3983574,0.4072211,0.4252365,0.4392084,0.4518193,0.4946448,2020-04-06 16:15:00
shake_intensity,8,2020-04-07 15:05:00,0.2677638,0.2603144,0.2075513,0.3426632,0.2076581,0.3256633,0.2268598,0.3170636,0.2437027,0.2858813,0.1757160,0.2037256,0.2101302,0.2162514,0.2223430,0.2287518,0.2327325,0.2369444,0.2413446,0.2445453,0.2458752,0.2476499,0.2501927,0.2527001,0.2542319,0.2563140,0.2574611,0.2589081,0.2612758,0.2651748,0.2667438,0.2682367,0.2699408,0.2719166,0.2745158,0.2771489,0.2798383,0.2816372,0.2848395,0.2867500,0.2905987,0.2940564,0.2965523,0.3004676,0.3020058,0.3075042,0.3134368,0.3220055,0.3289120,0.3392148,0.3669874,2020-04-07 15:05:00
shake_intensity,8,2020-04-06 14:45:00,0.5079357,0.4947895,0.3832923,0.6847713,0.3832923,0.6463692,0.3982959,0.5967277,0.4190470,0.5305789,0.3239526,0.3754367,0.3964267,0.4044645,0.4109305,0.4142472,0.4188004,0.4239694,0.4294489,0.4357414,0.4422881,0.4470295,0.4508539,0.4629571,0.4682351,0.4734507,0.4811845,0.4842703,0.4878356,0.4920626,0.4989930,0.5062309,0.5122266,0.5194226,0.5243550,0.5273590,0.5302024,0.5380782,0.5486791,0.5569352,0.5611523,0.5677261,0.5727915,0.5786288,0.5960248,0.6074431,0.6274324,0.6365362,0.6702915,0.6844307,0.7478755,2020-04-06 14:45:00
shake_intensity,8,2020-04-06 20:00:00,0.2673793,0.2475205,0.2262636,0.3298864,0.2320016,0.3165280,0.2320016,0.2972477,0.2393469,0.2710718,0.2138576,0.2261480,0.2327185,0.2340359,0.2362345,0.2397998,0.2406179,0.2419279,0.2428746,0.2441675,0.2456628,0.2468647,0.2479988,0.2493211,0.2517523,0.2528263,0.2561633,0.2582279,0.2608932,0.2617688,0.2630997,0.2647938,0.2665851,0.2681575,0.2697775,0.2715588,0.2746900,0.2767618,0.2782537,0.2797411,0.2824919,0.2847305,0.2916704,0.2949120,0.2994495,0.3038201,0.3082222,0.3112487,0.3218294,0.3296017,0.3534492,2020-04-06 20:00:00
shake_intensity,8,2020-04-06 16:20:00,0.2961457,0.3053979,0.2222823,0.3621680,0.2395138,0.3621680,0.2398782,0.3413333,0.2684238,0.3246633,0.2129177,0.2256937,0.2344930,0.2398508,0.2442468,0.2480603,0.2501275,0.2576060,0.2613888,0.2646860,0.2682733,0.2708915,0.2727557,0.2739454,0.2771474,0.2809143,0.2827264,0.2875853,0.2892221,0.2942967,0.2972597,0.3002393,0.3016897,0.3046598,0.3066076,0.3099534,0.3125021,0.3169435,0.3191160,0.3229391,0.3243726,0.3285331,0.3308500,0.3322096,0.3373830,0.3412124,0.3477302,0.3528662,0.3577479,0.3624462,0.3981306,2020-04-06 16:20:00
shake_intensity,8,2020-04-06 14:50:00,0.5377723,0.4569164,0.3620089,0.7930105,0.3247214,0.6922713,0.3800980,0.6624527,0.3800980,0.5439388,0.2854829,0.3618103,0.3745963,0.3823126,0.3932491,0.4028647,0.4085867,0.4169896,0.4283970,0.4408543,0.4451324,0.4496231,0.4544865,0.4633169,0.4752141,0.4830370,0.4889638,0.5010453,0.5089485,0.5219458,0.5280931,0.5357335,0.5432535,0.5499804,0.5633116,0.5714795,0.5891249,0.6029576,0.6060467,0.6135320,0.6220554,0.6249819,0.6329299,0.6420232,0.6597173,0.6718409,0.6837447,0.7310427,0.7548827,0.7857363,0.8753555,2020-04-06 14:50:00
shake_intensity,8,2020-04-06 16:25:00,0.3261476,0.3187404,0.2529827,0.4078912,0.2682002,0.3968685,0.2695911,0.3637667,0.2909967,0.3379303,0.2529827,0.2622784,0.2695216,0.2759267,0.2794354,0.2820708,0.2847342,0.2872108,0.2915790,0.2945845,0.2973377,0.3027838,0.3039490,0.3058301,0.3084429,0.3101944,0.3148670,0.3161152,0.3169713,0.3193051,0.3203721,0.3214335,0.3239510,0.3256849,0.3305904,0.3328237,0.3335408,0.3363555,0.3382046,0.3416496,0.3490743,0.3521177,0.3557303,0.3612040,0.3637053,0.3713153,0.3790914,0.3916671,0.3974197,0.4263348,0.4601617,2020-04-06 16:25:00
shake_intensity,8,2020-04-06 20:05:00,0.2696844,0.2766217,0.2321618,0.3096191,0.2327210,0.2966513,0.2442135,0.2957376,0.2569424,0.2847275,0.2206177,0.2327070,0.2381191,0.2402589,0.2421380,0.2448269,0.2464526,0.2478725,0.2499773,0.2525003,0.2553616,0.2573483,0.2587643,0.2602210,0.2614431,0.2626158,0.2640568,0.2653960,0.2667987,0.2675162,0.2707277,0.2729688,0.2739349,0.2754828,0.2761467,0.2770703,0.2781633,0.2788476,0.2806055,0.2826927,0.2846047,0.2859134,0.2879095,0.2888211,0.2906699,0.2920469,0.2942989,0.2966446,0.3038934,0.3097236,0.3186360,2020-04-06 20:05:00
shake_intensity,8,2020-04-06 14:55:00,0.4864829,0.4690467,0.3352507,0.6527453,0.3622118,0.6264248,0.3625431,0.5673859,0.4288634,0.5416597,0.2953223,0.3403254,0.3630364,0.3666525,0.3751832,0.3842326,0.3914545,0.3954954,0.4033518,0.4109821,0.4189967,0.4307341,0.4385951,0.4454045,0.4483992,0.4554131,0.4587471,0.4672130,0.4701063,0.4740887,0.4794843,0.4824612,0.4890317,0.4969583,0.5100239,0.5155891,0.5231082,0.5276449,0.5313255,0.5339923,0.5392970,0.5474592,0.5525849,0.5604624,0.5676206,0.5754621,0.5950290,0.6034662,0.6322971,0.6604066,0.8229795,2020-04-06 14:55:00
shake_intensity,8,2020-04-08 09:25:00,1.969045,1.951487,1.823318,2.141921,1.823318,2.099914,1.863935,2.071245,1.922056,2.027417,1.753813,1.827226,1.842561,1.859532,1.868663,1.874403,1.882204,1.890513,1.899008,1.906330,1.909437,1.922231,1.929261,1.933195,1.935437,1.938578,1.940616,1.947545,1.950576,1.953602,1.961190,1.969490,1.975184,1.977880,1.979276,1.985019,1.992310,2.001051,2.008201,2.012784,2.021511,2.027592,2.037732,2.047717,2.056047,2.068578,2.075435,2.104726,2.113823,2.146064,2.210767,2020-04-08 09:25:00
shake_intensity,8,2020-04-06 16:30:00,0.2969164,0.2930174,0.2475662,0.3534861,0.2585512,0.3441498,0.2655123,0.3209276,0.2832513,0.3088473,0.2383780,0.2495221,0.2594307,0.2653903,0.2686512,0.2708145,0.2742395,0.2768413,0.2783645,0.2804671,0.2832084,0.2849294,0.2864496,0.2871076,0.2885679,0.2898821,0.2908917,0.2914117,0.2923546,0.2936769,0.2943789,0.2952861,0.2964719,0.2976404,0.3004438,0.3009157,0.3016630,0.3028047,0.3048500,0.3068693,0.3087928,0.3119546,0.3143920,0.3159431,0.3175891,0.3207629,0.3278199,0.3357583,0.3442938,0.3561126,0.3788290,2020-04-06 16:30:00
shake_intensity,8,2020-04-07 15:10:00,0.2988468,0.2760104,0.2322570,0.3699647,0.2381488,0.3625483,0.2435516,0.3498295,0.2569928,0.3141920,0.2112917,0.2324007,0.2393044,0.2434426,0.2476529,0.2517128,0.2568175,0.2594407,0.2623487,0.2674763,0.2691975,0.2706254,0.2735416,0.2748110,0.2770747,0.2794968,0.2824955,0.2846864,0.2889311,0.2924102,0.2949022,0.2983197,0.3013185,0.3061324,0.3079115,0.3116346,0.3141493,0.3215083,0.3242719,0.3257179,0.3285112,0.3344213,0.3376136,0.3437581,0.3461081,0.3493367,0.3550113,0.3588554,0.3656069,0.3701345,0.3950302,2020-04-07 15:10:00
shake_intensity,8,2020-04-06 15:00:00,0.4353281,0.4375687,0.2973879,0.5637982,0.3153940,0.5507879,0.3207055,0.5238480,0.3778872,0.4913918,0.2657145,0.3051657,0.3170056,0.3233540,0.3308254,0.3409389,0.3452759,0.3518537,0.3599888,0.3668918,0.3750878,0.3812356,0.3842305,0.3952720,0.4066384,0.4093556,0.4131931,0.4191384,0.4234696,0.4287689,0.4326197,0.4410062,0.4471679,0.4502566,0.4565211,0.4609168,0.4671486,0.4733076,0.4798690,0.4832189,0.4890934,0.4982664,0.5073366,0.5164296,0.5226518,0.5270485,0.5391259,0.5439683,0.5572975,0.5735070,0.6813068,2020-04-06 15:00:00
shake_intensity,8,2020-04-06 20:50:00,0.2414421,0.2475115,0.1726087,0.2953043,0.1861735,0.2919246,0.1949572,0.2806293,0.2203589,0.2655069,0.1698764,0.1759987,0.1875456,0.1946659,0.1988376,0.2023577,0.2047883,0.2080526,0.2119654,0.2149544,0.2173725,0.2207719,0.2225270,0.2253040,0.2265660,0.2279172,0.2307355,0.2363876,0.2383650,0.2392544,0.2407613,0.2435155,0.2471815,0.2483179,0.2496016,0.2520531,0.2549029,0.2577264,0.2600845,0.2615786,0.2646178,0.2664517,0.2690592,0.2719209,0.2755237,0.2798006,0.2847614,0.2901582,0.2946195,0.3017198,0.3538120,2020-04-06 20:50:00
shake_intensity,8,2020-04-06 16:35:00,0.3088089,0.2992066,0.2441047,0.3659419,0.2584161,0.3669340,0.2564550,0.3459795,0.2891470,0.3350582,0.2374661,0.2486063,0.2545055,0.2598906,0.2624474,0.2668103,0.2698967,0.2739289,0.2784181,0.2829982,0.2867557,0.2888544,0.2908758,0.2935383,0.2952021,0.2966376,0.2993456,0.3004755,0.3020155,0.3044760,0.3064316,0.3080147,0.3098228,0.3140798,0.3181488,0.3228600,0.3261948,0.3277656,0.3298816,0.3323189,0.3338202,0.3347899,0.3370100,0.3417753,0.3441945,0.3496687,0.3567385,0.3587152,0.3633063,0.3693500,0.3878234,2020-04-06 16:35:00
shake_intensity,8,2020-04-06 15:05:00,0.4461267,0.4087367,0.2953210,0.6036705,0.3213806,0.5841647,0.3510638,0.5692123,0.3694748,0.4831572,0.2378340,0.2928995,0.3217648,0.3332699,0.3409969,0.3482392,0.3578115,0.3690136,0.3730113,0.3755734,0.3840949,0.3938337,0.3984962,0.4010176,0.4059388,0.4091137,0.4147750,0.4189391,0.4240619,0.4286977,0.4347108,0.4444966,0.4493008,0.4588686,0.4686050,0.4721490,0.4752555,0.4827427,0.4990104,0.5047319,0.5133907,0.5226092,0.5318510,0.5408401,0.5450554,0.5530702,0.5585520,0.5680157,0.5844106,0.6023414,0.6429339,2020-04-06 15:05:00
shake_intensity,8,2020-04-06 21:05:00,0.2579813,0.2336211,0.1978348,0.3356708,0.2014882,0.3167204,0.2099924,0.2919284,0.2154297,0.2596996,0.1904875,0.2074873,0.2118262,0.2153398,0.2170646,0.2179171,0.2199719,0.2219050,0.2244045,0.2271775,0.2304321,0.2324001,0.2336587,0.2364434,0.2369996,0.2390542,0.2415845,0.2428331,0.2457947,0.2478461,0.2522709,0.2563258,0.2580484,0.2596981,0.2624724,0.2641963,0.2668596,0.2695881,0.2746000,0.2787327,0.2796561,0.2854326,0.2883351,0.2895546,0.2943208,0.2986082,0.3047484,0.3225759,0.3330522,0.3477544,0.3627431,2020-04-06 21:05:00
shake_intensity,8,2020-04-06 15:10:00,0.4174773,0.3957566,0.2697989,0.5403813,0.2914790,0.5275511,0.3213069,0.5153689,0.3432714,0.4419763,0.2508995,0.2897557,0.3020364,0.3121876,0.3201452,0.3251481,0.3401664,0.3489405,0.3518862,0.3567076,0.3619009,0.3699850,0.3754207,0.3791500,0.3807491,0.3871616,0.3917286,0.3966336,0.4033646,0.4061790,0.4120115,0.4178526,0.4204868,0.4267039,0.4357587,0.4386570,0.4413062,0.4487766,0.4538978,0.4591798,0.4681749,0.4779314,0.4886410,0.4973011,0.5032318,0.5081376,0.5141715,0.5205978,0.5395181,0.5713088,0.7392601,2020-04-06 15:10:00
shake_intensity,8,2020-04-06 16:40:00,0.3015239,0.2946664,0.2535589,0.3569323,0.2535589,0.3326737,0.2674011,0.3271923,0.2824341,0.3151173,0.2366595,0.2567969,0.2641766,0.2678587,0.2702171,0.2716056,0.2742974,0.2780633,0.2803073,0.2826181,0.2844163,0.2859419,0.2871768,0.2884055,0.2898387,0.2913014,0.2933406,0.2950627,0.2969631,0.2976841,0.2993039,0.3013413,0.3029016,0.3041598,0.3058234,0.3084068,0.3103937,0.3122461,0.3138818,0.3152591,0.3177590,0.3201495,0.3213090,0.3245012,0.3256370,0.3278605,0.3321243,0.3373008,0.3484224,0.3622370,0.3790928,2020-04-06 16:40:00
shake_intensity,8,2020-04-07 16:00:00,0.289223,0.2918661,0.2279907,0.3409572,0.2446996,0.3351836,0.2432016,0.3180999,0.2673245,0.3040081,0.2066620,0.2397205,0.2456633,0.2485367,0.2511396,0.2561045,0.2597546,0.2616528,0.2646896,0.2664920,0.2691155,0.2716426,0.2746177,0.2765378,0.2772453,0.2782590,0.2789903,0.2823629,0.2853688,0.2874037,0.2892818,0.2900961,0.2918219,0.2943019,0.2961565,0.2966511,0.2979503,0.3000645,0.3015954,0.3036583,0.3058708,0.3097067,0.3130609,0.3162122,0.3201279,0.3253376,0.3291726,0.3331887,0.3356753,0.3543669,0.3717806,2020-04-07 16:00:00
shake_intensity,8,2020-04-06 15:15:00,0.3851096,0.362323,0.2613365,0.5383084,0.2966549,0.5180292,0.2807188,0.4460303,0.3236824,0.3941806,0.2100590,0.2617596,0.2806338,0.3030292,0.3110172,0.3188066,0.3240931,0.3281487,0.3311014,0.3381622,0.3409707,0.3452335,0.3477120,0.3485041,0.3566091,0.3591873,0.3622799,0.3647539,0.3663851,0.3697082,0.3728392,0.3750832,0.3783220,0.3807806,0.3866481,0.3911863,0.3956101,0.4047843,0.4130498,0.4181200,0.4219871,0.4283857,0.4309752,0.4350873,0.4448104,0.4698445,0.4804836,0.5040455,0.5120535,0.5607848,0.6257268,2020-04-06 15:15:00
shake_intensity,8,2020-04-06 16:45:00,0.3076133,0.3190767,0.2272320,0.3703849,0.2568626,0.3763919,0.2706803,0.3544456,0.2908063,0.3319153,0.2104587,0.2284510,0.2367837,0.2514596,0.2611935,0.2705491,0.2737565,0.2764125,0.2796373,0.2846022,0.2884392,0.2908467,0.2931479,0.2957148,0.2969525,0.2997060,0.3025406,0.3035227,0.3057170,0.3084611,0.3116224,0.3132014,0.3169195,0.3179577,0.3188502,0.3216651,0.3225989,0.3235021,0.3261200,0.3276845,0.3300608,0.3321801,0.3355160,0.3387339,0.3433400,0.3451260,0.3500692,0.3538947,0.3603396,0.3704187,0.3813526,2020-04-06 16:45:00
shake_intensity,8,2020-04-06 21:10:00,0.2561241,0.2419915,0.2142031,0.3014603,0.2197134,0.2946861,0.2223418,0.2817735,0.2365472,0.2705940,0.2018194,0.2179484,0.2222967,0.2234908,0.2277595,0.2295404,0.2311778,0.2319964,0.2342094,0.2356892,0.2370977,0.2390531,0.2409286,0.2419448,0.2441316,0.2456262,0.2467336,0.2483721,0.2491994,0.2513541,0.2545553,0.2552356,0.2579586,0.2591979,0.2632287,0.2650408,0.2658764,0.2669203,0.2691284,0.2704699,0.2716684,0.2752321,0.2788428,0.2809112,0.2817487,0.2846463,0.2879673,0.2939065,0.2976468,0.3043516,0.3175316,2020-04-06 21:10:00
shake_intensity,8,2020-04-06 15:20:00,0.391813,0.3833865,0.2641215,0.5076932,0.3050610,0.4890634,0.3107062,0.4602952,0.3262797,0.4065370,0.2357430,0.2784184,0.3051465,0.3132679,0.3197225,0.3261268,0.3277900,0.3332500,0.3359928,0.3403997,0.3451540,0.3491198,0.3542880,0.3577552,0.3616939,0.3656464,0.3720091,0.3763642,0.3791141,0.3865315,0.3890773,0.3916774,0.3940432,0.3987872,0.4008180,0.4063254,0.4119313,0.4167608,0.4247085,0.4307550,0.4344906,0.4393154,0.4449324,0.4523306,0.4569603,0.4677494,0.4735785,0.4838744,0.4897179,0.5272199,0.5553128,2020-04-06 15:20:00
shake_intensity,8,2020-04-06 16:50:00,0.2704192,0.2674254,0.1987527,0.3372214,0.2193601,0.3327273,0.2238863,0.3125876,0.2432185,0.2893143,0.1713121,0.2017704,0.2192510,0.2233957,0.2252675,0.2294536,0.2325640,0.2354940,0.2390683,0.2427398,0.2452557,0.2476166,0.2495236,0.2540325,0.2557526,0.2582740,0.2590849,0.2628684,0.2650204,0.2673169,0.2687926,0.2702023,0.2731514,0.2749542,0.2767157,0.2795447,0.2835052,0.2857583,0.2872030,0.2891709,0.2912751,0.2977645,0.3029884,0.3056094,0.3089032,0.3120318,0.3153308,0.3201223,0.3318950,0.3375612,0.3867822,2020-04-06 16:50:00
shake_intensity,8,2020-04-06 15:25:00,0.3938608,0.3805185,0.2925280,0.5025384,0.3049217,0.4920051,0.3220617,0.4717439,0.3448073,0.4175061,0.2522773,0.2953087,0.3062253,0.3144714,0.3238017,0.3267904,0.3320958,0.3408279,0.3471157,0.3520276,0.3554570,0.3602965,0.3631132,0.3665971,0.3688734,0.3711259,0.3766779,0.3809798,0.3832329,0.3855791,0.3877763,0.3904496,0.3929873,0.3962373,0.3995206,0.4079320,0.4124137,0.4144975,0.4202861,0.4297575,0.4330269,0.4387817,0.4412418,0.4515939,0.4572035,0.4661135,0.4720658,0.4817873,0.4922458,0.5027931,0.5614013,2020-04-06 15:25:00
shake_intensity,8,2020-04-08 09:30:00,1.960104,1.948473,1.812063,2.141282,1.812063,2.093447,1.851211,2.047134,1.921772,2.012345,1.694524,1.791632,1.826643,1.847265,1.866684,1.874695,1.881655,1.887171,1.900240,1.905317,1.913693,1.921910,1.925730,1.928825,1.934006,1.937773,1.943259,1.944806,1.946573,1.948612,1.951326,1.958826,1.962631,1.965801,1.970378,1.973089,1.977517,1.980830,1.998925,2.001799,2.009867,2.013104,2.022529,2.032402,2.041118,2.044140,2.065058,2.085665,2.114936,2.131350,2.208122,2020-04-08 09:30:00
shake_intensity,8,2020-04-06 21:20:00,0.2770498,0.2411226,0.1753481,0.4113438,0.1753481,0.3747135,0.2112788,0.3688055,0.2233452,0.2933540,0.1565419,0.1785145,0.1891333,0.1964215,0.2037098,0.2133536,0.2191151,0.2211721,0.2252761,0.2270238,0.2326309,0.2346938,0.2384691,0.2408747,0.2437931,0.2452875,0.2475902,0.2503558,0.2532951,0.2586721,0.2636742,0.2720255,0.2763120,0.2813968,0.2836846,0.2877649,0.2912197,0.2925662,0.3001194,0.3084639,0.3162595,0.3216571,0.3351383,0.3414182,0.3492576,0.3553754,0.3665137,0.3807769,0.3925250,0.4286656,0.4750662,2020-04-06 21:20:00
shake_intensity,8,2020-04-07 16:55:00,0.2972594,0.2877099,0.1824739,0.3994209,0.2136148,0.3807812,0.2245535,0.3491363,0.2406797,0.3042687,0.1824739,0.2109299,0.2247973,0.2293370,0.2369673,0.2423109,0.2443706,0.2474637,0.2521452,0.2549405,0.2582736,0.2611562,0.2646512,0.2698176,0.2731993,0.2779718,0.2804146,0.2846305,0.2867087,0.2897057,0.2915925,0.2945231,0.2961955,0.2989408,0.3022547,0.3057670,0.3092249,0.3142261,0.3189512,0.3257887,0.3302425,0.3347874,0.3386933,0.3462293,0.3495803,0.3595873,0.3684678,0.3803201,0.3970492,0.4208937,0.4552602,2020-04-07 16:55:00
shake_intensity,8,2020-04-06 16:55:00,0.2920299,0.2858839,0.2366900,0.3594807,0.2395026,0.3457048,0.2526716,0.3331742,0.2755118,0.3159905,0.2134524,0.2338003,0.2406513,0.2479395,0.2528210,0.2538426,0.2567939,0.2598095,0.2638166,0.2666035,0.2723624,0.2752460,0.2764146,0.2780260,0.2804454,0.2813627,0.2823520,0.2832186,0.2850019,0.2883326,0.2899108,0.2910696,0.2926902,0.2951833,0.2968084,0.2990469,0.3027443,0.3045779,0.3072218,0.3086472,0.3141905,0.3157705,0.3211137,0.3253481,0.3262334,0.3285470,0.3332034,0.3414455,0.3505236,0.3579114,0.3855849,2020-04-06 16:55:00
shake_intensity,8,2020-04-06 15:30:00,0.3904932,0.3356755,0.2796787,0.5408054,0.2796787,0.5028379,0.2894109,0.4595421,0.3111827,0.4045596,0.2632718,0.2823460,0.2939711,0.3046458,0.3119815,0.3157377,0.3187066,0.3215869,0.3233352,0.3260329,0.3314443,0.3339059,0.3373910,0.3423373,0.3502861,0.3532829,0.3582533,0.3616736,0.3641811,0.3713089,0.3796564,0.3848843,0.3919019,0.3997864,0.4065240,0.4107955,0.4167474,0.4224386,0.4311735,0.4337454,0.4399430,0.4462446,0.4518742,0.4569696,0.4693988,0.4743444,0.4939167,0.5051462,0.5240574,0.5443756,0.5805233,2020-04-06 15:30:00
shake_intensity,8,2020-04-06 21:35:00,0.2487728,0.2325865,0.1341051,0.3618980,0.1684181,0.3618980,0.1665295,0.3059332,0.2059126,0.2717344,0.1016681,0.1416743,0.1581544,0.1728132,0.1814897,0.1931191,0.1968362,0.2049174,0.2071470,0.2094428,0.2116183,0.2153210,0.2174157,0.2232349,0.2268459,0.2289020,0.2320058,0.2347574,0.2381549,0.2414468,0.2433302,0.2465092,0.2495902,0.2523743,0.2591385,0.2634512,0.2679938,0.2702437,0.2746227,0.2769323,0.2797637,0.2827598,0.2877309,0.2905300,0.3012200,0.3151576,0.3228560,0.3391238,0.3486264,0.3680259,0.4618833,2020-04-06 21:35:00
shake_intensity,8,2020-04-06 17:00:00,0.2798201,0.252549,0.2086019,0.3841216,0.2109055,0.3470115,0.2157559,0.3289135,0.2286375,0.2784160,0.2086019,0.2152101,0.2183326,0.2225879,0.2284722,0.2294421,0.2329945,0.2357813,0.2381481,0.2417639,0.2433017,0.2459804,0.2469540,0.2510077,0.2532594,0.2554943,0.2571924,0.2601414,0.2618486,0.2643374,0.2671871,0.2690228,0.2716765,0.2766966,0.2782364,0.2812915,0.2881456,0.2958268,0.3034703,0.3085909,0.3135451,0.3167519,0.3217862,0.3284379,0.3344144,0.3376549,0.3446967,0.3597430,0.3829363,0.3959394,0.4201175,2020-04-06 17:00:00
shake_intensity,8,2020-04-06 15:40:00,0.3722512,0.3648163,0.2513458,0.4673128,0.2812852,0.4673128,0.2887138,0.4420578,0.2893288,0.3826597,0.2513458,0.2725714,0.2810664,0.2885892,0.2911302,0.2986684,0.3021261,0.3053779,0.3104052,0.3151689,0.3188874,0.3248946,0.3282383,0.3332545,0.3397409,0.3461257,0.3490905,0.3552690,0.3600938,0.3637360,0.3699210,0.3727332,0.3778750,0.3816401,0.3848953,0.3928640,0.4011916,0.4054437,0.4100489,0.4149013,0.4166198,0.4187781,0.4220359,0.4282834,0.4369835,0.4419713,0.4511004,0.4585232,0.4649419,0.5026641,0.6533688,2020-04-06 15:40:00
shake_intensity,8,2020-04-06 15:45:00,0.3540437,0.3991404,0.2401544,0.4491237,0.2497515,0.4325839,0.2796795,0.4304193,0.3391019,0.4237983,0.2280705,0.2468200,0.2573264,0.2668675,0.2706794,0.2797645,0.2832095,0.2869265,0.2883026,0.2959198,0.3013457,0.3053127,0.3164583,0.3225868,0.3284929,0.3312884,0.3405437,0.3440191,0.3462793,0.3543756,0.3573917,0.3628613,0.3700660,0.3744466,0.3807667,0.3854957,0.3905098,0.3958621,0.3974354,0.3999237,0.4012845,0.4034416,0.4081422,0.4118144,0.4163610,0.4190776,0.4242803,0.4304266,0.4415882,0.4588589,0.4883371,2020-04-06 15:45:00
shake_intensity,8,2020-04-06 17:05:00,0.2960296,0.3076847,0.2337882,0.3569416,0.2342398,0.3379490,0.2557997,0.3396285,0.2855547,0.3287372,0.2118593,0.2342285,0.2400922,0.2454561,0.2502066,0.2524019,0.2568066,0.2596323,0.2613998,0.2655152,0.2684789,0.2700951,0.2782723,0.2820163,0.2856899,0.2876278,0.2892844,0.2938099,0.2959605,0.2980718,0.2998096,0.3022146,0.3038648,0.3057261,0.3076584,0.3094571,0.3106975,0.3119334,0.3166827,0.3197416,0.3206522,0.3236154,0.3249139,0.3266561,0.3288072,0.3319607,0.3348345,0.3379060,0.3503219,0.3570550,0.3900432,2020-04-06 17:05:00
shake_intensity,8,2020-04-07 17:25:00,0.3050122,0.2964365,0.2186771,0.3973428,0.2427781,0.3924886,0.2369068,0.3503949,0.2742051,0.3238455,0.1916404,0.2245607,0.2391762,0.2455691,0.2513472,0.2570704,0.2633301,0.2669217,0.2699776,0.2726938,0.2751590,0.2759959,0.2782152,0.2823708,0.2852222,0.2878438,0.2911258,0.2936465,0.2964605,0.2984695,0.2996819,0.3014451,0.3028261,0.3050059,0.3077929,0.3121808,0.3167787,0.3184853,0.3215289,0.3232090,0.3266315,0.3328153,0.3393148,0.3475426,0.3509253,0.3614566,0.3705399,0.3783275,0.3885681,0.4064920,0.4593212,2020-04-07 17:25:00
shake_intensity,8,2020-04-06 21:40:00,0.2409506,0.2526801,0.1856463,0.3185565,0.1856463,0.2993631,0.1878998,0.2713239,0.2244081,0.2669757,0.1458298,0.1753386,0.1878239,0.1918649,0.1975799,0.2021385,0.2046746,0.2070702,0.2097719,0.2113879,0.2170018,0.2190722,0.2225922,0.2247945,0.2269751,0.2296628,0.2323928,0.2368085,0.2379039,0.2405658,0.2440366,0.2469935,0.2478637,0.2483168,0.2502100,0.2527419,0.2551602,0.2568969,0.2585421,0.2604514,0.2618623,0.2638610,0.2652495,0.2691871,0.2710749,0.2777232,0.2828159,0.2926659,0.3050818,0.3102493,0.3670220,2020-04-06 21:40:00
shake_intensity,8,2020-04-06 15:50:00,0.3550351,0.3452,0.2037139,0.5072847,0.2160256,0.4624386,0.2488757,0.4572143,0.2973305,0.3966172,0.1993949,0.2159947,0.2230563,0.2341123,0.2392183,0.2531739,0.2688703,0.2803741,0.2923277,0.2999526,0.3047500,0.3080181,0.3147051,0.3215929,0.3290846,0.3322007,0.3346830,0.3384857,0.3426983,0.3459819,0.3505385,0.3568209,0.3617104,0.3689390,0.3730230,0.3753651,0.3828884,0.3867490,0.3938725,0.4005990,0.4090805,0.4177914,0.4244786,0.4286419,0.4358089,0.4441531,0.4527254,0.4615809,0.4978491,0.5194914,0.5453099,2020-04-06 15:50:00
