cat,loc,time,mcmc.1,mcmc.2,mcmc.3,mcmc.4,mcmc.5,mcmc.6,mcmc.7,mcmc.8,mcmc.9,mcmc.10,mcmc.11,mcmc.12,mcmc.13,mcmc.14,mcmc.15,mcmc.16,mcmc.17,mcmc.18,mcmc.19,mcmc.20,mcmc.21,mcmc.22,mcmc.23,mcmc.24,mcmc.25,mcmc.26,mcmc.27,mcmc.28,mcmc.29,mcmc.30,mcmc.31,mcmc.32,mcmc.33,mcmc.34,mcmc.35,mcmc.36,mcmc.37,mcmc.38,mcmc.39,mcmc.40,mcmc.41,mcmc.42,mcmc.43,mcmc.44,mcmc.45,mcmc.46,mcmc.47,mcmc.48,mcmc.49,mcmc.50,mcmc.51,mcmc.52,mcmc.53,mcmc.54,mcmc.55,mcmc.56,mcmc.57,mcmc.58,mcmc.59,mcmc.60,mcmc.61,mcmc.62,mcmc.63,mcmc.64,mcmc.65,mcmc.66,mcmc.67,mcmc.68,mcmc.69,mcmc.70,mcmc.71,mcmc.72,mcmc.73,mcmc.74,mcmc.75,mcmc.76,mcmc.77,mcmc.78,mcmc.79,mcmc.80,mcmc.81,mcmc.82,mcmc.83,mcmc.84,mcmc.85,mcmc.86,mcmc.87,mcmc.88,mcmc.89,mcmc.90,mcmc.91,mcmc.92,mcmc.93,mcmc.94,mcmc.95,mcmc.96,mcmc.97,mcmc.98,mcmc.99,mcmc.100,mcmc.101,mcmc.102,mcmc.103,mcmc.104,mcmc.105,mcmc.106,mcmc.107,mcmc.108,mcmc.109,mcmc.110,mcmc.111,mcmc.112,mcmc.113,mcmc.114,mcmc.115,mcmc.116,mcmc.117,mcmc.118,mcmc.119,mcmc.120,mcmc.121,mcmc.122,mcmc.123,mcmc.124,mcmc.125,mcmc.126,mcmc.127,mcmc.128,mcmc.129,mcmc.130,mcmc.131,mcmc.132,mcmc.133,mcmc.134,mcmc.135,mcmc.136,mcmc.137,mcmc.138,mcmc.139,mcmc.140,mcmc.141,mcmc.142,mcmc.143,mcmc.144,mcmc.145,mcmc.146,mcmc.147,mcmc.148,mcmc.149,mcmc.150,mcmc.151,mcmc.152,mcmc.153,mcmc.154,mcmc.155,mcmc.156,mcmc.157,mcmc.158,mcmc.159,mcmc.160,mcmc.161,mcmc.162,mcmc.163,mcmc.164,mcmc.165,mcmc.166,mcmc.167,mcmc.168,mcmc.169,mcmc.170,mcmc.171,mcmc.172,mcmc.173,mcmc.174,mcmc.175,mcmc.176,mcmc.177,mcmc.178,mcmc.179,mcmc.180,mcmc.181,mcmc.182,mcmc.183,mcmc.184,mcmc.185,mcmc.186,mcmc.187,mcmc.188,mcmc.189,mcmc.190,mcmc.191,mcmc.192,mcmc.193,mcmc.194,mcmc.195,mcmc.196,mcmc.197,mcmc.198,mcmc.199,mcmc.200,time_end
shake_intensity,1,2020-04-09 16:15:00,0.2908192,0.2278444,0.2233047,0.2486794,0.2396178,0.2409579,0.2811508,0.2574548,0.2588246,0.2822352,0.2894975,0.2911544,0.3043208,0.3345720,0.3084340,0.3160866,0.3076068,0.3279339,0.3217755,0.2806577,0.2828209,0.3012526,0.2758044,0.3015221,0.3427276,0.3237462,0.3111417,0.3096572,0.3149384,0.3581212,0.2814550,0.2079670,0.2068652,0.2238565,0.2673666,0.2742808,0.2677843,0.2504241,0.2679751,0.2431755,0.2231177,0.2255501,0.2397826,0.2188841,0.1994674,0.1984044,0.2122862,0.2338294,0.2598246,0.2327309,0.2934390,0.2215494,0.2170334,0.2381583,0.2096676,0.2623106,0.2610490,0.2247516,0.2215798,0.2146552,0.1818854,0.1944131,0.1935696,0.2331679,0.2770310,0.2629244,0.2572261,0.2296206,0.2646730,0.2311289,0.2499365,0.2896314,0.2154510,0.3072495,0.2803014,0.2409769,0.2380956,0.2288589,0.2390491,0.3481635,0.2650949,0.2620531,0.2444564,0.2478379,0.2366569,0.2040654,0.1854341,0.2072904,0.1750237,0.1894047,0.1664991,0.1421559,0.1725505,0.2033005,0.1697219,0.2033854,0.1863056,0.1719258,0.2036497,0.1934592,0.1542715,0.1214276,0.1081156,0.1287681,0.1310685,0.1503726,0.1149441,0.1516954,0.1720540,0.1306687,0.1445003,0.1535944,0.1412491,0.1873400,0.2175472,0.2322837,0.2626682,0.3003026,0.2623458,0.2271002,0.2580076,0.2571891,0.2493669,0.2454173,0.2571921,0.2384575,0.2709537,0.2236786,0.2783631,0.2597000,0.2387324,0.2224710,0.2202454,0.2338803,0.2275461,0.2052835,0.2089035,0.2090614,0.2222815,0.2239587,0.1926887,0.2090162,0.2195876,0.1519446,0.1799283,0.1942068,0.1875739,0.1808080,0.1680082,0.1610568,0.1956870,0.1761327,0.1885589,0.1988015,0.2334505,0.2150212,0.2460398,0.2118739,0.1641934,0.1746061,0.2569491,0.2013494,0.1791176,0.1766920,0.1896118,0.1757878,0.1919362,0.1993712,0.1980330,0.2147423,0.2605151,0.1910065,0.1657916,0.1993496,0.1786395,0.2591081,0.2672547,0.2657683,0.2361273,0.2557663,0.2182539,0.2093483,0.1952400,0.1885482,0.1881413,0.2385783,0.2305259,0.1898213,0.1817470,0.2450957,0.2102466,0.2131857,0.2544162,0.2460855,0.2240358,0.2642248,0.2749846,0.2285521,0.2110522,0.2116947,2020-04-09 16:15:00
shake_intensity,1,2020-04-09 16:20:00,0.1955322,0.1998477,0.1759440,0.1973626,0.1874612,0.2034916,0.2012716,0.1814524,0.1683456,0.1738806,0.1908949,0.1933152,0.2124220,0.2018057,0.1802697,0.1708787,0.2016845,0.1970953,0.1995694,0.1924096,0.2206535,0.2052192,0.1733875,0.2024802,0.2328984,0.2299829,0.2234331,0.2502696,0.2751622,0.3200101,0.3161878,0.2947459,0.3217652,0.2924014,0.3046380,0.2678404,0.2888982,0.3177433,0.3594726,0.3199670,0.2669514,0.2721466,0.3102704,0.3003000,0.3182772,0.3194154,0.2693005,0.3253631,0.2957666,0.2382510,0.3026409,0.2737748,0.2955421,0.2878404,0.2161676,0.2034575,0.2176207,0.2323070,0.2892400,0.2417328,0.2460154,0.2043681,0.1905078,0.2099987,0.2447456,0.2251606,0.2463580,0.2457196,0.2318349,0.1955233,0.2087727,0.1849625,0.1973630,0.2106577,0.2353808,0.2376431,0.2322471,0.2445629,0.2499492,0.2438339,0.2092988,0.2277774,0.2111532,0.2210973,0.2074312,0.2003431,0.1650441,0.1661261,0.1508377,0.1472917,0.1502427,0.1520509,0.1639598,0.1752307,0.1955979,0.2102530,0.2594757,0.2314623,0.2696042,0.2460644,0.2583036,0.2689128,0.2400570,0.2423406,0.2564471,0.2786575,0.2777610,0.2196157,0.1925300,0.2023900,0.2462380,0.2338902,0.2190063,0.2343528,0.2596568,0.2353434,0.2036710,0.1930888,0.1642401,0.1737646,0.1768889,0.1582899,0.1727806,0.1959022,0.1649741,0.1734388,0.2007587,0.2062801,0.1921796,0.1647683,0.1850673,0.1692636,0.1408093,0.1582712,0.1821667,0.1648121,0.1608017,0.1889265,0.1538914,0.1474918,0.1616121,0.1675824,0.1878857,0.1488255,0.1803004,0.1913036,0.1674456,0.1842499,0.1829912,0.1381940,0.1745329,0.1894729,0.1754385,0.1800539,0.2024006,0.1777386,0.1463216,0.1187624,0.1612184,0.2008034,0.1469815,0.1632146,0.1364400,0.1383237,0.1294421,0.1383671,0.1544331,0.1821559,0.1881430,0.2021328,0.1798492,0.1598673,0.1778762,0.1896132,0.1635147,0.1766942,0.1351503,0.1657613,0.1625061,0.1752392,0.2322070,0.2260693,0.2006658,0.1779042,0.2057510,0.2127367,0.2186474,0.2832067,0.3464487,0.3501150,0.3211892,0.2328607,0.2586940,0.2906533,0.2367058,0.2429369,0.2463680,0.2649980,0.2820532,0.2085968,2020-04-09 16:20:00
shake_intensity,1,2020-04-09 16:25:00,0.3330704,0.3358700,0.3186122,0.2887906,0.2805807,0.2778487,0.2707011,0.2703292,0.2736326,0.2732074,0.2281782,0.2571495,0.2920547,0.3007634,0.2505669,0.2760517,0.2671975,0.2498597,0.2469964,0.2115752,0.2452803,0.2451749,0.2288708,0.2885382,0.3331497,0.3256673,0.2891339,0.3326383,0.3713668,0.3810495,0.3224976,0.2832143,0.2315245,0.2450977,0.2523877,0.2823617,0.3470956,0.3643683,0.3078095,0.2987531,0.2818045,0.2436792,0.2369782,0.2366459,0.2423902,0.3038998,0.2925088,0.3040757,0.3113756,0.2882201,0.2934048,0.3554392,0.3016068,0.2782371,0.3034779,0.3324898,0.3232968,0.3185023,0.2945882,0.2749370,0.3108142,0.2837310,0.2449778,0.3103034,0.3450855,0.3401934,0.2907864,0.2791637,0.3422487,0.2855116,0.2768123,0.2827995,0.2730329,0.2437231,0.2419025,0.2426971,0.2422788,0.2701557,0.2695411,0.2798518,0.2749390,0.2974852,0.2858325,0.3083817,0.3372324,0.2919073,0.2426152,0.2821607,0.2899255,0.2700037,0.3287912,0.2960667,0.2911019,0.3048272,0.3081968,0.3021171,0.2892105,0.2992235,0.2860973,0.3144769,0.3087752,0.2423447,0.2367589,0.2322531,0.2189684,0.2463577,0.2005609,0.1607592,0.2102738,0.2345489,0.2180360,0.2081950,0.2231682,0.2026295,0.2286943,0.1909911,0.1961606,0.1985685,0.2372471,0.2776969,0.2749352,0.2299272,0.2682336,0.2962492,0.2482054,0.2759779,0.2634926,0.2487602,0.2498039,0.2802555,0.2692948,0.2585308,0.2644258,0.2705090,0.2581921,0.2356473,0.2285228,0.2228633,0.2095968,0.2182953,0.1858273,0.2055435,0.2270584,0.2316916,0.2200667,0.2052182,0.1948500,0.1844991,0.1707372,0.1837780,0.1850793,0.2427880,0.2571255,0.2164598,0.2580015,0.1977349,0.2556949,0.2630770,0.2560763,0.1999339,0.2047598,0.1723197,0.2035814,0.2124564,0.1569175,0.1460648,0.1735248,0.1880734,0.1823735,0.1857211,0.1610630,0.1065361,0.1552283,0.1292026,0.1412984,0.1644893,0.1852661,0.1799479,0.2027446,0.1886694,0.2155680,0.1959565,0.1801124,0.2166260,0.2016095,0.2079692,0.1488820,0.1598900,0.1508561,0.1885024,0.2295023,0.2507935,0.2319453,0.2932406,0.2531443,0.2072515,0.2614003,0.2238947,0.2459511,0.1608005,2020-04-09 16:25:00
shake_intensity,1,2020-04-06 11:15:00,0.8113106,1.0671278,1.6984735,1.7523247,0.9198633,0.9823772,1.0643319,0.7754503,0.7703800,1.4565714,0.8684955,0.9999973,0.9438917,0.9889415,1.1753671,1.1135190,0.8221131,1.1430169,0.7681589,0.5929792,1.2740248,0.8471810,0.9962508,0.6749443,0.6247607,0.5531401,0.4773748,0.4955837,0.5193186,0.5990514,0.8099693,0.7074776,0.7700669,0.9401679,0.8418779,0.6899126,0.6672313,0.6455555,0.6391135,0.7214406,0.8486152,0.8442196,0.8444054,0.8626269,0.7699893,1.0905743,1.3100532,1.4383311,1.0470357,0.7967121,0.7629079,0.9506035,0.8047384,0.7504865,0.8186547,0.9433206,1.0575183,1.0088380,0.8543585,0.7926205,1.1000786,1.3424490,1.3411580,1.2771542,0.8078124,0.8049408,0.6514234,0.6438376,1.0312710,1.2608982,1.1802745,0.6813057,0.9202202,1.2182669,1.1749971,1.3141837,0.9586155,1.3200228,1.3945658,0.8616878,0.9102289,1.2582687,1.3463005,1.7767412,1.4158479,1.3692230,1.3459990,1.0548200,0.6748374,0.6237146,0.6227081,1.0937826,1.3689663,1.0920663,1.0968470,1.0089388,0.7857891,1.1403064,0.9507992,0.6886160,1.0046761,0.7810994,1.0391558,1.3883626,1.3294940,1.2717860,1.2374605,1.2950871,0.8796221,0.7322063,0.5752529,0.8553908,1.2820720,1.0398643,0.9817183,1.1177709,0.9171818,0.7238416,1.2229367,1.0744357,1.1439740,1.1180435,0.6958275,0.7410102,1.1478311,1.3632474,1.3563194,1.4801364,2.0377231,1.4824051,1.2087961,0.6935667,0.8041101,0.5768001,0.5706313,0.6232953,0.6965796,0.9410742,0.8433380,0.5898550,0.9357879,1.7119290,1.3548412,1.3799726,2.4468400,1.3741948,1.4277491,1.0243658,1.0301957,1.7584778,1.7275296,1.8008095,2.3992548,2.1813591,2.1744506,1.7242216,1.3185459,1.7073825,1.2566451,1.0552164,0.8841951,1.1712197,0.9293424,0.6034614,0.4626774,0.6582539,0.8400744,1.0019863,0.9109549,1.0498596,0.9956241,1.0460753,0.7280875,0.6948521,0.9233344,0.9186113,0.8017843,0.7214413,0.5278555,0.5035193,0.4916329,0.5781525,0.5039812,0.4773065,0.5164479,0.7452791,0.5650046,0.5428630,0.4731723,0.4566857,0.5356752,0.8072974,1.0082637,0.8359735,0.9374741,0.5993597,0.5461539,0.8956733,0.9254888,1.2639107,2020-04-06 11:15:00
shake_intensity,1,2020-04-06 18:05:00,0.3339194,0.3525486,0.3082286,0.4243606,0.3781194,0.4543472,0.4289589,0.4294128,0.3978298,0.3574290,0.4302290,0.3287461,0.4545885,0.4825129,0.4585394,0.3725246,0.4109868,0.4418326,0.3821890,0.4551598,0.4369794,0.4066323,0.4438119,0.4960046,0.3904168,0.5049005,0.4915186,0.5384770,0.4967196,0.6193498,0.5658451,0.4657802,0.4706654,0.5230794,0.5237807,0.5111336,0.5119361,0.5448290,0.5437737,0.4901053,0.4715799,0.5275577,0.4750234,0.4783411,0.4232180,0.4899471,0.5194497,0.5727504,0.4503377,0.4440312,0.4929044,0.4724532,0.4108838,0.3931766,0.3845742,0.4255241,0.4636755,0.4033444,0.3813898,0.5289521,0.4425228,0.4259542,0.4398577,0.5191035,0.7416081,0.5992231,0.7075856,0.6964230,0.7993182,0.7010656,0.6192002,0.6419871,0.6347939,0.5950982,0.6384231,0.6054400,0.7314994,0.7994835,0.7010432,0.6231124,0.4179544,0.4425274,0.4213304,0.5461041,0.5273482,0.5047544,0.6017580,0.5639336,0.5621117,0.6974903,0.6694953,0.6092372,0.6388837,0.5518015,0.5691549,0.5038917,0.3940364,0.3711215,0.4481828,0.4612371,0.5085732,0.4719904,0.4156600,0.3848095,0.2821393,0.3186475,0.3454617,0.3824444,0.3534697,0.4108872,0.3716910,0.4063198,0.4559999,0.5048459,0.5750314,0.6758021,0.6703098,0.6946965,0.6850902,0.7640309,0.5955405,0.5248268,0.4619022,0.5765413,0.4843422,0.6075595,0.5848984,0.5367496,0.6253754,0.6533875,0.4870583,0.4929353,0.5230726,0.6386581,0.5938091,0.4691201,0.5940806,0.6909060,0.7250172,0.6110059,0.7181012,0.5753823,0.6779124,0.6895838,0.5533842,0.5898931,0.8094915,0.6896753,0.8334813,0.7813186,0.6333841,0.7982406,0.7547492,0.6299884,0.6805745,0.7131489,0.7053384,0.7113377,0.5745374,0.6304051,0.5482243,0.5506336,0.6008995,0.6126595,0.7021472,0.6284055,0.5139476,0.5949332,0.6828059,0.5611233,0.5178773,0.5147600,0.5104816,0.5796988,0.5733681,0.5338861,0.5532078,0.5717651,0.4831494,0.4976671,0.4725861,0.4159628,0.5853703,0.5747928,0.7465736,0.8096676,0.8302445,0.6890124,0.7050375,0.5846840,0.5883378,0.6118175,0.5831135,0.5114961,0.5613614,0.5112049,0.5211279,0.4347158,0.4432658,0.4181037,2020-04-06 18:05:00
shake_intensity,1,2020-04-06 11:30:00,1.0755336,1.4051320,1.0429837,0.6946720,0.9127538,0.8897416,1.2986650,1.3368558,1.1043941,0.9529278,0.8333411,0.7301689,0.9508886,0.8973196,1.0982245,0.5990372,0.5896794,1.1494029,0.9765243,0.7585842,0.8400580,0.7644519,0.5873615,0.8165352,0.7754563,0.6658723,0.6249095,0.6556677,0.7757242,0.9805977,0.9327484,1.1340040,1.2285412,1.1345023,1.2332793,1.6103131,2.1100305,1.4703100,1.0017990,1.1012067,1.0611114,0.9410512,1.1336982,0.8554691,1.1844420,0.8181333,0.5642963,0.8852266,1.0599668,0.8708280,1.3338574,1.1057558,1.1494656,1.4259616,1.4150562,1.3363485,1.0796228,0.7683869,1.0748413,1.1879214,0.9305619,0.8964200,1.0368381,1.1573441,0.6533951,0.7538656,0.7151484,0.6188806,0.4814118,0.7486531,0.9244045,0.9309678,0.8137011,0.7272197,0.5506476,0.5613903,1.0126312,0.9865208,1.3703359,1.4342283,0.9912534,1.0774196,0.8769134,1.0095711,1.2446477,1.1932671,1.5608868,1.0548968,0.8695039,0.9239486,0.6457271,0.8700495,0.5930647,0.6572689,0.6356921,0.7719319,0.6156763,0.6096335,0.6782538,0.9404563,0.9590925,0.7979137,1.0450399,0.7860896,0.7465519,0.8193855,0.9719205,1.2063359,0.9446142,0.7866259,1.0789716,1.1795529,1.4610315,1.2403090,0.7850148,1.0212751,1.0487159,0.6765918,0.7985196,0.9247785,0.9258316,0.5545419,0.6662461,0.6291787,0.3985500,0.8563015,0.9213031,1.1519554,1.6463524,1.8018608,1.3572602,1.5516205,0.9896929,0.8645687,1.2578226,1.2774251,0.8129847,0.9418800,1.2991358,1.4788802,1.3412705,1.0713006,0.9621652,0.7951473,0.8302751,0.7293155,0.6646022,0.6343506,1.1233799,0.8230360,0.8631743,0.9237905,0.9111702,0.8608533,1.3432356,1.0538182,1.2641485,1.1581587,1.5984769,1.4877996,1.4109230,1.5759127,1.3481450,0.9277735,1.2135254,1.0830639,1.4239265,1.2607304,1.4576089,1.4280810,1.2687485,1.2576843,1.3187358,1.0490138,0.6655040,0.5775601,0.7784983,0.7619135,1.0301079,1.0688104,1.0614457,1.0234444,0.7507412,0.6913437,1.4359882,1.3851633,1.2994593,0.8636280,0.7888172,0.5922138,0.8083486,0.7651423,0.8318963,0.9222747,1.0632844,1.1897565,1.2834258,1.0516088,0.6763587,0.9862599,2020-04-06 11:30:00
shake_intensity,1,2020-04-09 16:30:00,0.2920223,0.3220488,0.3331350,0.3090353,0.3003094,0.3283104,0.2879634,0.3437328,0.3674407,0.3310524,0.2830112,0.2931522,0.2557174,0.2703156,0.2599534,0.2470070,0.2390990,0.2224448,0.2401215,0.2606085,0.3066829,0.2527577,0.2351459,0.2351954,0.2123362,0.2115880,0.2051876,0.2050286,0.2229261,0.2591333,0.2731214,0.2784796,0.2783564,0.2866142,0.3092755,0.3172669,0.3419965,0.3194409,0.2931802,0.3408834,0.3510724,0.3445864,0.3272054,0.3245909,0.3803517,0.4204449,0.4158788,0.4226178,0.4420549,0.4534428,0.3805562,0.3395775,0.3677871,0.3853769,0.3484830,0.4120641,0.3954075,0.3615382,0.3493712,0.3670000,0.3607071,0.3517890,0.3434162,0.2858283,0.3182675,0.3470325,0.3087903,0.2815985,0.2843437,0.2851740,0.2760633,0.2850320,0.2659998,0.3627029,0.2919392,0.2783832,0.2784444,0.2986750,0.3204315,0.3347575,0.3956538,0.3661015,0.3620077,0.3596458,0.3336666,0.3054705,0.2885965,0.2804464,0.2445131,0.2969073,0.3240313,0.2633050,0.2805916,0.2986157,0.2949441,0.2463463,0.2670768,0.2583280,0.2692156,0.2292699,0.2025103,0.2427434,0.2608395,0.2539534,0.2980344,0.2492023,0.2855910,0.2106391,0.1873330,0.2152970,0.2071913,0.2208521,0.2009567,0.2502750,0.2029851,0.1754193,0.2109104,0.2366096,0.2409505,0.2116473,0.1888966,0.2122520,0.2078516,0.1961025,0.2109972,0.2410573,0.2296493,0.2693100,0.2482513,0.2939157,0.2497330,0.2290004,0.2468905,0.2735815,0.2671136,0.2728627,0.2785672,0.2278634,0.2605735,0.2563983,0.2546676,0.2726728,0.2365130,0.2400765,0.2567337,0.2274116,0.2322021,0.2101899,0.2331790,0.2824169,0.2013924,0.2351726,0.2514341,0.2282264,0.2606252,0.2494546,0.2575865,0.2392708,0.2563392,0.1956952,0.2190887,0.2041958,0.3014328,0.2396238,0.2245651,0.3196320,0.2760322,0.2063064,0.2260949,0.2160314,0.2348385,0.2594615,0.2869359,0.3438280,0.2813772,0.2722784,0.2624103,0.2454498,0.2793041,0.2951130,0.2705089,0.2637359,0.3102350,0.2250942,0.2181208,0.2584033,0.2139566,0.1763850,0.2048611,0.1802173,0.1608696,0.1889871,0.1795395,0.1873194,0.2238251,0.1943026,0.2121385,0.1957238,0.1720553,0.1772619,2020-04-09 16:30:00
shake_intensity,1,2020-04-06 14:15:00,0.8499181,1.0388299,1.2125934,1.0284012,0.7451384,0.5384632,0.5356743,0.9417199,0.9370297,1.1017095,1.3003628,1.2025857,1.4438813,1.2163708,1.4136898,1.7241310,1.6044947,1.3168251,1.0926449,0.8329396,0.6515466,0.7775748,0.9866389,1.1795393,1.0552550,1.5092753,1.2266000,1.1889724,0.9932563,1.1510208,1.1256531,1.2061305,1.0994918,0.8612245,0.9853370,1.0678777,0.8128127,1.0373720,1.3349922,1.2685777,1.4742766,1.4240062,1.9851782,1.6035205,1.5172803,1.1596970,0.9479582,1.1625226,0.9798672,1.2831989,0.8470438,0.9365898,0.9060033,0.8530745,1.0342603,1.0420893,1.2967713,1.4322137,0.9809529,0.6729748,0.9934549,0.8067335,0.9920326,1.3877193,1.3513205,1.0641110,1.3468632,0.9889567,1.0958001,1.2790133,1.1256139,1.0755343,1.0158729,0.7441907,0.7249770,0.7244318,1.0226053,1.7093133,1.7609424,1.4676880,1.5202736,1.3798046,1.6853474,1.3820076,1.5284068,1.8375099,1.2314693,1.3125556,1.3238049,1.4527596,1.6063385,2.7792562,2.6215523,2.8978990,1.9556201,2.5458790,2.0682328,1.2101526,1.1492046,1.4270941,0.9049956,0.7654004,0.5715692,0.5251578,0.4547674,0.4824970,0.5776719,0.5069772,0.7249758,0.8931417,0.8803552,0.8708305,0.9783841,0.8410471,0.7435559,0.6882673,0.7766657,1.0716261,1.2204604,1.1390926,1.1129444,0.8107290,0.7738082,0.8601300,1.1035220,1.5119306,1.0941923,0.9885880,1.2593962,1.4443207,1.6270840,1.5789989,1.6072320,0.8832986,0.8374631,1.3077102,1.1666775,0.7752429,0.6939476,0.4591521,0.3849480,0.5186410,0.4988670,0.7073319,0.8719539,0.9317914,0.8228631,0.7202733,0.9226270,0.7643511,0.8254384,0.8955751,0.9320676,1.0959396,0.8907040,1.0499358,1.1225735,1.1358075,0.9696967,1.0305654,0.9845952,1.0431051,0.7873637,1.1223707,0.8422559,1.0066294,0.9874624,1.2191752,0.9890286,0.8560042,1.0130149,1.1874672,1.0464646,0.9233073,0.6758682,0.7792024,0.8356524,0.7833645,0.9452115,0.9233762,0.9047357,1.1056085,1.2080408,1.3386974,1.6263895,1.6964147,1.3356483,1.2340113,1.0272434,1.0551643,1.1955830,1.9138582,1.7594295,1.3645226,2.0672588,1.4977305,1.4689634,1.8533059,1.7980648,2.1858583,2020-04-06 14:15:00
shake_intensity,1,2020-04-06 19:05:00,0.5522776,0.5514435,0.7385657,0.6593214,0.7013743,0.5998147,0.5872878,0.5971246,0.5774858,0.5900914,0.6037195,0.5172741,0.5177934,0.4657123,0.3898957,0.4085755,0.3736585,0.4503119,0.4674283,0.5308930,0.4357800,0.5783897,0.5165924,0.5253259,0.4743917,0.4953631,0.5727997,0.5519722,0.6077870,0.5987794,0.6121036,0.5571908,0.5836350,0.5295561,0.5671790,0.5668819,0.5819048,0.5030905,0.6753926,0.6132345,0.5797564,0.5564135,0.6198772,0.7045190,0.6476765,0.6833696,0.6098805,0.7227838,0.7167505,0.7624330,0.5879363,0.5982267,0.6967951,0.6741865,0.7026139,0.5929281,0.5578192,0.7016638,0.6944797,0.6003691,0.6822648,0.6670740,0.7534522,0.6479188,0.7239373,0.6986564,0.5716912,0.5289493,0.5366260,0.5006401,0.5597019,0.4953332,0.5230335,0.5374472,0.5126631,0.5299287,0.4891044,0.5114905,0.5380594,0.5812058,0.6256988,0.6745046,0.5624425,0.6013855,0.4513479,0.4413519,0.4831613,0.6873142,0.5499033,0.6080544,0.6492753,0.5540248,0.5107768,0.4886197,0.4489196,0.4762308,0.4247289,0.4449951,0.5546778,0.5035292,0.5820789,0.6740271,0.6790808,0.7160491,0.6199517,0.5635104,0.5331636,0.4938459,0.5925477,0.5108844,0.5152279,0.5264809,0.4614964,0.3847174,0.4574180,0.3867199,0.3676225,0.3533196,0.3833545,0.3908993,0.3732184,0.3444416,0.3570256,0.3837011,0.3771791,0.3856827,0.3858597,0.4002691,0.3907379,0.4388604,0.4900123,0.4524647,0.5256295,0.4621465,0.4573156,0.3666859,0.4006129,0.4344450,0.4105557,0.4449695,0.4694893,0.6071164,0.5230872,0.5730482,0.6345711,0.6925174,0.6057944,0.5833520,0.4644607,0.4222161,0.4532833,0.5068609,0.4850634,0.5831647,0.6142457,0.5624609,0.5603265,0.4516328,0.5106313,0.5476160,0.5620531,0.4971854,0.5617387,0.6029886,0.5935102,0.6438593,0.5861246,0.6193052,0.7061677,0.7052289,0.6327346,0.6025955,0.5282699,0.4582388,0.5020500,0.5403443,0.4970004,0.4634597,0.4095253,0.4382068,0.4419811,0.3694523,0.4309822,0.4131239,0.4117588,0.3772455,0.4387973,0.4272015,0.5526330,0.6030175,0.5153733,0.4722101,0.5166304,0.5338688,0.6015724,0.6060441,0.5381157,0.4652428,0.4985717,0.5058008,2020-04-06 19:05:00
shake_intensity,1,2020-04-06 14:35:00,0.5219242,0.5212064,0.5112877,0.3957959,0.2487190,0.2424822,0.3125934,0.3001637,0.3577877,0.2969752,0.3246211,0.3579301,0.4014889,0.8317186,1.2483157,1.8442216,1.7640178,1.7088654,1.7826162,1.6303543,2.0684150,1.2355089,1.4077467,0.8973587,1.3630802,0.7128122,0.4988533,0.6569201,0.6455782,0.5765149,0.6836122,0.7405409,0.6380465,0.8487181,1.0205263,0.7896313,0.9028433,0.7882752,0.6935782,0.5020112,0.5410297,0.4821041,0.5175834,0.5670354,0.7733739,0.9340648,1.3310921,1.3523412,0.9155406,0.7229923,1.2784010,1.0224823,0.8395760,0.7983689,1.0461246,1.6262937,1.2927170,0.8208182,0.9630247,1.0130922,1.0272687,1.1222536,0.9782821,0.9945452,0.9582448,0.8214192,0.9119219,1.1822204,0.9480139,0.8349747,0.6720706,0.8258697,0.8360239,0.7599550,0.8516867,1.0036102,0.9236851,1.1589617,1.0690145,1.0214787,0.8304051,0.7996159,1.0376429,0.7705360,0.7802002,0.8912954,0.6542769,0.7679336,0.7988222,0.7314790,0.7767533,0.4516939,0.6880305,0.7506026,0.6175739,0.5535057,0.7223371,0.9622042,0.7148131,0.6170385,0.7318058,0.5800181,0.7015512,0.9644376,1.0547337,1.0372687,0.7518397,0.7629002,0.9526290,0.9781253,0.9373583,0.9923815,0.7907801,0.5897428,0.7389284,0.5946182,0.5411652,0.6796813,0.9327106,0.8434503,0.9204409,0.7807378,0.8844635,0.8012043,0.8164254,1.2207317,1.1078546,0.8136272,0.8959901,0.7166821,0.8949961,0.9071133,0.6335110,0.7804825,0.7622733,0.7270035,0.6428585,0.7473681,0.7443086,0.8041711,0.6919715,0.8578356,1.2510413,1.0673926,1.1186540,1.4017791,1.2284449,1.7259403,1.1878255,0.9817257,1.0432632,0.8783773,1.1044036,1.2650141,1.0998791,1.0151548,0.6581700,0.8924122,1.1174093,1.3994600,1.2091147,1.2830382,1.4159203,1.3206996,1.1183546,0.6801515,0.6341986,0.6202378,0.5290383,0.5854735,0.7513136,0.7554498,0.8302638,0.8031601,0.5600074,0.7885619,0.9366790,1.1724721,1.0892476,0.9526862,0.9481021,0.8484369,1.2086270,0.9531081,1.2058843,1.1756902,1.1129178,0.9781039,0.9910002,1.0822676,1.0694436,1.3471219,1.1251886,1.3133792,1.6865684,1.0745193,1.0697330,1.1555787,1.2772017,1.4228308,2020-04-06 14:35:00
